time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
3.4,2724.173378720601,148.37483230980067,149.8735679896976,,0.7296964258086636,0.2057091010547862,3573019442734.719,20.0,0.000997387960393639,341.28817574148616,8.711824258513834,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,333.4251045421571,2,100
3.5,2723.9041588268133,148.10561241601278,149.60162870304313,,0.7511137663835402,0.2117468747382184,3579525269954.285,20.0,0.000997387960393639,341.0413399157281,8.958660084271889,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,332.8201187111124,2,100
3.6,2723.638859351503,147.84031294070277,149.33364943505325,,0.7725290216368282,0.2177840605475508,3585959381754.4883,20.0,0.000997387960393639,340.7949461155601,9.205053884439913,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,332.2239427699965,2,100
3.7,2723.3774011155047,147.57885470470453,149.0695502067722,,0.7939422217529929,0.2238206669921019,3592322816196.6064,20.0,0.000997387960393639,340.54898794278137,9.451012057218634,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,331.63639878889126,2,100
3.8,2723.1197070953617,147.32116068456153,148.80925321672876,,0.8153533963115219,0.2298567024106405,3598616590536.3813,20.0,0.000997387960393639,340.3034591274284,9.696540872571669,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,331.05731368214845,2,100
3.9,2722.865702348796,147.06715593799512,148.55268276565158,,0.836762574303262,0.2358921749759914,3604841701785.8506,20.0,0.000997387960393639,340.05835352431166,9.9416464756884,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,330.48651904090315,2,100
4.0,2722.615313943291,146.81676753249045,148.29976518433372,5e-06,0.8581697841461948,0.2419270926994826,3610999127255.91,20.0,0.000997387960393639,339.8136651096719,10.186334890328146,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,329.92385097259336,2,100
4.1,2722.368470887648,146.5699244768474,148.05042876449227,,0.8795750537006787,0.2479614634352423,3617089825080.4175,20.0,0.000997387960393639,339.56938797794953,10.430612022050513,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,329.3691499471429,2,100
4.2,2722.1251040663533,146.32655765555265,147.80460369247734,,0.9009784102841706,0.2539952948843492,3623114734722.584,20.0,0.000997387960393639,339.3255163386635,10.674483661336597,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,328.82226064948304,2,100
4.3,2721.8851461766367,146.0865997658363,147.56222198569316,,0.9223798806854592,0.2600285945988445,3629074777464.3887,20.0,0.000997387960393639,339.0820445133945,10.917955486605548,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,328.283031838108,2,100
4.3999999999999995,2721.648531668085,145.84998525728503,147.32321743160097,,0.943779491178421,0.2660613699856107,3634970856879.701,20.0,0.000997387960393639,338.83896693286937,11.1610330671307,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,327.75131620937407,2,100
4.5,2721.4151966846903,145.6166502738897,147.08752552918142,,0.965177267535324,0.2720936283101212,3640803859291.7656,20.0,0.000997387960393639,338.59627813414073,11.403721865859328,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,327.22697026727053,2,100
4.6,2721.185079009213,145.38653259841277,146.8550834327401,,0.9865732350396932,0.2781253767000679,3646574654215.674,20.0,0.000997387960393639,338.35397275786016,11.646027242139889,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,326.7098541984032,2,100
4.7,2720.958118009767,145.15957159896695,146.62582989794632,,1.0079674184987577,0.2841566221488695,3652284094786.4297,20.0,0.000997387960393639,338.11204554563966,11.887954454360411,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,326.1998317519467,2,100
4.8,2720.7342545885017,144.93570817770154,146.39970523000147,,1.0293598422554953,0.2901873715190677,3657933018173.1577,20.0,0.000997387960393639,337.8704913374985,12.129508662501552,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,325.6967701243337,2,100
4.8999999999999995,2720.5134311323,144.71488472149994,146.17665123383824,,1.0507505302002895,0.2962176315456132,3663522245980.0176,20.0,0.000997387960393639,337.62930506939244,12.37069493060765,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,325.2005398484628,2,100
5.0,2720.295591465395,144.49704505459516,145.9566111662577,5e-06,1.072139505782216,0.3022474088390469,3669052584634.3247,20.0,0.000997387960393639,337.3884817708211,12.611518229178955,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,324.7110146872179,2,100
5.1,2720.0806808038164,144.2821343930167,145.7395296899158,,1.0935267920199705,0.3082767098885816,3674524825762.383,20.0,0.000997387960393639,337.14801656251194,12.851983437488114,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,324.2280715311009,2,100
5.2,2719.868645711585,144.07009930078507,145.5253528290758,,1.1149124115124536,0.3143055410650851,3679939746553.4897,20.0,0.000997387960393639,336.90790465417626,13.092095345823756,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,323.7515902997941,2,100
5.3,2719.6594340585766,143.86088764777645,145.31402792704685,,1.136296386449024,0.3203339086239711,3685298110112.578,20.0,0.000997387960393639,336.668141342336,13.33185865766403,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,323.2814538474731,2,100
5.3999999999999995,2719.4529949799817,143.65444856918174,145.10550360523402,,1.1576787386194358,0.3263618187080005,3690600665801.909,20.0,0.000997387960393639,336.42872200821733,13.571277991782678,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,322.8175478717055,2,100
5.5,2719.24927883729,143.45073242649042,144.89972972372763,,1.1790594894234658,0.3323892773499956,3695848149572.239,20.0,0.000997387960393639,336.18964211570983,13.810357884290209,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,322.3597608257734,2,100
5.6,2719.048237180731,143.24969076993114,144.6966573433647,,1.20043865988025,0.3384162904754721,3701041284283.849,20.0,0.000997387960393639,335.95089720938745,14.04910279061259,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,321.90798383427085,2,100
5.7,2718.849822713106,143.0512763023058,144.4962386891977,,1.2218162706373337,0.3444428639051903,3706180780017.812,20.0,0.000997387960393639,335.71248291259025,14.2875170874098,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,321.46211061183294,2,100
5.8,2718.6539892549567,142.8554428441567,144.29842711530972,,1.24319234197945,0.3504690033576299,3711267334377.8574,20.0,0.000997387960393639,335.4743949255637,14.52560507443638,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,321.0220373848595,2,100
5.8999999999999995,2718.460691711008,142.66214530020846,144.10317707091758,,1.2645668938370331,0.3564947144513899,3716301632783.1816,20.0,0.000997387960393639,335.2366290236538,14.76337097634621,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,320.58766281610446,2,100
6.0,2718.269886037831,142.47133962703097,143.91044406770803,5e-06,1.285939945794479,0.3625200027075178,3721284348752.525,20.0,0.000997387960393639,334.99918105555656,15.000818944443443,1.0,2575.7985464108,125.29483029451718,40.3284,148.33399394,320.1588879320082,2,100
6.01,2745.880761319597,,,,,,,20.0,0.000997387960393639,,,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,,2,100
6.1,2745.6370168069293,137.40190539612917,138.78980343043352,,1.307523596671327,0.3681359042825884,3727897760955.496,20.0,0.000997387960393639,334.7701833923498,15.229816607650177,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,308.76695163058224,2,100
6.2,2745.3964332451046,137.1613218343047,138.54678973162095,,1.329105356784143,0.3737513138952581,3734448322477.861,20.0,0.000997387960393639,334.54158659934274,15.458413400657223,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,308.22631682073154,2,100
6.3,2745.1589525453787,136.92384113457865,138.30691023694817,,1.350685250512599,0.3793662378889317,3740936843721.607,20.0,0.000997387960393639,334.3133855076811,15.686614492318808,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,307.69265470364434,2,100
6.3999999999999995,2744.924518067431,136.68940665663098,138.07010773397073,,1.3722633017915016,0.3849806824912639,3747364120301.0566,20.0,0.000997387960393639,334.0855750428285,15.914424957171434,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,307.1658379982696,2,100
6.5,2744.6930745734494,136.45796316264926,137.8363264269185,,1.3938395341218053,0.3905946538170239,3753730933408.8574,20.0,0.000997387960393639,333.85815022223176,16.141849777768183,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,306.6457425752444,2,100
6.6,2744.4645681839747,136.2294567731747,137.6055118920957,,1.4154139705812745,0.3962081578708702,3760038050170.448,20.0,0.000997387960393639,333.6311061530604,16.368893846939567,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,306.13224735767255,2,100
6.7,2744.2389463354307,136.0038349246309,137.37761103498076,,1.4369866338348132,0.4018212005500385,3766286223987.452,20.0,0.000997387960393639,333.40443803001625,16.595561969983734,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,305.6252342256837,2,100
6.8,2744.0161577392605,135.78104632846097,137.15257204895056,,1.4585575461444773,0.4074337876469459,3772476194870.413,20.0,0.000997387960393639,333.1781411332113,16.82185886678871,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,305.1245879246072,2,100
6.8999999999999995,2743.7961523426006,135.5610409318013,136.93034437555696,,1.4801267293791731,0.4130459248517154,3778608689761.276,20.0,0.000997387960393639,332.95221082611084,17.047789173889203,1.0,2608.2351114108,125.29483029451718,40.3284,148.33399394,304.6301959765986,2,100
7.0,2743.578881290423,135.3437698796239,136.71087866628685,5e-06,1.501694205024064,0.4186576177546227,3784684422845.988,20.0,0.000997387960393639,332.7266425535396,17.273357446460444,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,314.7278980717865,2,100
7.1,2743.3642968890827,135.12918547828377,136.49412674574128,,1.5232599941896865,0.4242688718484688,3790704095857.599,20.0,0.000997387960393639,332.50143183974865,17.49856816025139,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,314.2289043046347,2,100
7.2,2743.1523525712087,134.9172411604099,136.2800415761717,,1.5448241176207946,0.4298796925308806,3796668398370.2,20.0,0.000997387960393639,332.2765742865405,17.723425713459495,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,313.73604977773596,2,100
7.3,2742.9430028618804,134.70789145108145,136.0685772233147,,1.566386595704936,0.4354900851065428,3802578008084.041,20.0,0.000997387960393639,332.0520655714508,17.94793442854923,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,313.24922874387914,2,100
7.3999999999999995,2742.7362033460336,134.50109193523474,135.85968882346953,,1.5879474484807738,0.4411000547893629,3808433591102.143,20.0,0.000997387960393639,331.8279014459836,18.172098554016383,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,312.76833792044056,2,100
7.5,2742.531910637047,134.2967992262479,135.65333255176566,,1.6095066956461626,0.4467096067045726,3814235802198.722,20.0,0.000997387960393639,331.60407773389994,18.39592226610007,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,312.2932764163314,2,100
7.6,2742.330082346453,134.09497093565378,135.44946559156958,,1.631064356565984,0.4523187458907667,3819985285079.7104,20.0,0.000997387960393639,331.3805903295556,18.61940967044437,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,311.82394566156813,2,100
7.7,2742.130677054732,133.89556564393314,135.24804610498308,,1.6526204502797566,0.4579274773018829,3825682672635.65,20.0,0.000997387960393639,331.15743519628865,18.84256480371135,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,311.3602493393551,2,100
7.8,2741.9336542831425,133.69854287234358,135.04903320438754,,1.6741749955090213,0.4635358058091236,3831328587187.252,20.0,0.000997387960393639,330.9346083648527,19.065391635147257,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,310.90209332057555,2,100
7.8999999999999995,2741.7389744665397,133.50386305574048,134.85238692499047,,1.6957280106645167,0.4691437362028227,3836923640723.854,20.0,0.000997387960393639,330.71210593189653,19.287894068103423,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,310.4493856005897,2,100
8.0,2741.546598927149,133.31148751634967,134.65806819833307,5e-06,1.7172795138531458,0.4747512731942584,3842468435135.041,20.0,0.000997387960393639,330.4899240584864,19.510075941513584,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,310.0020362382456,2,100
8.1,2741.3564898492514,133.1213784384521,134.46603882671937,,1.7388295228847457,0.4803584214174148,3847963562435.66,20.0,0.000997387960393639,330.2680589686709,19.731941031329047,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,309.5599572970111,2,100
8.2,2741.1686102547437,132.933498843944,134.27626145852935,,1.760378055278664,0.4859651854306927,3853409604984.456,20.0,0.000997387960393639,330.04650694808674,19.953493051913195,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,309.12306278814145,2,100
8.299999999999999,2740.982923979536,132.74781256873632,134.08869956438016,,1.7819251282701538,0.4915715697185736,3858807135696.556,20.0,0.000997387960393639,329.8252643426032,20.17473565739673,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,308.6912686157989,2,100
8.4,2740.79939565076,132.5642842399604,133.90331741410142,,1.8034707588165837,0.4971775786932355,3864156718250.003,20.0,0.000997387960393639,329.604327557005,20.395672442994968,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,308.2644925240464,2,100
8.5,2740.6179906647462,132.3828792539469,133.72008005449183,,1.8250149636034785,0.5027832166961254,3869458907286.543,20.0,0.000997387960393639,329.38369305371145,20.616306946288493,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,307.84265404564024,2,100
8.6,2740.438675165748,132.2035637549479,133.53895328782616,,1.846557759050396,0.5083884879994867,3874714248606.863,20.0,0.000997387960393639,329.16335735153154,20.83664264846841,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,307.42567445255037,2,100
8.7,2740.2614160253715,132.02630461457207,133.35990365108287,,1.868099161316635,0.513993396807846,3879923279360.461,20.0,0.000997387960393639,328.9433170244526,21.056682975547364,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,307.0134767081391,2,100
8.799999999999999,2740.086180822705,131.8510694119053,133.18289839586393,,1.8896391863067927,0.5195979472594585,3885086528230.331,20.0,0.000997387960393639,328.72356870046247,21.276431299537485,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,306.60598542093356,2,100
8.9,2739.91293782509,131.67782641429028,133.00790546898003,,1.911177849676172,0.5252021434277145,3890204515612.6313,20.0,0.000997387960393639,328.5041090604036,21.49589093959634,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,306.2031267999306,2,100
9.0,2739.741655969538,131.50654455873843,132.83489349367514,5e-06,1.9327151668360347,0.5308059893225074,3895277753791.504,20.0,0.000997387960393639,328.28493483685804,21.71506516314194,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,305.8048286113726,2,100
9.1,2739.5723048447508,131.33719343395106,132.6638317514657,,1.9542511529587268,0.5364094888915657,3900306747109.2,20.0,0.000997387960393639,328.0660428130621,21.933957186937853,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,305.4110201369388,2,100
9.2,2739.404854673725,131.16974326292532,132.49469016457104,,1.9757858229826548,0.5420126460217491,3905291992131.671,20.0,0.000997387960393639,327.8474298218506,22.15257017814933,1.0,2608.2351114108,113.22207247587622,35.3284,143.34474394,305.02163213329777,2,100
