time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
1.0,2706.1851348643327,130.38658845353376,131.70362470053925,5.5e-06,0.2128537290258534,0.0600057060791313,4065303013491.389,20.0,0.000997387960393639,347.8113736002123,2.188626399787839,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,293.00226466468695,2,100
1.1,2705.987089222377,130.18854281157857,131.50357859755422,,0.2341302044538337,0.0660037683953249,4071496726595.034,20.0,0.000997387960393639,347.5943969578097,2.405603042190318,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,292.5572202602886,2,100
1.2,2705.791492397158,129.99294598635908,131.30600604682746,,0.2554051423010441,0.0720013972513194,4077632273574.4,20.0,0.000997387960393639,347.3777462363831,2.622253763616992,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,292.1176787903393,2,100
1.3,2705.5983024393104,129.79975602851138,131.11086467526414,,0.276678561483954,0.0779985979798666,4083710370032.674,20.0,0.000997387960393639,347.16141742620846,2.838582573791612,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,291.6835459870256,2,100
1.4,2705.407478368903,129.6089319581041,130.91811308899418,,0.2979504805970588,0.0839953758229505,4089731719392.9033,20.0,0.000997387960393639,346.9454065858109,3.054593414189181,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,291.254729761024,2,100
1.5,2705.218980146949,129.42043373615024,130.72771084459632,,0.3192209179202703,0.0899917359338706,4095697013177.534,20.0,0.000997387960393639,346.7297098403977,3.2702901596023537,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,290.8311401374836,2,100
1.6,2705.032768647932,129.23422223713294,130.53961842134652,,0.3404898914260906,0.0959876833792643,4101606931279.812,20.0,0.000997387960393639,346.5143233803379,3.485676619662125,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,290.41268919428614,2,100
1.7,2704.848805633302,129.05025922250354,130.35379719444813,,0.3617574187865776,0.1019832231410707,4107462142227.302,20.0,0.000997387960393639,346.2992434596856,3.700756540314421,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,289.9992910024916,2,100
1.8,2704.6670537259097,128.86850731511106,130.17020940920318,,0.3830235173801111,0.1079783601184379,4113263303437.817,20.0,0.000997387960393639,346.0844663947458,3.915533605254143,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,289.5908615688761,2,100
1.9,2704.487476385323,128.68892997452485,129.9888181560858,,0.4042882042979636,0.1139730991295756,4119011061468.024,20.0,0.000997387960393639,345.8699885626818,4.130011437318152,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,289.1873187804783,2,100
