time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
3.4,2702.501234011944,126.70268760114452,127.98251272842872,,0.723173308731847,0.2038701657078574,4183640338128.93,20.0,0.000997387960393639,342.6708807834213,7.329119216578606,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,284.7238726509643,2,100
3.5,2702.3607042617105,126.56215785091092,127.84056348576851,,0.7444212791363689,0.2098601921579787,4188290682109.286,20.0,0.000997387960393639,342.45994635047066,7.540053649529318,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,284.40807686583355,2,100
3.6,2702.221617045127,126.42307063432764,127.7000713478056,,0.7656681560976297,0.2158499103549384,4192903421941.4673,20.0,0.000997387960393639,342.24924369467374,7.750756305326219,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,284.09552271491845,2,100
3.7,2702.083952365944,126.28540595514448,127.56101611630746,,0.7869139507976036,0.2218393234510527,4197478942180.05,20.0,0.000997387960393639,342.03877044578775,7.961229554212205,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,283.78616526302545,2,100
3.8,2701.9476905991096,126.14914418830988,127.4233779679897,,0.8081586742640312,0.2278284345551576,4202017622075.432,20.0,0.000997387960393639,341.82852426626266,8.171475733737303,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,283.4799604091116,2,100
3.9,2701.8128124820014,126.0142660712016,127.28713744565808,,0.8294023373732672,0.233817246733412,4206519835671.76,20.0,0.000997387960393639,341.6185028506377,8.38149714936227,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,283.1768648665779,2,100
4.0,2701.6792991059083,125.88075269510855,127.15227544960452,5e-06,0.8506449508530606,0.2398057630100813,4210985951902.562,20.0,0.000997387960393639,341.408703924952,8.591296075048012,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,282.8768361441282,2,100
4.1,2701.547131907756,125.74858549695593,127.01877322924832,,0.8718865252852718,0.2457939863683033,4215416334684.138,20.0,0.000997387960393639,341.1991252461688,8.800874753831232,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,282.5798325271733,2,100
4.2,2701.4162926620647,125.61774625126472,126.8866123750148,,0.8931270711085235,0.2517819197508354,4219811343006.784,20.0,0.000997387960393639,340.9897646016133,9.01023539838667,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,282.2858130597632,2,100
4.3,2701.2867634731388,125.48821706233868,126.75577481044304,,0.9143665986207924,0.2577695660607859,4224171331023.8994,20.0,0.000997387960393639,340.7806198084236,9.219380191576356,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,281.9947375270289,2,100
4.3999999999999995,2701.1585267674704,125.35998035667036,126.62624278451544,,0.9356051179819416,0.2637569281623267,4228496648139.052,20.0,0.000997387960393639,340.5716887130137,9.428311286986215,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,281.7065664381186,2,100
4.5,2701.03156528636,125.23301887555952,126.49799886420143,,0.9568426392161918,0.2697440088813916,4232787639091.04,20.0,0.000997387960393639,340.3629691905496,9.637030809450378,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,281.4212610096088,2,100
4.6,2700.9058620787373,125.10731566793685,126.37102592720883,,0.9780791722145415,0.2757308110063568,4237044644037.02,20.0,0.000997387960393639,340.15445914443643,9.84554085556354,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,281.1387831493787,2,100
4.7,2700.7814004941865,124.98285408338612,126.2453071549354,,0.9993147267371272,0.2817173372887076,4241267998633.749,20.0,0.000997387960393639,339.9461565058183,10.053843494181711,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,280.85909544092925,2,100
4.8,2700.658164176159,124.85961776535868,126.12082602561476,,1.020549312415533,0.2877035904436889,4245458034116.996,20.0,0.000997387960393639,339.73805923308834,10.261940766911666,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,280.58216112813494,2,100
4.8999999999999995,2700.5361370553737,124.73759064457356,125.99756630765,,1.0417829387550477,0.2936895731509417,4249615077379.1655,20.0,0.000997387960393639,339.5301653114106,10.469834688589398,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,280.30794410041284,2,100
5.0,2700.415303343398,124.61675693259777,125.87551205312896,5e-06,1.063015615136872,0.2996752880551252,4253739451045.192,20.0,0.000997387960393639,339.3224727522521,10.67752724774789,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,280.03640887829624,2,100
5.1,2700.295647526401,124.4971011156004,125.75464759151548,,1.0842473508202766,0.3056607377665251,4257831473546.744,20.0,0.000997387960393639,339.1149795929255,10.885020407074482,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,279.7675205993992,2,100
5.2,2700.177154359076,124.37860794827594,125.634957523511,,1.10547815494471,0.3116459248616481,4261891459194.784,20.0,0.000997387960393639,338.90768389614186,11.09231610385813,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,279.5012450047607,2,100
5.3,2700.059808858731,124.26126244793024,125.516426715081,,1.126708036531865,0.3176308518838045,4265919718250.542,20.0,0.000997387960393639,338.7005837495732,11.299416250426798,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,279.23754842555496,2,100
5.3999999999999995,2699.943596299526,124.145049888725,125.39904029164136,,1.1479370044876944,0.323615521343676,4269916556994.9175,20.0,0.000997387960393639,338.4936772654247,11.506322734575294,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,278.976397770158,2,100
5.5,2699.828502206876,124.0299557960752,125.28278363239912,,1.169165067604387,0.3295999357198733,4273882277796.3823,20.0,0.000997387960393639,338.2869625800163,11.713037419983744,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,278.7177605115573,2,100
5.6,2699.714512351996,123.91596594119504,125.16764236484345,,1.1903922345622984,0.3355840974594798,4277817179177.4014,20.0,0.000997387960393639,338.080437853373,11.91956214662701,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,278.46160467509577,2,100
5.7,2699.601612746588,123.80306633578766,125.05360235938144,,1.211618513931841,0.3415680089785849,4281721555879.427,20.0,0.000997387960393639,337.87410126882475,12.125898731175264,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,278.2078988265384,2,100
5.8,2699.4897896376747,123.691243226874,124.9406497241151,,1.2328439141753325,0.3475516726628053,4285595698926.479,20.0,0.000997387960393639,337.66795103261404,12.332048967385928,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,277.95661206045173,2,100
5.8999999999999995,2699.3790295025574,123.5804830917568,124.82877079975432,,1.2540684436488063,0.3535350908677945,4289439895687.391,20.0,0.000997387960393639,337.4619853735127,12.53801462648726,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,277.70771398888775,2,100
6.0,2699.2693190439163,123.4707726331156,124.71795215466216,5e-06,1.275292110603782,0.3595182659197428,4293254429936.7056,20.0,0.000997387960393639,337.2562025424462,12.74379745755374,1.0,2575.7985464108,110.46760292691754,40.3284,148.33399394,277.46117473036,2,100
6.01,2727.542879221576,,,,,,,20.0,0.000997387960393639,,,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,,2,100
6.1,2727.4189197392884,119.18380832848818,120.38768518029109,,1.2967325642200351,0.3650969086582102,4297724447365.302,20.0,0.000997387960393639,337.0575648361051,12.94243516389489,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,267.8275899829523,2,100
6.2,2727.296103611222,119.06099220042158,120.26362848527432,,1.3181720524866058,0.3706753002200423,4302162375710.565,20.0,0.000997387960393639,336.8591317983072,13.140868201692763,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,267.5515999130558,2,100
6.3,2727.1744164571514,118.93930504635097,120.14071216803126,,1.3396105842764414,0.3762534429139126,4306568509917.1816,20.0,0.000997387960393639,336.66090154785525,13.339098452144736,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,267.27814685207625,2,100
6.3999999999999995,2727.053844139984,118.81873272918337,120.01892194867004,,1.3610481683514006,0.38183133901959,4310943141237.133,20.0,0.000997387960393639,336.4628722271044,13.537127772895603,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,267.0071990314071,2,100
6.5,2726.934372760523,118.69926134972204,119.898243787598,,1.3824848133641217,0.3874089907884249,4315286557291.82,20.0,0.000997387960393639,336.2650420015662,13.734957998433837,1.0,2608.2351114108,110.46760292691754,40.3284,148.33399394,266.7387252170373,2,100
