time [m],flow feed [L/h],flow permeate [L/h],flux at 20° [L/m^2h],k(n=2),energy CP [kWh],energy PP [kWh],res tot [1/m],temperature [°C],viscosity permeate [Pa s],vol feed [L],vol permeate [L],is temperature fixed,flow retentate [L/h],flux at 20° min [L/m^2h],prs retentate [kPa],TMP [kPa],flux at 20° TMP=330 [L/m^2h],TMP class,TMP interval
31.4,923.226275081865,196.3119336710652,198.29488249602556,,5.119795813394599,3.1001261254479933,7880522965708.077,20.0,0.000997387960393639,262.7361291930576,87.26387080694249,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,151.22278404422823,8,400
31.5,922.5853454516648,195.67100404086509,197.6474788291567,,5.127137376295692,3.111173758221595,7906412056481.592,20.0,0.000997387960393639,262.41003998906507,87.58996001093503,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,150.72906386510908,8,400
31.6,921.9606088032172,195.04626739241735,197.01643170951257,,5.134473972666448,3.122213917327251,7931808830862.137,20.0,0.000997387960393639,262.08499097259687,87.91500902740322,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,150.24781744515877,8,400
31.7,921.351498884957,194.4371574741571,196.4011691658153,,5.1418057266225,3.133246789534994,7956725592038.574,20.0,0.000997387960393639,261.7609561489396,88.23904385106053,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,149.7786085901199,8,400
31.8,920.7574759826418,193.8431345718419,195.8011460321636,,5.149132757998954,3.1442725551734894,7981174218884.718,20.0,0.000997387960393639,261.437910419891,88.56208958010907,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,149.321021547935,8,400
31.9,920.1780253505314,193.26368393973144,195.21584236336517,,5.156455182548038,3.15529138842746,8005166185551.535,20.0,0.000997387960393639,261.11582954236513,88.88417045763494,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,148.87465980025465,8,400
32.0,919.6126557540548,192.6983143432548,194.64476196288368,5e-06,5.163773112125238,3.1663034576177878,8028712579918.537,20.0,0.000997387960393639,260.7946900894071,89.20530991059302,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,148.43914493982632,8,400
32.01,,,,,,,8028712579918.54,20.0,0.000997387960393639,,,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,,8,400
32.1,919.0608981147484,192.14655670394856,194.0874310140895,,5.171086654864738,3.177308925465514,8051824120984.18,20.0,0.000997387960393639,260.4744694134498,89.52553058655032,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,148.01411562666513,8,400
32.2,918.522304249116,191.60796283831607,193.54339680637992,,5.178395915344889,3.188307949340836,8074511175268.581,20.0,0.000997387960393639,260.155145611658,89.84485438834209,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,147.59922661657285,8,400
32.3,917.9964456938296,191.0821042830298,193.01222654851497,,5.185700994744399,3.199300681498149,8096783772296.066,20.0,0.000997387960393639,259.8366974932157,90.16330250678436,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,147.19414785616945,8,400
32.4,917.4829126103982,190.56857119959832,192.4935062622205,,5.193001990989865,3.21028726929805,8118651619219.539,20.0,0.000997387960393639,259.51910454842744,90.48089545157268,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,146.79856363913734,8,400
32.5,916.9813127630392,190.06697135223945,191.9868397497368,,5.200298998895229,3.2212678554171874,8140124114643.946,20.0,0.000997387960393639,259.202346919511,90.79765308048908,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,146.41217181885773,8,400
32.6,916.4912705640623,189.5769291532625,191.4918476295581,,5.207592110293674,3.2322425780467503,8161210361701.574,20.0,0.000997387960393639,258.88640537297204,91.11359462702804,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,146.0346830730507,8,400
32.7,916.012426181568,189.0980847707681,191.0081664351193,,5.214881414162481,3.243211571080343,8181919180427.919,20.0,0.000997387960393639,258.57126127345526,91.42873872654484,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,145.66582021641932,8,400
32.8,915.5444347047262,188.6300932939264,190.5354477716428,,5.222166996741274,3.2541749642919253,8202259119483.141,20.0,0.000997387960393639,258.256896558979,91.74310344102112,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,145.3053175576479,8,400
32.9,915.0869653623056,188.17262395150587,190.0733575267736,,5.229448941644082,3.265132883504447,8222238467260.768,20.0,0.000997387960393639,257.9432937174643,92.05670628253584,1.0,726.9143414107998,164.4785485263275,325.3284,432.72124394,144.95292029742006,8,400
