index,datetime,time span [s],time [m],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [L],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,vol feed [L],vol permeate [L],delta vol permeate [L],increased TMP,decreased TMP,starting,jumped temperature,changed TMP,TMP group,feed concentration [g/L],retentate concentration [g/L],permeate concentration [g/L],initial feed concentration [g/L],initial retentate concentration [g/L],initial permeate concentration [g/L]
20,2023-11-09 11:20:38,60.0,1.0,10.0,73.423,302.4631,22.334300000000002,40.4188,148.2024,20.36675,0.000992656245625645,67.622955,45.08197,2687.9339999999997,180.664,2507.27,0.99,182.48888888888888,2945251806912.1914,0.0010015892639964304,180.8612989620519,True,-141.52905,36.70608333333333,3.00745,0,0,0,0,False,1.0,0.4850167144221548,0.49702523018173395,0.27644470000222204,0.4850167144221548,0.49702523018173395,0.27644470000222204
21,2023-11-09 11:21:38,60.0,2.0,10.0,74.5985,302.01099999999997,22.4248,40.8709,149.0162,20.51866,0.0009889936530912335,67.622955,45.08197,2699.002,147.895,2551.107,0.99,149.3888888888889,3630982732479.3213,0.0010015892361265742,147.51023435997834,True,-181.24620000000002,39.71715,3.0110666666666663,0,0,0,0,False,1.0,,,,0.4850167144221548,0.49702523018173395,0.27644470000222204
22,2023-11-09 11:22:38,60.0,3.0,10.0,74.1464,309.0639,21.882199999999997,42.1369,153.7182,20.61632,0.0009866506997497778,67.622955,45.08197,2692.274,136.719,2555.556,0.99,138.1,4061352491895.68,0.0010015894032231487,136.04023884135194,True,-223.42826666666667,42.182066666666664,2.464916666666667,0,0,0,0,False,1.0,,,,0.4850167144221548,0.49702523018173395,0.27644470000222204
23,2023-11-09 11:23:38,60.0,4.0,10.0,74.3273,308.431,21.882199999999997,41.7752,153.2208,20.73568,0.0009837990791432387,67.64187,45.09458,2690.538,133.789,2556.749,0.99,135.14040404040404,4148858294020.26,0.0010015894032231487,132.74002762225106,True,-267.88898333333333,44.46071666666666,2.27865,0,0,0,0,False,1.0,,,,0.4850167144221548,0.49702523018173395,0.27644470000222204
24,2023-11-09 11:24:38,60.0,5.0,10.0,75.59320000000001,302.1014,22.1535,41.232600000000005,149.51350000000002,20.8695,0.0009806176831011178,67.71753000000001,45.14502,2683.5939999999996,130.31699999999998,2553.277,0.99,131.63333333333333,4169820013221.5664,0.0010015893196747311,128.87714736627802,True,-314.5795166666667,46.69053333333333,2.2298166666666663,0,0,0,0,False,1.0,,,,0.4850167144221548,0.49702523018173395,0.27644470000222204
25,2023-11-09 11:25:38,60.0,6.0,10.0,73.9656,309.42560000000003,21.882199999999997,39.785900000000005,152.4523,20.99609,0.0009776235480401367,67.660785,45.10719,2667.3179999999998,127.604,2539.7129999999997,0.99,128.8929292929293,4355477092032.267,0.0010015894032231487,125.80880193734033,True,-363.442,48.86248333333333,2.17195,0,0,0,0,False,1.0,,,,0.4850167144221548,0.49702523018173395,0.27644470000222204
26,2023-11-09 11:26:38,60.0,7.0,10.0,72.0667,301.378,21.882199999999997,38.6104,148.112,21.1263,0.0009745590591911846,67.73644499999999,45.15763,2665.5820000000003,126.95300000000002,2538.629,0.99,128.23535353535357,4266549717723.382,0.0010015894032231487,124.77460833181343,True,-414.43121666666667,50.989216666666664,2.126733333333333,0,0,0,0,False,1.0,,,,0.4850167144221548,0.49702523018173395,0.27644470000222204
27,2023-11-09 11:27:38,60.0,8.0,10.0,86.0822,81.4706,19.259999999999998,43.4932,43.221900000000005,21.17694,0.0009733721165923048,67.71753000000001,45.14502,2630.208,54.036,2576.172,0.99,54.581818181818186,2928730805827.8438,0.0010015902107632013,53.04406864221388,True,-467.53631666666666,53.1051,2.1158833333333336,0,1,0,0,True,2.0,,,,0.4850167144221548,0.49702523018173395,0.27644470000222204
28,2023-11-09 11:28:38,60.0,9.0,10.0,25.1374,20.977999999999998,27.7597,5.4253,-14.557999999999998,20.87312,0.0009805303186427923,67.75536,45.17024,0.0,0.0,0.0,0.99,0.0,0.0,0.0010015875932895782,0.0,False,-521.5420166666667,54.0057,0.9006000000000001,0,0,0,0,False,2.0,,,,0.4850167144221548,0.49702523018173395,0.27644470000222204
29,2023-11-09 11:29:38,60.0,10.0,10.0,24.5949,20.8876,28.211799999999997,5.2444999999999995,-15.145800000000001,20.57292,0.0009876890627568996,67.71753000000001,45.14502,0.0,0.0,0.0,0.99,0.0,0.0,0.0010015874540753977,0.0,False,-575.5477166666667,54.0057,0.0,0,0,0,0,False,2.0,,,,0.4850167144221548,0.49702523018173395,0.27644470000222204
