index,datetime,time span [s],time [m],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [L],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,vol feed [L],vol permeate [L],delta vol permeate [L],increased TMP,decreased TMP,starting,jumped temperature,changed TMP,TMP group,feed concentration [g/L],retentate concentration [g/L],permeate concentration [g/L],initial feed concentration [g/L],initial retentate concentration [g/L],initial permeate concentration [g/L]
154,2023-11-09 13:34:37,60.0,1.0,10.0,86.0822,81.6515,20.8876,43.0411,41.4587,23.5026,0.0009212435170853206,68.00127,45.33418,2626.302,15.190999999999999,2611.1110000000003,0.99,15.344444444444443,10558265215674.45,0.001001589709519141,14.113533549088606,True,-21460.525399999966,212.95395000000005,0.0,1,0,1,1,True,15.0,1.707956466970052,1.2304552684493375,0.4686322052201488,1.707956466970052,1.2304552684493375,0.4686322052201488
155,2023-11-09 13:35:37,60.0,2.0,10.0,74.2368,305.4471,24.5949,40.9614,148.60930000000002,28.39265,0.0008252790782811069,68.05801500000001,45.37201,2658.854,0.326,2658.529,0.99,0.3292929292929293,1968635209943303.2,0.0010015885678465691,0.2713275429607184,True,-21673.7325333333,213.2071333333334,0.2531833333333333,1,0,0,0,True,16.0,,,,1.707956466970052,1.2304552684493375,0.4686322052201488
156,2023-11-09 13:36:37,60.0,3.0,10.0,78.8484,309.51599999999996,28.3022,44.940000000000005,148.9258,28.9605,0.0008151866262622156,68.02017000000001,45.34678,2657.3349999999996,44.054,2613.2810000000004,0.99,44.498989898989905,14779687227986.523,0.0010015874262388322,36.21748885571981,True,-21886.945099999964,213.21256666666673,0.005433333333333333,0,0,0,0,False,16.0,,,,1.707956466970052,1.2304552684493375,0.4686322052201488
157,2023-11-09 13:37:37,60.0,4.0,10.0,76.407,304.0003,28.7543,42.2273,144.3594,29.1739,0.0008114453971565143,68.039085,45.35939,2646.701,65.213,2581.489,0.99,65.87171717171717,9722753673979.072,0.0010015872870258063,53.366593600152626,True,-22100.891899999966,213.94680000000005,0.7342333333333334,0,0,0,0,False,16.0,,,,1.707956466970052,1.2304552684493375,0.4686322052201488
158,2023-11-09 13:38:37,60.0,5.0,10.0,78.6675,306.5321,28.7543,43.674,146.3487,29.30773,0.0008091133082937463,68.11476,45.40984,2646.701,63.043,2583.659,0.99,63.67979797979798,10225400999117.875,0.0010015872870258063,51.44251797355753,True,-22315.9255833333,215.03368333333339,1.0868833333333332,0,0,0,0,False,16.0,,,,1.707956466970052,1.2304552684493375,0.4686322052201488
159,2023-11-09 13:39:37,60.0,6.0,10.0,75.95490000000001,304.9045,28.9352,43.1315,145.0828,29.35474,0.0008082966889269359,68.09582999999999,45.39722,2644.5310000000004,65.213,2579.319,0.99,65.87171717171717,9809540049196.793,0.0010015872313224128,53.15951443743123,True,-22532.0099833333,216.08440000000004,1.0507166666666667,0,0,0,0,False,16.0,,,,1.707956466970052,1.2304552684493375,0.4686322052201488
160,2023-11-09 13:40:37,60.0,7.0,10.0,76.1357,308.1597,28.663899999999998,43.5836,147.20770000000002,29.58984,0.0008042326925462775,68.039085,45.35939,2642.3610000000003,65.755,2576.6059999999998,0.99,66.41919191919192,9921051797109.719,0.0010015873148622265,53.33183114571233,True,-22749.181266666634,217.17128333333338,1.0868833333333332,0,0,0,0,False,16.0,,,,1.707956466970052,1.2304552684493375,0.4686322052201488
161,2023-11-09 13:41:37,60.0,8.0,10.0,131.8359,364.13120000000004,28.4831,100.1881,203.6766,29.63325,0.0008034859143434177,68.039085,45.35939,2297.526,88.542,2208.984,0.99,89.43636363636364,10203548582693.172,0.0010015873705350395,71.74696938673115,True,-22967.448466666632,218.26720000000003,1.0959166666666667,1,0,0,0,True,17.0,,,,1.707956466970052,1.2304552684493375,0.4686322052201488
162,2023-11-09 13:42:37,60.0,9.0,10.0,129.7562,364.22159999999997,28.9352,98.8317,202.5915,29.77792,0.0008010052215671463,68.05801500000001,45.37201,2287.544,87.565,2199.978,0.99,88.44949494949495,10294209825997.514,0.0010015872313224128,70.73623253561239,True,-23187.191366666633,219.74290000000002,1.4757,0,0,0,0,False,17.0,,,,1.707956466970052,1.2304552684493375,0.4686322052201488
163,2023-11-09 13:43:37,60.0,10.0,10.0,132.4689,360.0622,28.663899999999998,99.736,201.2352,29.96962,0.0007977371506845448,68.05801500000001,45.37201,2285.59,86.589,2199.002,0.99,87.46363636363637,10382910329604.15,0.0010015873148622265,69.6624158731823,True,-23408.3936833333,221.2023166666667,1.4594166666666666,0,0,0,0,False,17.0,,,,1.707956466970052,1.2304552684493375,0.4686322052201488
