index,datetime,time span [s],time [m],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [L],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,vol feed [L],vol permeate [L],delta vol permeate [L],increased TMP,decreased TMP,starting,jumped temperature,changed TMP,TMP group,feed concentration [g/L],retentate concentration [g/L],permeate concentration [g/L],initial feed concentration [g/L],initial retentate concentration [g/L],initial permeate concentration [g/L]
90,2023-11-09 12:30:37,60.0,12.0,10.0,163.6646,392.2526,20.7972,131.11260000000001,240.88539999999998,28.59881,0.000821591980473343,68.209335,45.47289,2163.846,121.094,2042.7520000000002,0.99,122.31717171717172,8629176599337.173,0.0010015897373588283,100.33530058126578,True,-8040.632466666667,178.45778333333337,1.5408000000000002,1,0,0,0,True,9.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
91,2023-11-09 12:31:37,60.0,13.0,10.0,230.3964,456.45259999999996,20.7972,197.7539,306.30609999999996,28.75796,0.0008187636607550594,68.19041999999999,45.46028,1790.799,154.622,1636.1760000000002,0.99,156.1838383838384,8623101449579.135,0.0010015897373588283,127.67468205409018,True,-8221.108483333333,180.4760166666667,2.0182333333333333,1,0,0,0,True,10.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
92,2023-11-09 12:32:37,60.0,14.0,10.0,230.8485,462.5108,21.3397,200.28570000000002,310.05859999999996,28.92072,0.0008158874091141593,68.19041999999999,45.46028,1801.215,152.561,1648.654,0.99,154.1020202020202,8877848290175.764,0.0010015895702903028,125.53035867320612,True,-8404.161533333334,183.05305000000004,2.5770333333333335,0,0,0,0,False,10.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
93,2023-11-09 12:33:37,60.0,15.0,10.0,313.94669999999996,539.6412,21.9727,280.9426,388.3192,29.07986,0.0008130908917019173,68.22825,45.4855,1236.3280000000002,190.10399999999998,1046.224,0.99,192.0242424242424,8953569489057.395,0.0010015893753530796,155.8854020851334,True,-8589.757266666667,185.59573333333338,2.5426833333333336,1,0,0,0,True,11.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
94,2023-11-09 12:34:37,60.0,16.0,10.0,313.04249999999996,539.8221000000001,21.4301,281.6659,389.3139,29.35836,0.0008082341118253589,68.19041999999999,45.46028,1234.1580000000001,183.702,1050.4560000000001,0.99,185.55757575757576,9345155767344.973,0.001001589542450814,149.7359507847057,True,-8778.521400000001,188.76413333333338,3.1683999999999997,0,0,0,0,False,11.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
95,2023-11-09 12:35:37,60.0,17.0,10.0,362.4132,585.7566,21.3397,332.3025,437.68989999999997,29.45963,0.0008064796747760121,68.19041999999999,45.46028,873.481,200.19500000000002,673.2860000000001,0.99,202.21717171717174,9661789411247.764,0.0010015895702903028,162.82521675352615,True,-8970.347233333336,191.82583333333338,3.0617,1,0,0,0,True,12.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
96,2023-11-09 12:36:37,60.0,18.0,10.0,357.6208,588.9215,21.7014,330.2228,437.87070000000006,29.57538,0.0008044818989632008,68.19041999999999,45.46028,869.5749999999999,191.189,678.385,0.99,193.12020202020202,10146222978409.572,0.0010015894589017723,155.1151576811929,True,-9165.509650000002,195.1624166666667,3.336583333333334,0,0,0,0,False,12.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
97,2023-11-09 12:37:37,60.0,19.0,10.0,360.1526,588.6502,21.249299999999998,330.042,438.09680000000003,29.77069,0.0008011290930108794,68.11476,45.40984,853.5160000000001,185.32999999999998,668.1859999999999,0.99,187.20202020202018,10516217194956.78,0.001001589598129836,149.73496623195535,True,-9363.858550000003,198.34890000000004,3.1864833333333333,0,0,0,0,False,12.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
98,2023-11-09 12:38:37,60.0,20.0,10.0,357.2591,587.0224999999999,21.3397,327.78139999999996,436.0622,29.86835,0.0007994610638237917,68.133675,45.42245,853.082,182.617,670.4639999999999,0.99,184.46161616161615,10645047796593.797,0.0010015895702903028,147.2358381771873,True,-9565.296283333337,201.43773333333337,3.088833333333333,0,0,0,0,False,12.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
99,2023-11-09 12:39:37,60.0,21.0,10.0,209.0567,436.4692,20.977999999999998,176.95669999999998,285.73499999999996,30.02387,0.0007968163706589359,68.19041999999999,45.46028,1659.288,135.417,1523.8719999999998,0.99,136.78484848484848,9437776747401.56,0.0010015896816794475,108.81941829519741,True,-9769.777633333337,204.48135000000005,3.0436166666666664,0,1,0,0,True,13.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
100,2023-11-09 12:40:37,60.0,22.0,10.0,73.7847,302.91519999999997,20.7972,39.9667,150.6438,29.69835,0.0008023683007180349,68.284995,45.52333,2626.5190000000002,61.632,2564.887,0.99,62.25454545454545,10856977402459.824,0.0010015897373588283,49.8717907993519,True,-9976.515933333338,206.73830000000004,2.2569500000000002,0,1,0,0,True,14.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
101,2023-11-09 12:41:37,60.0,23.0,10.0,75.14110000000001,305.8992,20.616300000000003,39.785900000000005,152.2262,29.78516,0.0008008816067572641,68.133675,45.42245,2619.792,62.608999999999995,2557.183,0.99,63.24141414141414,10819869301839.71,0.0010015897930692199,50.56849193318105,True,-10184.281433333337,207.76550000000003,1.0272,0,0,0,0,False,14.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
102,2023-11-09 12:42:37,60.0,24.0,10.0,75.3219,302.01099999999997,20.977999999999998,41.6847,150.8699,29.88643,0.0007991528830118724,68.19041999999999,45.46028,2624.349,62.71699999999999,2561.632,0.99,63.35050505050504,10728157756069.367,0.0010015896816794475,50.5463860874438,True,-10393.090416666671,208.80898333333337,1.0434833333333333,0,0,0,0,False,14.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
103,2023-11-09 12:43:37,60.0,25.0,10.0,75.774,298.8462,21.0684,39.9667,148.338,30.03111,0.000796693593676552,68.209335,45.47289,2634.983,63.694,2571.289,0.99,64.33737373737374,10418381733408.709,0.0010015896538398015,51.17582164915013,True,-10602.944683333339,209.85426666666672,1.0452833333333331,0,0,0,0,False,14.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
104,2023-11-09 12:44:37,60.0,26.0,10.0,75.14110000000001,299.1175,28.7543,40.238,140.92340000000002,30.22642,0.0007933929388553249,68.19041999999999,45.46028,2623.9150000000004,60.33,2563.5849999999996,0.99,60.93939393939394,10492987409694.045,0.0010015872870258063,48.27226291301,True,-10813.860516666671,210.91583333333338,1.0615666666666668,0,0,0,0,False,14.0,,,,1.2968958471342356,0.71232876712327,0.39518014186297407
105,2023-11-09 12:45:37,60.0,27.0,10.0,73.423,303.5482,29.115999999999996,40.6901,143.00310000000002,30.40003,0.000790477666647402,68.19041999999999,45.46028,2630.4249999999997,61.957,2568.4680000000003,0.99,62.58282828282828,10406463430729.496,0.0010015871756499357,49.391934397626,True,-11025.781850000005,211.9213333333334,1.0055,0,0,0,0,False,14.0,,0.7959779303213045,0.28937612185670036,1.2968958471342356,0.71232876712327,0.39518014186297407
