datetime,time span [s],time [m],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [L],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,vol feed [L],vol permeate [L],delta vol permeate [L],increased TMP,decreased TMP,starting,jumped temperature,changed TMP,feed concentration [g/L],retentate concentration [g/L],permeate concentration [g/L],initial feed concentration [g/L],initial retentate concentration [g/L],initial permeate concentration [g/L],file_idx,TMP group
2023-11-09 11:56:37,60.0,37.0,10.0,358.0729,589.2831,21.2493,327.1484,436.96650000000005,24.443,0.0009014318939906,68.00127,45.33418,882.161,222.98200000000003,659.18,0.99,225.23434343434343,7747884037268.358,0.0010015895981298,202.71119146291855,True,-2742.366133333334,118.52395,3.1593666666666667,1,0,0,0,True,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,13.0
2023-11-09 11:57:37,60.0,38.0,10.0,358.2538,583.3152,20.5259,327.1484,434.706,24.73235,0.0008954742281858,68.02017000000001,45.34678,885.851,215.495,670.356,0.99,217.6717171717172,8028659518608.479,0.001001589820909,194.6100178567432,True,-2864.6064500000007,122.24031666666669,3.716366666666667,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,13.0
2023-11-09 11:58:37,60.0,39.0,10.0,356.3549,584.4003,20.5259,325.9729,434.6608,24.84086,0.0008932563521249,68.02017000000001,45.34678,874.5659999999999,210.286,664.28,0.99,212.41010101010104,8247108287753.793,0.001001589820909,189.4355034584674,True,-2990.438350000001,125.8319,3.5915833333333333,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,13.0
2023-11-09 11:59:37,60.0,40.0,10.0,352.82840000000004,584.2195,20.616300000000003,324.6166,433.8017,25.05425,0.0008889205585282,68.02017000000001,45.34678,873.915,206.272,667.643,0.99,208.3555555555556,8431905197913.489,0.0010015897930692,184.9175561677316,True,-3119.7750166666674,129.33666666666667,3.504766666666667,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,13.0
2023-11-09 12:00:37,60.0,41.0,10.0,352.82840000000004,580.5120999999999,20.978,324.3453,431.9932,25.09404,0.0008881157903866,68.039085,45.35939,876.302,204.861,671.4409999999999,0.99,206.930303030303,8462247552849.913,0.0010015896816794,183.48638468655085,True,-3252.5495500000006,132.77453333333335,3.437866666666667,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,13.0
2023-11-09 12:01:37,60.0,42.0,10.0,359.97180000000003,587.3842999999999,20.4355,329.3186,437.9159,25.25318,0.0008849091195764,68.05801500000001,45.37201,865.2339999999999,201.823,663.411,0.99,203.86161616161615,8738946509667.004,0.0010015898487489,180.11265139951104,True,-3388.738433333334,136.18888333333337,3.41435,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,13.0
2023-11-09 12:02:37,60.0,43.0,10.0,353.5518,580.6026,20.616300000000003,322.8986,431.1342,25.37254,0.0008825161842698,68.05801500000001,45.37201,864.8000000000001,201.063,663.737,0.99,203.0939393939394,8659550185510.314,0.0010015897930692,178.9491962503337,True,-3528.291033333334,139.55260000000004,3.363716666666667,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,13.0
2023-11-09 12:03:37,60.0,44.0,10.0,352.9188,582.0493,20.7972,323.5315,431.9933,25.4485,0.000880998760615,68.09582999999999,45.39722,867.405,199.653,667.7520000000001,0.99,201.66969696969696,8753133833262.151,0.0010015897373588,177.38875155852855,True,-3671.194683333334,142.90365000000003,3.35105,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,13.0
2023-11-09 12:04:37,60.0,45.0,10.0,73.7847,305.6279,19.9834,41.8656,153.7634,25.55338,0.0008789106583409,68.11476,45.40984,2646.701,68.685,2578.017,0.99,69.37878787878788,9077871590173.562,0.0010015899879796,60.88095614098659,True,-3817.4258833333342,146.23120000000003,3.32755,0,1,0,0,True,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:05:37,60.0,46.0,10.0,75.774,304.7237,20.4355,42.2273,153.04,25.36169,0.0008827332949827,68.039085,45.35939,2636.719,69.119,2567.6,0.99,69.81717171717172,8939550838384.467,0.0010015898487489,61.53211527978329,True,-3964.8018333333343,147.37595000000002,1.14475,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:06:37,60.0,47.0,10.0,77.4016,305.1758,20.0738,43.674,154.3511,25.44488,0.0008810710711133,68.09582999999999,45.39722,2635.2000000000003,69.987,2565.213,0.99,70.69393939393939,8921114315190.354,0.0010015899601396,62.18750924216699,True,-4113.329766666668,148.52793333333335,1.1519833333333334,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:07:37,60.0,48.0,10.0,72.6092,305.8087,19.8929,39.0625,152.5427,25.64742,0.0008770450788036,68.09582999999999,45.39722,2619.358,70.095,2549.262,0.99,70.8030303030303,8843418308870.363,0.0010015900158505,61.99887010547241,True,-4263.024150000001,149.69438333333335,1.16645,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:08:37,60.0,49.0,10.0,75.14110000000001,302.5535,20.1642,42.589,152.4071,25.7921,0.0008741873038442,68.05801500000001,45.37201,2631.294,71.289,2560.0040000000004,0.99,72.00909090909092,8715973020802.872,0.0010015899322995,62.8495065735808,True,-4413.886783333334,150.86263333333335,1.16825,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:09:37,60.0,50.0,10.0,73.8751,300.20250000000004,19.9834,40.8709,150.55339999999998,25.84997,0.0008730484746363,68.09582999999999,45.39722,2636.068,72.26599999999999,2563.802,0.99,72.99595959595959,8504639095533.532,0.0010015899879796,63.627843673254105,True,-4565.937566666667,152.05078333333336,1.18815,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:10:37,60.0,51.0,10.0,73.423,308.3406,20.0738,42.0464,155.1197,26.03443,0.0008694343320355,68.133675,45.42245,2634.766,71.832,2562.934,0.99,72.55757575757575,8852173297393.256,0.0010015899601396,62.98390551370029,True,-4719.192783333334,153.25521666666668,1.2044333333333332,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:11:37,60.0,52.0,10.0,72.42840000000001,300.9259,20.5259,38.6104,149.2423,26.22975,0.0008656336342636,68.05801500000001,45.37201,2623.9150000000004,72.157,2551.758,0.99,72.88585858585859,8515634983740.461,0.001001589820909,62.99230417182261,True,-4873.645200000001,154.4524166666667,1.1971999999999998,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:12:37,60.0,53.0,10.0,75.2315,304.7237,20.5259,40.5093,152.0906,26.32017,0.0008638832670661,68.11476,45.40984,2637.153,72.26599999999999,2564.887,0.99,72.99595959595959,8682623908730.455,0.001001589820909,62.95989310389896,True,-5029.300233333334,155.65503333333336,1.202616666666667,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:13:37,60.0,54.0,10.0,72.42840000000001,304.4524,20.1642,40.238,152.181,26.38889,0.0008625568289099,68.05801500000001,45.37201,2638.021,73.351,2564.67,0.99,74.09191919191919,8572438381441.701,0.0010015899322995,63.80704198903511,True,-5186.159700000001,156.8594666666667,1.2044333333333332,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:14:37,60.0,55.0,10.0,74.3273,306.713,20.3451,41.5943,153.8086,26.52271,0.0008599831556942,68.05801500000001,45.37201,2644.965,71.94,2573.025,0.99,72.66666666666667,8860494006046.863,0.0010015898765888,62.39291228323273,True,-5344.241683333335,158.08198333333337,1.2225166666666667,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:15:37,60.0,56.0,10.0,75.95490000000001,299.02700000000004,20.5259,40.9614,149.4683,26.66377,0.000857283643589,68.19041999999999,45.46028,2645.616,73.025,2572.591,0.99,73.76262626262627,8509238316105.59,0.001001589820909,63.13511947009493,True,-5503.522666666668,159.28098333333338,1.199,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:16:37,60.0,57.0,10.0,73.06129999999999,302.6439,20.3451,38.9721,150.4629,26.80845,0.0008545290790856,68.209335,45.47289,2646.05,72.917,2573.134,0.99,73.65353535353536,8606201002832.29,0.0010015898765888,62.839181194012,True,-5664.020733333335,160.49806666666672,1.2170833333333335,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:17:37,60.0,58.0,10.0,73.2422,300.0217,20.3451,39.3338,149.33270000000002,26.89164,0.0008529516810658,68.15259,45.43506,2646.701,72.80799999999999,2573.893,0.99,73.54343434343434,8570162997494.701,0.0010015898765888,62.62942290134238,True,-5825.734083333335,161.71335000000005,1.2152833333333333,0,0,0,0,False,,,,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:18:38,60.0,59.0,10.0,74.1464,302.5535,20.616300000000003,40.3284,150.82469999999998,26.98206,0.0008512424963535,67.86885000000001,45.2459,2643.446,73.785,2569.661,0.99,74.53030303030303,8558325247636.746,0.0010015897930692,63.34265948446934,True,-5988.660900000002,162.92681666666672,1.2134666666666665,0,0,0,0,False,,,0.2541658932217706,0.4850167144221548,0.4970252301817339,0.276444700002222,2,14.0
2023-11-09 12:19:37,60.0,1.0,10.0,74.7794,304.2716,20.5259,42.0464,152.6331,27.10142,0.0008489947640365,67.963425,45.30895,2637.153,73.242,2563.911,0.99,73.98181818181818,8748250564297.277,0.001001589820909,62.710477841382136,True,-6152.817466666668,164.15656666666672,1.22975,0,0,0,0,False,1.2968958471342356,0.71232876712327,0.395180141862974,1.2968958471342356,0.71232876712327,0.395180141862974,3,15.0
2023-11-09 12:20:37,60.0,2.0,10.0,74.5985,301.2876,20.1642,40.238,150.5986,27.29311,0.0008454049713387,68.11476,45.40984,2642.144,73.351,2568.794,0.99,74.09191919191919,8655412964154.939,0.0010015899322995,62.538245244807975,True,-6318.194733333335,165.3772666666667,1.2207,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,15.0
2023-11-09 12:21:37,60.0,3.0,10.0,77.4016,304.2716,20.7972,42.4986,152.5879,27.44502,0.0008425774534159,68.19041999999999,45.46028,2628.472,72.483,2555.99,0.99,73.21515151515152,8904546327121.82,0.0010015897373588,61.59152157226716,True,-6484.794516666668,166.5997833333334,1.2225166666666667,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,15.0
2023-11-09 12:22:37,60.0,4.0,10.0,73.8751,304.0003,20.7972,42.2273,152.3166,27.58608,0.0008399655904042,68.15259,45.43506,2627.604,72.374,2555.23,0.99,73.1050505050505,8929782083884.92,0.0010015897373588,61.30826287311488,True,-6652.602350000001,167.8078333333334,1.20805,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,15.0
2023-11-09 12:23:37,60.0,5.0,10.0,74.6889,303.0961,20.5259,40.7805,151.4124,27.71629,0.0008375662365087,68.209335,45.47289,2626.519,72.374,2554.145,0.99,73.1050505050505,8902201099161.512,0.001001589820909,61.13313129093556,True,-6821.616416666668,169.01406666666674,1.2062333333333333,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,15.0
2023-11-09 12:24:37,60.0,6.0,10.0,75.95490000000001,306.3513,20.8876,40.8709,152.7235,27.86097,0.0008349131652974,68.15259,45.43506,2614.149,74.002,2540.148,0.99,74.74949494949495,8809652891975.736,0.0010015897095191,62.3102821839406,True,-6991.836716666668,170.2203000000001,1.2062333333333333,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,15.0
2023-11-09 12:25:37,60.0,7.0,10.0,74.7794,300.8355,20.5259,40.7805,150.2821,27.97671,0.0008328005882601,68.209335,45.47289,2634.983,73.459,2561.523,0.99,74.2010101010101,8755055736811.914,0.001001589820909,61.69655838308928,True,-7163.290383333334,171.45366666666672,1.2333666666666665,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,15.0
2023-11-09 12:26:37,60.0,8.0,10.0,75.6836,305.4471,20.978,41.8656,152.6783,28.08521,0.0008308279455603,68.209335,45.47289,2621.094,72.80799999999999,2548.285,0.99,73.54343434343434,8995489763778.852,0.0010015896816794,61.00496199456938,True,-7335.968366666667,172.67798333333337,1.2243166666666667,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,15.0
2023-11-09 12:27:37,60.0,9.0,10.0,110.1345,337.0949,20.616300000000003,76.9495,186.4059,28.20457,0.0008286666188559,68.209335,45.47289,2434.028,90.386,2343.642,0.99,91.2989898989899,8869851273746.904,0.0010015897930692,75.53633811774672,True,-7509.859816666667,173.89145000000005,1.2134666666666665,1,0,0,0,True,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,16.0
2023-11-09 12:28:37,60.0,10.0,10.0,108.5069,336.8236,20.8876,75.5027,185.2756,28.32031,0.0008265794706361,68.209335,45.47289,2428.385,91.146,2337.24,0.99,92.06666666666666,8764632177191.879,0.0010015897095191,75.97963105382243,True,-7685.2577,175.39788333333337,1.5064333333333333,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,16.0
2023-11-09 12:29:37,60.0,11.0,10.0,109.6824,336.3715,20.978,74.7794,184.5974,28.45052,0.0008242415359767,68.247165,45.49811,2434.2450000000003,92.448,2341.797,0.99,93.3818181818182,8633984385376.271,0.0010015896816794,76.8470109650326,True,-7862.174683333334,176.91698333333338,1.5191,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,16.0
2023-11-09 12:30:37,60.0,12.0,10.0,163.6646,392.2526,20.7972,131.1126,240.8854,28.59881,0.0008215919804733,68.209335,45.47289,2163.846,121.094,2042.752,0.99,122.31717171717172,8629176599337.173,0.0010015897373588,100.33530058126578,True,-8040.632466666667,178.45778333333337,1.5408000000000002,1,0,0,0,True,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,17.0
2023-11-09 12:31:37,60.0,13.0,10.0,230.3964,456.4526,20.7972,197.7539,306.3061,28.75796,0.000818763660755,68.19041999999999,45.46028,1790.799,154.622,1636.1760000000002,0.99,156.1838383838384,8623101449579.135,0.0010015897373588,127.67468205409018,True,-8221.108483333333,180.4760166666667,2.0182333333333333,1,0,0,0,True,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,18.0
2023-11-09 12:32:37,60.0,14.0,10.0,230.8485,462.5108,21.3397,200.2857,310.0586,28.92072,0.0008158874091141,68.19041999999999,45.46028,1801.215,152.561,1648.654,0.99,154.1020202020202,8877848290175.764,0.0010015895702903,125.53035867320612,True,-8404.161533333334,183.05305000000004,2.577033333333333,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,18.0
2023-11-09 12:33:37,60.0,15.0,10.0,313.9467,539.6412,21.9727,280.9426,388.3192,29.07986,0.0008130908917019,68.22825,45.4855,1236.3280000000002,190.104,1046.224,0.99,192.0242424242424,8953569489057.395,0.001001589375353,155.8854020851334,True,-8589.757266666667,185.59573333333336,2.5426833333333336,1,0,0,0,True,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,19.0
2023-11-09 12:34:37,60.0,16.0,10.0,313.0425,539.8221000000001,21.4301,281.6659,389.3139,29.35836,0.0008082341118253,68.19041999999999,45.46028,1234.158,183.702,1050.456,0.99,185.55757575757576,9345155767344.973,0.0010015895424508,149.7359507847057,True,-8778.521400000001,188.76413333333335,3.1684,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,19.0
2023-11-09 12:35:37,60.0,17.0,10.0,362.4132,585.7566,21.3397,332.3025,437.6899,29.45963,0.000806479674776,68.19041999999999,45.46028,873.481,200.195,673.2860000000001,0.99,202.2171717171717,9661789411247.764,0.0010015895702903,162.82521675352615,True,-8970.347233333336,191.82583333333335,3.0617,1,0,0,0,True,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,20.0
2023-11-09 12:36:37,60.0,18.0,10.0,357.6208,588.9215,21.7014,330.2228,437.87070000000006,29.57538,0.0008044818989632,68.19041999999999,45.46028,869.5749999999999,191.189,678.385,0.99,193.120202020202,10146222978409.572,0.0010015894589017,155.1151576811929,True,-9165.509650000002,195.1624166666667,3.336583333333334,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,20.0
2023-11-09 12:37:37,60.0,19.0,10.0,360.1526,588.6502,21.2493,330.042,438.0968,29.77069,0.0008011290930108,68.11476,45.40984,853.5160000000001,185.33,668.1859999999999,0.99,187.20202020202015,10516217194956.78,0.0010015895981298,149.73496623195535,True,-9363.858550000004,198.34890000000004,3.1864833333333333,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,20.0
2023-11-09 12:38:37,60.0,20.0,10.0,357.2591,587.0224999999999,21.3397,327.7814,436.0622,29.86835,0.0007994610638237,68.133675,45.42245,853.082,182.617,670.4639999999999,0.99,184.46161616161612,10645047796593.797,0.0010015895702903,147.2358381771873,True,-9565.296283333337,201.43773333333337,3.088833333333333,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,20.0
2023-11-09 12:39:37,60.0,21.0,10.0,209.0567,436.4692,20.978,176.95669999999998,285.735,30.02387,0.0007968163706589,68.19041999999999,45.46028,1659.288,135.417,1523.8719999999998,0.99,136.78484848484848,9437776747401.56,0.0010015896816794,108.8194182951974,True,-9769.777633333337,204.48135000000005,3.0436166666666664,0,1,0,0,True,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,21.0
2023-11-09 12:40:37,60.0,22.0,10.0,73.7847,302.9152,20.7972,39.9667,150.6438,29.69835,0.000802368300718,68.284995,45.52333,2626.519,61.632,2564.887,0.99,62.25454545454545,10856977402459.824,0.0010015897373588,49.8717907993519,True,-9976.515933333338,206.73830000000004,2.25695,0,1,0,0,True,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,22.0
2023-11-09 12:41:37,60.0,23.0,10.0,75.14110000000001,305.8992,20.616300000000003,39.785900000000005,152.2262,29.78516,0.0008008816067572,68.133675,45.42245,2619.792,62.609,2557.183,0.99,63.24141414141414,10819869301839.71,0.0010015897930692,50.56849193318105,True,-10184.281433333335,207.76550000000003,1.0272,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,22.0
2023-11-09 12:42:37,60.0,24.0,10.0,75.3219,302.011,20.978,41.6847,150.8699,29.88643,0.0007991528830118,68.19041999999999,45.46028,2624.349,62.71699999999999,2561.632,0.99,63.35050505050504,10728157756069.367,0.0010015896816794,50.5463860874438,True,-10393.090416666671,208.80898333333337,1.043483333333333,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,22.0
2023-11-09 12:43:37,60.0,25.0,10.0,75.774,298.8462,21.0684,39.9667,148.338,30.03111,0.0007966935936765,68.209335,45.47289,2634.983,63.694,2571.289,0.99,64.33737373737374,10418381733408.707,0.0010015896538398,51.17582164915013,True,-10602.94468333334,209.85426666666672,1.0452833333333331,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,22.0
2023-11-09 12:44:37,60.0,26.0,10.0,75.14110000000001,299.1175,28.7543,40.238,140.92340000000002,30.22642,0.0007933929388553,68.19041999999999,45.46028,2623.9150000000004,60.33,2563.585,0.99,60.93939393939394,10492987409694.045,0.0010015872870258,48.27226291301,True,-10813.860516666671,210.91583333333335,1.0615666666666668,0,0,0,0,False,,,,1.2968958471342356,0.71232876712327,0.395180141862974,3,22.0
2023-11-09 12:45:37,60.0,27.0,10.0,73.423,303.5482,29.116,40.6901,143.00310000000002,30.40003,0.0007904776666474,68.19041999999999,45.46028,2630.425,61.957,2568.4680000000003,0.99,62.58282828282828,10406463430729.496,0.0010015871756499,49.391934397626,True,-11025.781850000005,211.9213333333334,1.0055,0,0,0,0,False,,0.7959779303213045,0.2893761218567003,1.2968958471342356,0.71232876712327,0.395180141862974,3,22.0
2023-11-09 13:37:37,60.0,4.0,10.0,76.407,304.0003,28.7543,42.2273,144.3594,29.1739,0.0008114453971565,68.039085,45.35939,2646.701,65.213,2581.489,0.99,65.87171717171717,9722753673979.072,0.0010015872870258,53.36659360015263,True,-22100.89189999997,213.94680000000005,0.7342333333333334,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,23.0
2023-11-09 13:38:37,60.0,5.0,10.0,78.6675,306.5321,28.7543,43.674,146.3487,29.30773,0.0008091133082937,68.11476,45.40984,2646.701,63.043,2583.659,0.99,63.67979797979798,10225400999117.877,0.0010015872870258,51.44251797355753,True,-22315.9255833333,215.03368333333336,1.0868833333333332,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,23.0
2023-11-09 13:39:37,60.0,6.0,10.0,75.95490000000001,304.9045,28.9352,43.1315,145.0828,29.35474,0.0008082966889269,68.09582999999999,45.39722,2644.5310000000004,65.213,2579.319,0.99,65.87171717171717,9809540049196.793,0.0010015872313224,53.15951443743123,True,-22532.0099833333,216.08440000000004,1.0507166666666667,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,23.0
2023-11-09 13:40:37,60.0,7.0,10.0,76.1357,308.1597,28.6639,43.5836,147.20770000000002,29.58984,0.0008042326925462,68.039085,45.35939,2642.3610000000003,65.755,2576.606,0.99,66.41919191919192,9921051797109.72,0.0010015873148622,53.33183114571233,True,-22749.181266666637,217.17128333333335,1.0868833333333332,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,23.0
2023-11-09 13:41:37,60.0,8.0,10.0,131.8359,364.1312,28.4831,100.1881,203.6766,29.63325,0.0008034859143434,68.039085,45.35939,2297.526,88.542,2208.984,0.99,89.43636363636364,10203548582693.172,0.001001587370535,71.74696938673115,True,-22967.448466666632,218.26720000000003,1.0959166666666669,1,0,0,0,True,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,24.0
2023-11-09 13:42:37,60.0,9.0,10.0,129.7562,364.2216,28.9352,98.8317,202.5915,29.77792,0.0008010052215671,68.05801500000001,45.37201,2287.544,87.565,2199.978,0.99,88.44949494949495,10294209825997.514,0.0010015872313224,70.73623253561239,True,-23187.191366666637,219.7429,1.4757,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,24.0
2023-11-09 13:43:37,60.0,10.0,10.0,132.4689,360.0622,28.6639,99.736,201.2352,29.96962,0.0007977371506845,68.05801500000001,45.37201,2285.59,86.589,2199.002,0.99,87.46363636363637,10382910329604.15,0.0010015873148622,69.6624158731823,True,-23408.3936833333,221.2023166666667,1.4594166666666666,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,24.0
2023-11-09 13:44:37,60.0,11.0,10.0,130.7509,356.0836,28.7543,98.1084,198.3416,30.08174,0.0007958357262496,68.11476,45.40984,2292.752,87.674,2205.078,0.99,88.55959595959597,10131115235825.604,0.0010015872870258,70.36719742736314,True,-23631.039149999964,222.6454666666667,1.44315,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,24.0
2023-11-09 13:45:37,60.0,12.0,10.0,225.604,455.2771,27.8501,193.9562,296.7665,30.27344,0.0007926016744549,68.133675,45.42245,1847.005,128.906,1718.099,0.99,130.2080808080808,10352004505164.438,0.0010015875654528,103.03956082900277,True,-23855.145849999964,224.1067,1.4612333333333334,1,0,0,0,True,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,25.0
2023-11-09 13:46:37,60.0,13.0,10.0,224.6998,451.3889,27.3076,192.2381,294.5059,30.37471,0.00079090178398,68.133675,45.42245,1844.835,127.604,1717.231,0.99,128.8929292929293,10400275684282.508,0.0010015877325047,101.78004822928747,True,-24081.400983333297,226.25513333333336,2.1484333333333336,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,25.0
2023-11-09 13:47:37,60.0,14.0,10.0,223.886,451.29849999999993,26.765,191.786,294.7772,30.49768,0.0007888455570351,68.15259,45.43506,1842.448,127.713,1714.735,0.99,129.0030303030303,10428083360072.33,0.0010015878995888,101.60213331291034,True,-24309.782849999963,228.3818666666667,2.126733333333333,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,25.0
2023-11-09 13:48:37,60.0,15.0,10.0,322.98900000000003,552.4812,26.8555,292.6975,395.7338,30.74725,0.0007846988904318,68.19041999999999,45.46028,1170.139,165.148,1004.991,0.99,166.81616161616162,10883397303968.729,0.0010015878717208,130.6929333133852,True,-24540.29326666663,230.51041666666669,2.12855,1,0,0,0,True,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,26.0
2023-11-09 13:49:37,60.0,16.0,10.0,314.218,544.7953,25.5896,282.2085,387.9123,30.94618,0.0007814188285299,68.209335,45.47289,1175.347,164.497,1010.851,0.99,166.15858585858587,10755469980515.416,0.0010015882615372,129.6335555216453,True,-24773.556149999964,233.26288333333332,2.7524666666666664,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,26.0
2023-11-09 13:50:37,60.0,17.0,10.0,322.1752,548.6835,24.8662,289.6231,394.2871,31.07639,0.0007792838521069,68.4174,45.6116,1173.394,161.133,1012.261,0.99,162.76060606060608,11191030868918.809,0.0010015884843015,126.63555347346336,True,-25009.560649999963,236.0045,2.741616666666667,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,26.0
2023-11-09 13:51:37,60.0,18.0,10.0,359.97180000000003,582.7727,23.6907,327.5101,431.4507,31.13064,0.0007783971298158,68.209335,45.47289,861.979,175.239,686.74,0.99,177.00909090909093,11272931842177.64,0.0010015888462913,137.5647989942459,True,-25248.250699999964,238.69005,2.68555,1,0,0,0,True,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,27.0
2023-11-09 13:52:37,60.0,19.0,10.0,355.9028,585.9375,23.0577,325.6113,432.7167,31.23191,0.0007767462233327,68.209335,45.47289,863.715,170.573,693.142,0.99,172.2959595959596,11639971411454.986,0.0010015890412234,133.6179115420339,True,-25489.861399999965,241.6107,2.92065,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,27.0
2023-11-09 13:53:37,60.0,20.0,10.0,355.089,580.6026,22.8769,324.43580000000003,429.6422,31.35127,0.0007748076794753,68.247165,45.49811,860.46,168.294,692.1659999999999,0.99,169.9939393939394,11743081573163.676,0.001001589096901,131.5036376835785,True,-25734.314983333297,244.4535833333333,2.842883333333333,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,27.0
2023-11-09 13:54:37,60.0,21.0,10.0,360.1526,587.8364,22.696,329.2281,435.8362,31.42361,0.0007736366028292,68.247165,45.49811,856.12,166.775,689.345,0.99,168.45959595959596,12039072677019.703,0.0010015891526096,130.11972942458362,True,-25981.573466666632,247.25848333333332,2.8049000000000004,0,0,0,0,False,,,,1.707956466970052,1.2304552684493375,0.4686322052201488,4,27.0
