"Date","Time","Millisecond","PT1[bar]","PT2[Bar]","PT3[bar]","PT4[bar]","TT1[°C]","LT1[%]","FIT1[m³/h]","FIT2[m³/h]","FIT3[m³/h]","TMP[bar]"
"2023/11/09","13:34:37","380","0.860822","0.816515","0.208876","0.430411","23.50260","45.33418","2.626302","0.015191","2.611111","0.414587"
"2023/11/09","13:35:37","410","0.742368","3.054471","0.245949","0.409614","28.39265","45.37201","2.658854","0.000326","2.658529","1.486093"
"2023/11/09","13:36:37","350","0.788484","3.095160","0.283022","0.449400","28.96050","45.34678","2.657335","0.044054","2.613281","1.489258"
"2023/11/09","13:37:37","420","0.764070","3.040003","0.287543","0.422273","29.17390","45.35939","2.646701","0.065213","2.581489","1.443594"
"2023/11/09","13:38:37","370","0.786675","3.065321","0.287543","0.436740","29.30773","45.40984","2.646701","0.063043","2.583659","1.463487"
"2023/11/09","13:39:37","390","0.759549","3.049045","0.289352","0.431315","29.35474","45.39722","2.644531","0.065213","2.579319","1.450828"
"2023/11/09","13:40:37","370","0.761357","3.081597","0.286639","0.435836","29.58984","45.35939","2.642361","0.065755","2.576606","1.472077"
"2023/11/09","13:41:37","370","1.318359","3.641312","0.284831","1.001881","29.63325","45.35939","2.297526","0.088542","2.208984","2.036766"
"2023/11/09","13:42:37","350","1.297562","3.642216","0.289352","0.988317","29.77792","45.37201","2.287544","0.087565","2.199978","2.025915"
"2023/11/09","13:43:37","370","1.324689","3.600622","0.286639","0.997360","29.96962","45.37201","2.285590","0.086589","2.199002","2.012352"
"2023/11/09","13:44:37","360","1.307509","3.560836","0.287543","0.981084","30.08174","45.40984","2.292752","0.087674","2.205078","1.983416"
"2023/11/09","13:45:37","370","2.256040","4.552771","0.278501","1.939562","30.27344","45.42245","1.847005","0.128906","1.718099","2.967665"
"2023/11/09","13:46:37","370","2.246998","4.513889","0.273076","1.922381","30.37471","45.42245","1.844835","0.127604","1.717231","2.945059"
"2023/11/09","13:47:37","370","2.238860","4.512985","0.267650","1.917860","30.49768","45.43506","1.842448","0.127713","1.714735","2.947772"
"2023/11/09","13:48:37","390","3.229890","5.524812","0.268555","2.926975","30.74725","45.46028","1.170139","0.165148","1.004991","3.957338"
"2023/11/09","13:49:37","420","3.142180","5.447953","0.255896","2.822085","30.94618","45.47289","1.175347","0.164497","1.010851","3.879123"
"2023/11/09","13:50:37","350","3.221752","5.486835","0.248662","2.896231","31.07639","45.61160","1.173394","0.161133","1.012261","3.942871"
"2023/11/09","13:51:37","370","3.599718","5.827727","0.236907","3.275101","31.13064","45.47289","0.861979","0.175239","0.686740","4.314507"
"2023/11/09","13:52:37","350","3.559028","5.859375","0.230577","3.256113","31.23191","45.47289","0.863715","0.170573","0.693142","4.327167"
"2023/11/09","13:53:37","410","3.550890","5.806026","0.228769","3.244358","31.35127","45.49811","0.860460","0.168294","0.692166","4.296422"
"2023/11/09","13:54:37","380","3.601526","5.878364","0.226960","3.292281","31.42361","45.49811","0.856120","0.166775","0.689345","4.358362"
"2023/11/09","13:55:37","350","3.667535","5.985966","0.228769","3.370949","31.57914","45.49811","0.853950","0.166016","0.687934","4.457827"
