Date,Time,Millisecond,PT1[bar],PT2[Bar],PT3[bar],PT4[bar],TT1[°C],LT1[%],FIT1[m³/h],FIT2[m³/h],FIT3[m³/h],TMP[bar]
2024/07/11,11:56:18,670,0.248662,0.102177,0.028031,0.097656,27.93330,14.72888,-0.001736,-0.002170,0.000434,0.071886
2024/07/11,11:57:18,670,0.249566,0.101273,0.028031,0.093135,27.99841,14.71627,-0.002170,-0.002025,-0.000145,0.069173
2024/07/11,11:58:18,640,0.249566,0.101273,0.028935,0.096752,27.96224,14.70366,-0.001519,-0.002170,0.000651,0.070077
2024/07/11,11:59:18,720,0.248662,0.099465,0.028935,0.094944,27.92969,14.71627,-0.001953,-0.002459,0.000506,0.068269
2024/07/11,12:00:18,670,0.248662,6.983326,0.196217,6.614402,28.35648,14.70366,0.460720,-0.002025,0.462746,6.602648
2024/07/11,12:01:18,650,0.249566,7.498734,0.215205,7.100875,28.24797,14.70366,0.446615,0.592014,-0.145399,7.088216
2024/07/11,12:02:18,710,0.249566,3.889070,0.186270,3.167499,26.38527,14.70366,2.388889,0.327257,2.061632,3.342014
2024/07/11,12:03:18,710,0.246853,1.329210,0.174515,0.652850,26.46846,14.60277,2.679688,0.071181,2.608507,0.816515
2024/07/11,12:04:18,650,0.246853,1.758717,0.176324,1.068793,26.87717,14.70366,2.800130,0.107350,2.692780,1.237431
2024/07/11,12:05:18,660,0.248662,1.791269,0.174515,1.085069,27.18461,14.69105,2.817057,0.108652,2.708406,1.263654
2024/07/11,12:06:18,670,0.249566,1.784035,0.174515,1.112196,27.51736,14.69105,2.834201,0.111834,2.722367,1.273600
2024/07/11,12:07:18,650,0.248662,1.818395,0.176324,1.096824,27.89713,14.69105,2.834419,0.112413,2.722005,1.281286
2024/07/11,12:08:18,680,0.245949,1.855469,0.177228,1.121238,28.19734,14.70366,2.853950,0.114728,2.739222,1.311126
2024/07/11,12:09:18,680,0.245045,1.837384,0.176324,1.125759,28.46861,14.72888,2.863498,0.123843,2.739655,1.305248
2024/07/11,12:10:18,690,0.246853,1.849139,0.179036,1.164641,28.69285,14.69105,2.878255,0.119647,2.758608,1.327854
2024/07/11,12:11:18,680,0.253183,1.916956,0.171803,1.151078,29.04369,14.71627,2.883029,0.117911,2.765119,1.362214
