Date,Time,Millisecond,PT1[bar],PT2[Bar],PT3[bar],PT4[bar],TT1[°C],LT1[%],FIT1[m³/h],FIT2[m³/h],FIT3[m³/h],TMP[bar]
2024/07/15,16:17:21,10,0.268555,0.095848,0.239619,0.005425,30.09259,14.70366,-0.002821,-0.003183,0.000362,-0.188983
2024/07/15,16:18:20,970,0.269459,0.099465,0.240524,0.005425,30.02749,14.71627,-0.003038,-0.002894,-0.000145,-0.188079
2024/07/15,16:19:21,0,0.267650,0.097656,0.241428,0.001808,30.00217,14.70366,-0.003255,-0.003183,-0.000072,-0.191696
2024/07/15,16:20:21,10,0.267650,0.096752,0.237811,0.007234,29.95515,14.71627,-0.003255,-0.002894,-0.000362,-0.185818
2024/07/15,16:21:21,20,0.268555,0.099465,0.242332,0.005425,29.88281,14.69105,-0.003038,-0.002604,-0.000434,-0.189887
2024/07/15,16:22:20,990,0.267650,0.093135,0.240524,0.002713,29.81047,14.71627,-0.002821,-0.002894,0.000072,-0.191696
2024/07/15,16:23:20,970,0.269459,0.096752,0.239619,0.002713,29.73452,14.71627,-0.003038,-0.002894,-0.000145,-0.189887
2024/07/15,16:24:21,0,0.266746,0.094944,0.237811,0.007234,29.70197,14.70366,-0.003038,-0.002749,-0.000289,-0.186722
2024/07/15,16:25:20,980,0.264034,0.095848,0.237811,0.007234,29.71643,14.71627,-0.002821,-0.002894,0.000072,-0.186270
2024/07/15,16:26:20,970,0.268555,0.095848,0.236907,0.005425,29.70558,14.71627,-0.003255,-0.002894,-0.000362,-0.186270
2024/07/15,16:27:21,0,0.267650,0.096752,0.235098,0.002713,29.68388,14.70366,-0.003038,-0.002604,-0.000434,-0.185366
2024/07/15,16:28:20,980,0.266746,0.096752,0.236003,0.004521,29.63325,14.70366,-0.003038,-0.002604,-0.000434,-0.185366
2024/07/15,16:29:20,980,0.267650,0.097656,0.231481,0.005425,29.55006,14.69105,-0.002604,-0.003183,0.000579,-0.179941
2024/07/15,16:30:20,980,0.267650,0.096752,0.233290,0.007234,29.49942,14.69105,-0.002604,-0.002894,0.000289,-0.181297
2024/07/15,16:31:20,990,0.264938,0.099465,0.230577,0.006330,29.48495,14.69105,-0.002821,-0.002749,-0.000072,-0.177680
2024/07/15,16:32:20,980,0.266746,0.096752,0.232386,0.004521,29.48857,14.71627,-0.003038,-0.002604,-0.000434,-0.181749
2024/07/15,16:33:20,960,0.264034,0.096752,0.232386,0.004521,29.48857,14.70366,-0.002821,-0.002894,0.000072,-0.181749
2024/07/15,16:34:20,980,0.264938,0.093135,0.232386,0.010851,29.44155,14.69105,-0.002821,-0.002604,-0.000217,-0.180393
2024/07/15,16:35:20,960,0.266746,0.095848,0.235098,0.007234,29.36921,14.70366,-0.002821,-0.002604,-0.000217,-0.183558
2024/07/15,16:36:20,980,0.264938,0.097656,0.231481,0.007234,29.34028,14.70366,-0.002821,-0.003183,0.000362,-0.179036
2024/07/15,16:37:20,990,0.264034,0.094944,0.226960,0.004521,29.36198,14.69105,-0.003038,-0.002604,-0.000434,-0.177680
2024/07/15,16:38:20,980,0.264938,0.096752,0.236003,0.009042,29.38006,14.69105,-0.003689,-0.002894,-0.000796,-0.183105
2024/07/15,16:39:20,980,0.267650,0.095848,0.226960,0.002713,29.34028,14.66583,-0.003038,-0.002749,-0.000289,-0.177680
2024/07/15,16:40:20,980,0.264034,0.093135,0.228769,0.006330,29.26432,14.66583,-0.002821,-0.002749,-0.000072,-0.179036
2024/07/15,16:41:21,10,0.264034,0.097656,0.228769,0.004521,29.25347,14.71627,-0.003038,-0.002894,-0.000145,-0.177680
