index,datetime,time span [s],time [m],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [L],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,vol feed [L],vol permeate [L],delta vol permeate [L],increased TMP,decreased TMP,starting,jumped temperature,changed TMP,TMP group,feed concentration [g/L],retentate concentration [g/L],permeate concentration [g/L],initial feed concentration [g/L],initial retentate concentration [g/L],initial permeate concentration [g/L]
26,2024-07-11 11:34:45,60.0,27.0,10.0,24.4141,9.6752,3.1648,8.6806,6.0131,27.57161,0.0008402342025091328,21.941985,14.62799,-1.519,-1.4469999999999998,-0.07200000000000001,0.99,-1.4616161616161614,-17626546649420.832,0.001001595168196518,-1.2261439840423187,True,105.34763333333332,-0.5111499999999999,-0.036166666666666666,0,0,0,0,False,0.0,,,,,,
27,2024-07-11 11:35:45,60.0,28.0,10.0,24.685299999999998,9.4944,2.4414000000000002,8.770999999999999,6.6913,27.58246,0.0008400337913249957,22.036575000000003,14.69105,-1.519,-2.025,0.506,0.99,-2.0454545454545454,-14019302701412.146,0.0010015953910374358,-1.7155140211072575,True,105.88289999999999,-0.5352666666666666,-0.024116666666666665,0,0,0,0,False,0.0,,,,,,
28,2024-07-11 11:36:45,60.0,29.0,10.0,24.9566,9.5848,2.7127,9.042200000000001,6.6008,27.6548,0.000838699194808487,22.036575000000003,14.69105,-1.953,-1.881,-0.07200000000000001,0.99,-1.9000000000000001,-14912115123973.957,0.0010015953074640801,-1.590990351353332,True,106.45191666666666,-0.5690166666666665,-0.033749999999999995,0,0,0,0,False,0.0,,,,,,
29,2024-07-11 11:37:45,60.0,30.0,10.0,25.047000000000004,9.5848,2.351,8.8614,6.8721000000000005,27.71629,0.0008375675030868669,21.960899999999995,14.6406,-1.736,-1.736,0.0,0.99,-1.7535353535353535,-16844480688827.752,0.0010015954188850153,-1.4663647616021713,True,107.05228333333334,-0.6003666666666665,-0.03135,0,0,0,0,False,0.0,,,,,,
30,2024-07-11 11:38:45,60.0,31.0,10.0,24.8662,9.4944,2.8935,9.042200000000001,6.3748,27.72714,0.0008373680283469526,21.979829999999996,14.65322,-1.736,-1.736,0.0,0.99,-1.7535353535353535,-15629250914770.852,0.0010015952517692334,-1.4660157773640115,True,107.68158333333334,-0.6292999999999999,-0.028933333333333332,0,0,0,0,False,0.0,,,,,,
31,2024-07-11 11:39:45,60.0,32.0,10.0,25.047000000000004,9.5848,2.8935,8.8614,6.3296,27.69459,0.0008379665694598915,21.998745,14.66583,-1.736,-1.881,0.145,0.99,-1.9000000000000001,-14311938868300.525,0.0010015952517692334,-1.5896006686946842,True,108.33981666666666,-0.6582333333333332,-0.028933333333333332,0,0,0,0,False,0.0,,,,,,
32,2024-07-11 11:40:45,60.0,33.0,10.0,24.8662,9.5848,2.9839,8.770999999999999,6.1939,27.68736,0.0008380996047781455,22.036575000000003,14.69105,-1.085,-2.025,0.94,0.99,-2.0454545454545454,-13007122229684.965,0.0010015952239218909,-1.7115643177935167,True,109.0294,-0.6895833333333332,-0.03135,0,0,0,0,False,0.0,,,,,,
33,2024-07-11 11:41:45,60.0,34.0,10.0,24.8662,9.4944,2.8031,9.1327,6.5104,27.76693,0.0008366372996479216,22.05549,14.70366,-1.736,-2.17,0.434,0.99,-2.191919191919192,-12780516674340.348,0.0010015952796166364,-1.8309205235827744,True,109.75273333333332,-0.7233333333333332,-0.033749999999999995,0,0,0,0,False,0.0,,,,,,
34,2024-07-11 11:42:45,60.0,35.0,10.0,24.8662,9.765600000000001,2.7127,8.8614,6.6008,27.79948,0.0008360402978536438,21.998745,14.66583,-1.085,-1.881,0.796,0.99,-1.9000000000000001,-14959540801414.621,0.0010015953074640801,-1.585946493642983,True,110.51223333333333,-0.7594999999999998,-0.036166666666666666,0,0,0,0,False,0.0,,,,,,
35,2024-07-11 11:43:45,60.0,36.0,10.0,24.685299999999998,9.6752,2.5318,9.042200000000001,6.826899999999999,27.78501,0.0008363056231719012,21.998745,14.66583,-1.736,-1.736,0.0,0.99,-1.7535353535353535,-16758938181562.906,0.0010015953631898468,-1.464155616617385,True,111.30308333333333,-0.7908499999999998,-0.03135,0,0,0,0,False,0.0,,,,,,
