index,datetime,time span [s],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],initial feed concentration [g/L],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,time [m],flux at 20° TMP=330 [L/m^2h]
88,2024-07-15 14:15:21,60.0,10.0,27.307599999999997,549.0451,28.1214,296.7665,394.7845,48.88599,0.0005569022525890142,14.66583,1008.2469999999998,82.61,925.6370000000001,0.5,0.99,83.44444444444444,30583430059218.754,0.0010015874819120393,46.396745083552325,True,88.0,38.782996489406926
89,2024-07-15 14:16:21,60.0,10.0,27.578799999999998,547.3271000000001,28.4831,295.5006,392.9307,48.9945,0.00055587702772668,14.66583,1006.51,83.478,923.0319999999999,0.5,0.99,84.32121212121211,30178864497982.402,0.0010015873705350395,46.79793909862456,True,89.0,39.30290990891296
90,2024-07-15 14:17:20,60.0,10.0,27.1267,546.6037,28.573500000000003,293.24,391.34839999999997,49.23322,0.0005536323068670076,14.69105,1010.851,83.333,927.517,0.5,0.99,84.17474747474748,30231717175135.645,0.001001587342698617,46.52800373737851,True,90.0,39.23419958618691
91,2024-07-15 14:18:20,60.0,10.0,27.578799999999998,547.508,27.8501,295.4102,393.60900000000004,49.47193,0.0005514023852603517,14.66583,1006.2930000000001,83.333,922.96,0.5,0.99,84.17474747474748,30529314884627.918,0.0010015875654528347,46.34058781997648,True,91.0,38.851738605042655
92,2024-07-15 14:19:21,60.0,10.0,26.9459,549.4972,28.4831,291.7028,392.117,49.59491,0.00055025951953561,14.69105,1006.51,84.346,922.164,0.5,0.99,85.1979797979798,30110731793093.027,0.0010015873705350395,46.80669985285212,True,92.0,39.391842106925225
93,2024-07-15 14:20:20,60.0,10.0,27.217200000000002,548.2313,28.3022,294.5059,393.06640000000004,49.71788,0.0005491204771175376,14.71627,1003.906,77.402,926.505,0.5,0.99,78.18383838383839,32959741334204.246,0.0010015874262388322,42.86430271737099,True,93.0,35.9868457256393
94,2024-07-15 14:21:21,60.0,10.0,27.307599999999997,543.5294,28.4831,290.4369,388.5,49.89873,0.0005474524282522348,14.69105,1008.2469999999998,86.51599999999999,921.73,0.5,0.99,87.38989898989898,29233842315786.316,0.0010015873705350395,47.76599008150535,True,94.0,40.57342786846014
95,2024-07-15 14:22:20,60.0,10.0,27.217200000000002,548.8643,28.1214,298.4845,395.553,50.07957,0.000545792684630474,14.66583,1006.51,83.333,923.177,0.5,0.99,84.17474747474748,30995428939776.105,0.0010015874819120393,45.86914496438297,True,95.0,38.26748334166693
96,2024-07-15 14:23:20,60.0,10.0,27.398,548.9547,28.4831,294.7772,393.3829,50.26765,0.0005440754094718322,14.69105,1008.464,82.176,926.288,0.5,0.99,83.00606060606061,31358052124083.027,0.0010015873705350395,45.08998190418598,True,96.0,37.82496399406627
97,2024-07-15 14:24:21,60.0,10.0,27.398,548.8643,28.211799999999997,292.7879,392.6143,50.37254,0.0005431214699838496,14.70366,1005.4250000000001,83.478,921.947,0.5,0.99,84.32121212121211,30862762897385.64,0.0010015874540753977,45.724075807608145,True,97.0,38.4319802322806
98,2024-07-15 14:25:20,60.0,10.0,27.307599999999997,556.731,28.4831,298.0324,398.8986,50.48466,0.0005421049314450984,14.69105,1005.859,83.478,922.381,0.5,0.99,84.32121212121211,31415560597758.605,0.0010015873705350395,45.638499706639564,True,98.0,37.75572264026762
99,2024-07-15 14:26:20,60.0,10.0,27.217200000000002,549.9494000000001,28.211799999999997,296.5856,395.0557,50.557,0.000541450630202676,14.71627,1008.6809999999999,83.478,925.203,0.5,0.99,84.32121212121211,31150507652480.316,0.0010015874540753977,45.58341186954099,True,99.0,38.076974758112655
100,2024-07-15 14:27:20,60.0,10.0,27.307599999999997,546.1515999999999,28.3022,293.5113,391.5292,50.71253,0.0005400484246106543,14.71627,1013.021,84.635,928.385,0.5,0.99,85.48989898989899,30529461945227.156,0.0010015874262388322,46.09551204430738,True,100.0,38.851556856095115
101,2024-07-15 14:28:20,60.0,10.0,27.669300000000003,551.5769,28.573500000000003,297.5803,396.00509999999997,50.8355,0.0005389440393496826,14.66583,1008.464,84.635,923.828,0.5,0.99,85.48989898989899,30941745013972.727,0.001001587342698617,46.00125173414507,True,101.0,38.333882751176375
102,2024-07-15 14:29:21,60.0,10.0,27.398,555.013,28.3022,299.4792,398.9439,51.01635,0.0005373264469823442,14.70366,1004.774,81.74199999999999,923.0319999999999,0.5,0.99,82.56767676767676,32371740321590.28,0.0010015874262388322,44.295480585020066,True,102.0,36.64051159337597
103,2024-07-15 14:30:20,60.0,10.0,27.7597,545.5186,28.573500000000003,295.8623,392.117,51.14656,0.0005361668418117381,14.71627,1013.021,83.333,929.688,0.5,0.99,84.17474747474748,31277814345699.816,0.001001587342698617,45.060182562047714,True,103.0,37.92199839710021
104,2024-07-15 14:31:21,60.0,10.0,27.307599999999997,549.7685,28.1214,295.5006,394.5131,51.25506,0.0005352035849654065,14.69105,1006.076,81.887,924.1899999999999,0.5,0.99,82.71414141414141,32082274445439.91,0.0010015874819120393,44.1987403114048,True,104.0,36.971102614244195
105,2024-07-15 14:32:21,60.0,10.0,27.217200000000002,548.6835,28.573500000000003,296.1335,393.835,51.34187,0.0005344351117498779,14.71627,1010.1999999999999,83.189,927.0110000000001,0.5,0.99,84.02929292929292,31571202055131.26,0.001001587342698617,44.837032820255,True,105.0,37.569593435535566
106,2024-07-15 14:33:20,60.0,10.0,27.7597,550.311,28.663899999999998,295.8623,394.4227,51.45399,0.0005334451721769551,14.72888,1011.285,81.453,929.832,0.5,0.99,82.27575757575758,32352118421977.855,0.0010015873148622265,43.82004945023356,True,106.0,36.662738525386786
107,2024-07-15 14:34:20,60.0,10.0,27.307599999999997,545.3378,28.7543,295.3197,391.5744,51.54803,0.000532617198417239,14.71627,1005.4250000000001,85.648,919.7769999999999,0.5,0.99,86.51313131313131,30592824449271.15,0.0010015872870258063,46.005357918561,True,107.0,38.77109461988611
108,2024-07-15 14:35:20,60.0,10.0,27.307599999999997,555.1939,28.4831,299.93129999999996,399.0795,51.63484,0.0005318546862354631,14.71627,1005.2080000000001,75.376,929.832,0.5,0.99,76.13737373737375,35478972815579.7,0.0010015873705350395,40.429841880146256,True,108.0,33.43155391456656
109,2024-07-15 14:36:21,60.0,10.0,27.578799999999998,549.0451,28.663899999999998,292.9688,392.343,51.71441,0.0005311574377091933,14.70366,1010.1999999999999,82.61,927.59,0.5,0.99,83.44444444444444,31867479457733.3,0.0010015873148622265,44.25189561059385,True,109.0,37.22030353923982
110,2024-07-15 14:37:20,60.0,10.0,27.7597,551.7578000000001,28.211799999999997,298.5749,396.95459999999997,51.8193,0.0005302404735265479,14.72888,1010.4169999999999,78.559,931.858,0.5,0.99,79.35252525252525,33963286858522.945,0.0010015874540753977,42.00923283755404,True,110.0,34.9235072131494
111,2024-07-15 14:38:20,60.0,10.0,27.8501,550.311,28.211799999999997,294.7772,394.3323,51.90611,0.0005294836186948539,14.72888,1010.634,81.453,929.181,0.5,0.99,82.27575757575758,32586703901835.633,0.0010015874540753977,43.49462014007343,True,111.0,36.398805388816065
112,2024-07-15 14:39:20,60.0,10.0,27.669300000000003,547.1463,28.573500000000003,296.4048,393.202,51.96397,0.0005289802306733941,14.7541,1007.5959999999999,82.899,924.6959999999999,0.5,0.99,83.73636363636363,31956902684313.82,0.001001587342698617,44.224681227270075,True,112.0,37.116150998721075
113,2024-07-15 14:40:21,60.0,10.0,27.578799999999998,585.9375,28.4831,333.7493,431.36029999999994,52.04716,0.0005282577231266107,14.71627,651.259,91.146,560.1129999999999,0.5,0.99,92.06666666666666,31929667692434.29,0.0010015873705350395,48.557848411376824,True,113.0,37.14780886362133
114,2024-07-15 14:41:20,60.0,10.0,27.7597,628.7073,29.115999999999996,383.3912,476.93320000000006,52.68012,0.0005228136512100067,14.69105,74.219,98.09,-23.872,0.5,0.99,99.08080808080808,33145425396911.062,0.0010015871756499357,51.71871235666668,True,114.0,35.78525268884616
115,2024-07-15 14:42:20,60.0,10.0,27.7597,629.5211,28.663899999999998,378.68919999999997,475.44129999999996,53.4252,0.0005165227582886047,14.71627,62.283,92.159,-29.876,0.5,0.99,93.089898989899,35596507092215.92,0.0010015873148622265,48.00684940951383,True,115.0,33.32116983766359
116,2024-07-15 14:43:21,60.0,10.0,27.669300000000003,630.9679,28.7543,384.838,479.1486,54.13773,0.0005106229777749769,14.72888,95.486,96.64399999999999,-1.157,0.5,0.99,97.62020202020202,34604507154621.17,0.0010015872870258063,49.76812195227678,True,116.0,34.27638157400718
117,2024-07-15 14:44:21,60.0,10.0,27.8501,629.4307,28.7543,379.7743,475.84819999999996,54.74175,0.0005057084296314804,14.71627,78.342,98.09,-19.748,0.5,0.99,99.08080808080808,34188590682685.156,0.0010015872870258063,50.026593298675266,True,117.0,34.693366053633994
118,2024-07-15 14:45:21,60.0,10.0,27.8501,621.9255999999999,29.115999999999996,371.9075,467.8006,53.9171,0.0005124379295236417,14.76671,222.005,92.159,129.84699999999998,0.5,0.99,93.089898989899,35303636957583.96,0.0010015871756499357,47.62720236208512,True,118.0,33.59759859112641
119,2024-07-15 14:46:21,60.0,10.0,27.8501,627.1701,28.573500000000003,375.0723,472.54769999999996,54.17028,0.0005103560861232592,14.7541,218.316,95.197,123.119,0.5,0.99,96.15858585858587,34664647512492.824,0.001001587342698617,48.99734394976498,True,119.0,34.21691292418193
120,2024-07-15 14:47:21,60.0,10.0,28.031,625.7234000000001,28.9352,377.78499999999997,472.81899999999996,54.55006,0.0005072596259735748,14.72888,207.899,92.303,115.596,0.5,0.99,93.23535353535354,35990385775660.18,0.0010015872313224128,47.21958216201865,True,120.0,32.95650579495781
121,2024-07-15 14:48:21,60.0,10.0,27.8501,624.9095,29.206500000000002,367.8385,467.1676,54.79962,0.0005052417892226604,14.72888,216.363,93.461,122.902,0.5,0.99,94.40505050505051,35259871273162.46,0.0010015871477829818,47.621793804369126,True,121.0,33.639301945258644
122,2024-07-15 14:49:21,60.0,10.0,28.031,622.2873,29.477700000000002,370.8225,467.07720000000006,54.88643,0.0005045430339862116,14.7541,213.976,93.027,120.949,0.5,0.99,93.96666666666667,35466565403311.77,0.001001587064274684,47.335103242276716,True,122.0,33.443259636632476
123,2024-07-15 14:50:21,60.0,10.0,28.031,624.367,29.206500000000002,376.33820000000003,471.1462,54.90451,0.0005043976316710268,14.7541,202.90800000000002,91.435,111.473,0.5,0.99,92.35858585858587,36408926997973.945,0.0010015871477829818,46.511631139310275,True,123.0,32.57765482555604
124,2024-07-15 14:51:20,60.0,10.0,27.8501,619.3938,29.3873,368.6523,464.6358,54.90813,0.0005043685799784143,14.72888,228.299,92.159,136.14000000000001,0.5,0.99,93.089898989899,35625796813017.805,0.0010015870921107448,46.87722169514338,True,124.0,33.29378226860116
125,2024-07-15 14:52:21,60.0,10.0,28.1214,625.7234000000001,29.115999999999996,374.349,470.92010000000005,54.966,0.0005039038236788284,14.77932,210.72,93.461,117.26,0.5,0.99,94.40505050505051,35637468428925.195,0.0010015871756499357,47.49568193424473,True,125.0,33.28287545658119
126,2024-07-15 14:53:21,60.0,10.0,27.8501,623.5532000000001,29.115999999999996,373.5352,469.4282,55.11068,0.0005027451422179701,14.7541,213.976,95.631,118.345,0.5,0.99,96.5969696969697,34798481314320.164,0.0010015871756499357,48.48670035797407,True,126.0,34.08532149992575
127,2024-07-15 14:54:20,60.0,10.0,27.8501,622.649,28.9352,370.5512,467.66490000000005,55.15046,0.0005024272936670054,14.76671,218.75,89.265,129.48499999999999,0.5,0.99,90.16666666666667,37163622326845.62,0.0010015872313224128,45.23040319962452,True,127.0,31.916085761142412
128,2024-07-15 14:55:20,60.0,10.0,27.8501,624.0958,29.3873,377.78499999999997,471.55310000000003,55.14685,0.000502456222315527,14.7541,213.75900000000001,88.686,125.07199999999999,0.5,0.99,89.58181818181819,37715077409802.72,0.0010015870921107448,44.93961863759315,True,128.0,31.44942563288363
129,2024-07-15 14:56:20,60.0,10.0,28.3022,627.7127,29.477700000000002,376.33820000000003,472.54769999999996,55.2228,0.0005018503337145411,14.7541,209.635,93.75,115.885,0.5,0.99,94.6969696969697,35796276611461.55,0.001001587064274684,47.448402180189014,True,129.0,33.13522152253069
130,2024-07-15 14:57:21,60.0,10.0,28.031,623.5532000000001,29.3873,368.6523,466.7155,55.34578,0.0005008717753536639,14.77932,200.304,88.976,111.328,0.5,0.99,89.87474747474748,37324197824515.71,0.0010015870921107448,44.94439343489626,True,130.0,31.778781363626802
131,2024-07-15 14:58:21,60.0,10.0,27.8501,621.6544,29.206500000000002,375.34360000000004,470.28720000000004,55.35662,0.0005007856335648611,14.72888,211.80599999999998,87.24,124.566,0.5,0.99,88.12121212121211,38364835074389.91,0.0010015871477829818,44.059907458184085,True,131.0,30.916787574062717
132,2024-07-15 14:59:21,60.0,10.0,28.211799999999997,617.5853,28.663899999999998,368.7428,464.5001,55.33854,0.0005009291325218785,14.76671,219.835,90.85600000000001,128.979,0.5,0.99,91.77373737373739,36374212927043.06,0.0010015873148622265,45.899282038371936,True,132.0,32.60874017607906
133,2024-07-15 15:00:21,60.0,10.0,27.8501,627.7127,29.0256,373.8968,471.7792,55.46513,0.0004999250586964368,14.79193,208.333,87.529,120.80399999999999,0.5,0.99,88.41313131313132,38425507485562.78,0.001001587203486189,44.12989673530951,True,133.0,30.86796942860588
134,2024-07-15 15:01:21,60.0,10.0,27.8501,627.2605000000001,29.477700000000002,374.62019999999995,471.4626,55.55917,0.000499181361201443,14.77932,213.976,89.988,123.987,0.5,0.99,90.89696969696969,37406061335184.234,0.001001587064274684,45.30217559796266,True,134.0,31.70923408840421
135,2024-07-15 15:02:20,60.0,10.0,27.8501,629.4307,29.206500000000002,378.59880000000004,474.80830000000003,55.523,0.0004994671655242472,14.7541,203.125,91.58,111.545,0.5,0.99,92.5050505050505,36995458569548.22,0.0010015871477829818,46.13002021312474,True,135.0,32.06116377984792
136,2024-07-15 15:03:21,60.0,10.0,27.669300000000003,623.7341,29.206500000000002,371.1842,468.2527,55.59534,0.0004988957052667731,14.79193,198.785,91.435,107.35,0.5,0.99,92.35858585858587,36584384351382.43,0.0010015871477829818,46.004286228465844,True,136.0,32.42141359866954
137,2024-07-15 15:04:21,60.0,10.0,28.031,617.5853,29.206500000000002,366.84389999999996,463.00809999999996,55.6713,0.0004982968139754409,14.76671,207.68200000000002,90.567,117.115,0.5,0.99,91.48181818181817,36565220072054.18,0.0010015871477829818,45.512862897236054,True,137.0,32.4384060583128
138,2024-07-15 15:05:20,60.0,10.0,27.8501,628.5264,29.5681,378.418,474.3562,55.61704,0.0004987245761848056,14.76671,200.087,90.712,109.375,0.5,0.99,91.62828282828283,37369455031958.83,0.0010015870364386429,45.62486819174827,True,138.0,31.7402966447512
139,2024-07-15 15:06:20,60.0,10.0,27.8501,624.5478999999999,29.115999999999996,373.083,469.6994,55.6713,0.0004982967934608775,14.76671,205.512,90.13300000000001,115.37899999999999,0.5,0.99,91.04343434343436,37272264711106.71,0.0010015871756499357,45.29476065781351,True,139.0,31.823057506734006
140,2024-07-15 15:07:20,60.0,10.0,28.031,625.8138,29.206500000000002,377.5137,472.45730000000003,55.8015,0.000497273046866736,14.79193,201.823,89.265,112.558,0.5,0.99,90.16666666666667,37933606035922.71,0.0010015871477829818,44.76640216320529,True,140.0,31.268249456316465
141,2024-07-15 15:08:20,60.0,10.0,27.8501,627.5318000000001,29.6586,371.9075,470.0611,55.77257,0.0004975003255609328,14.76671,198.56799999999998,88.976,109.592,0.5,0.99,89.87474747474748,37846503333431.03,0.0010015870085718903,44.641869099467435,True,141.0,31.340216841649426
142,2024-07-15 15:09:21,60.0,10.0,27.8501,625.0904,29.3873,372.9926,469.6542,55.79427,0.0004973298461867059,14.82976,209.418,87.674,121.745,0.5,0.99,88.55959595959597,38388448623302.05,0.0010015870921107448,43.97354017824428,True,142.0,30.89777171974745
143,2024-07-15 15:10:21,60.0,10.0,28.031,628.8882,29.477700000000002,379.0509,474.89869999999996,55.90278,0.0004964791497869714,14.82976,188.151,88.976,99.175,0.5,0.99,89.87474747474748,38314643045305.445,0.001001587064274684,44.550234128567126,True,143.0,30.957291023174317
144,2024-07-15 15:11:20,60.0,10.0,27.7597,623.0107,29.3873,370.3704,467.3032,55.88469,0.000496620786885787,14.79193,202.90800000000002,87.529,115.37899999999999,0.5,0.99,88.41313131313132,38314184821381.44,0.0010015870921107448,43.83822354502631,True,144.0,30.957660400910335
145,2024-07-15 15:12:20,60.0,10.0,28.031,621.0214,29.477700000000002,368.7428,465.4044,55.88108,0.000496649084358098,14.77932,207.465,87.674,119.792,0.5,0.99,88.55959595959597,38093223081019.86,0.001001587064274684,43.91334893717653,True,145.0,31.137232800696026
146,2024-07-15 15:13:20,60.0,10.0,28.211799999999997,625.0904,29.206500000000002,373.083,469.88019999999995,56.00767,0.000495659043281169,14.79193,213.976,87.674,126.30199999999999,0.5,0.99,88.55959595959597,38536386134534.984,0.0010015871477829818,43.82580657495738,True,146.0,30.77915640994436
147,2024-07-15 15:14:21,60.0,10.0,28.031,622.649,29.115999999999996,371.2746,467.8458,56.00043,0.0004957155537957319,14.77932,202.257,89.12,113.137,0.5,0.99,90.02020202020202,37742677557201.32,0.0010015871756499357,44.553699749890534,True,147.0,31.426424940576307
148,2024-07-15 15:15:20,60.0,10.0,28.211799999999997,624.6383,29.3873,375.34360000000004,470.6037,55.98958,0.0004958003542635121,14.84237,197.917,88.686,109.22999999999999,0.5,0.99,89.58181818181819,38144430271542.15,0.0010015870921107448,44.34431867179463,True,148.0,31.095431594975192
149,2024-07-15 15:16:20,60.0,10.0,28.1214,628.436,29.3873,378.59880000000004,474.1302,56.12703,0.0004947286407921976,14.82976,195.53,89.265,106.264,0.5,0.99,90.16666666666667,38263707822432.36,0.0010015870921107448,44.53734757179845,True,149.0,30.998499354593925
150,2024-07-15 15:17:21,60.0,10.0,28.1214,631.8721,29.3873,378.05629999999996,475.57689999999997,56.12703,0.0004947286407921976,14.79193,212.674,87.095,125.579,0.5,0.99,87.97474747474747,39336722338694.63,0.0010015870921107448,43.45466069305759,True,150.0,30.15293221497723
151,2024-07-15 15:18:21,60.0,10.0,28.1214,625.8138,29.6586,374.4394,470.46799999999996,56.31872,0.0004932404779913207,14.84237,168.62,87.24,81.38,0.5,0.99,88.12121212121211,38966681135807.22,0.0010015870085718903,43.39607883873772,True,151.0,30.43927752107146
152,2024-07-15 15:19:21,60.0,10.0,28.031,625.9042,29.3873,375.0723,471.101,56.58999,0.0004911470134690659,14.81715,158.42000000000002,87.24,71.181,0.5,0.99,88.12121212121211,39185424600594.06,0.0010015870921107448,43.21188890863011,True,152.0,30.269354851396912
153,2024-07-15 15:20:20,60.0,10.0,28.031,629.6115,29.0256,376.33820000000003,473.94930000000005,56.59722,0.000491091337896194,14.81715,148.22,88.976,59.245,0.5,0.99,89.87474747474748,38657559223501.5,0.001001587203486189,44.066767054162874,True,153.0,30.68267666578207
154,2024-07-15 15:21:21,60.0,10.0,28.031,10.488999999999999,28.4831,-2.0797,-24.2784,56.30425,0.0004933522903244537,14.85498,-3.255,17.794999999999998,-21.05,0.5,0.99,17.974747474747474,-9856043615989.992,0.0010015873705350395,8.853828528142492,False,154.0,-120.34415012056074
155,2024-07-15 15:22:21,60.0,10.0,28.031,432.49060000000003,29.5681,360.7856,367.0699,56.01128,0.0004956309422057692,14.81715,278.429,68.721,209.708,0.5,0.99,69.41515151515152,38409494080525.82,0.0010015870364386429,34.349782592177526,True,155.0,30.88084382679861
156,2024-07-15 15:23:21,60.0,10.0,27.8501,10.488999999999999,28.4831,1.6276,-22.3796,55.18301,0.0005021673930571934,14.82976,-2.821,-3.1830000000000003,0.36200000000000004,0.5,0.99,-3.2151515151515153,49900496544511.78,0.0010015873705350395,-1.6119854364627682,False,156.0,23.769647090775237
157,2024-07-15 15:24:21,60.0,10.0,28.211799999999997,9.765600000000001,28.573500000000003,0.9946,-23.1934,54.20645,0.0005100598274109744,14.82976,-3.255,-3.328,0.07200000000000001,0.5,0.99,-3.3616161616161615,48696491948645.76,0.001001587342698617,-1.711907974591709,False,157.0,24.35734440035803
158,2024-07-15 15:25:20,60.0,10.0,28.1214,10.1273,28.573500000000003,0.9946,-23.0125,52.72352,0.000522443639050002,14.84237,-3.689,-2.4589999999999996,-1.23,0.5,0.99,-2.4838383838383833,63841564648220.7,0.001001587342698617,-1.2956089885962896,False,158.0,18.579075121641523
159,2024-07-15 15:26:21,60.0,10.0,27.8501,9.765600000000001,28.031,0.7234,-22.7865,51.39974,0.0005339236602918498,14.81715,-3.255,-127.31500000000001,124.06,0.5,0.99,-128.6010101010101,1194693710019.893,0.001001587509748649,-68.55429142441247,False,159.0,992.8210199045976
160,2024-07-15 15:27:21,60.0,10.0,27.8501,9.9465,28.211799999999997,1.1755,-22.6508,50.00723,0.0005464556128995101,14.79193,-3.689,-127.17,123.481,0.5,0.99,-128.45454545454547,1161667069494.6191,0.0010015874540753977,-70.08345310284557,False,160.0,1021.0473592075793
161,2024-07-15 15:28:21,60.0,10.0,28.031,9.765600000000001,28.211799999999997,0.5425,-23.0577,48.61473,0.0005594790099620712,14.77932,-3.255,-127.31500000000001,124.06,0.5,0.99,-128.6010101010101,1153693133014.1118,0.0010015874540753977,-71.83553020625119,False,161.0,1028.1044929920545
162,2024-07-15 15:29:21,60.0,10.0,27.7597,9.765600000000001,28.1214,0.9946,-22.7412,47.63816,0.0005689197516976135,14.77932,-3.906,-127.31500000000001,123.409,0.5,0.99,-128.6010101010101,1118975265749.5273,0.0010015874819120393,-73.0476928436235,False,162.0,1060.0029302937292
163,2024-07-15 15:30:21,60.0,10.0,27.669300000000003,10.0369,27.8501,0.7234,-22.470000000000002,46.77734,0.0005774603527002038,14.82976,-3.689,-127.31500000000001,123.626,0.5,0.99,-128.6010101010101,1089278725591.1395,0.0010015875654528347,-74.14427575981004,False,163.0,1088.9012461387322
164,2024-07-15 15:31:21,60.0,10.0,27.8501,9.765600000000001,27.7597,0.9042,-22.4248,45.79716,0.0005874441059132893,14.82976,-3.255,-127.17,123.91499999999999,0.5,0.99,-128.45454545454547,1069830688839.7687,0.0010015875932895782,-75.34025592030926,False,164.0,1108.6959283339006
165,2024-07-15 15:32:20,60.0,10.0,27.578799999999998,10.0369,27.578799999999998,0.633,-22.2439,44.8206,0.000597675288352699,14.7541,-3.689,-127.17,123.481,0.5,0.99,-128.45454545454547,1043034463220.1049,0.001001587648993982,-76.65241037254609,False,165.0,1137.1789759412786
166,2024-07-15 15:33:21,60.0,10.0,27.669300000000003,10.0369,27.398,0.9042,-21.9274,43.82957,0.0006083595888032149,14.79193,-2.604,-127.31500000000001,124.711,0.5,0.99,-128.6010101010101,1008985447257.8654,0.0010015877046677514,-78.11163941023125,False,166.0,1175.553919086454
167,2024-07-15 15:34:21,60.0,10.0,27.7597,10.1273,27.398,0.4521,-22.1083,42.95066,0.0006180990089512358,14.76671,-3.689,-127.31500000000001,123.626,0.5,0.99,-128.6010101010101,1001279726570.7645,0.0010015877046677514,-79.36215323243228,False,167.0,1184.6008316651507
168,2024-07-15 15:35:21,60.0,10.0,27.669300000000003,9.765600000000001,27.307599999999997,0.633,-22.1083,42.16218,0.0006270550188497717,14.77932,-3.255,-127.17,123.91499999999999,0.5,0.99,-128.45454545454547,988104153805.1226,0.0010015877325047036,-80.42038136780056,False,168.0,1200.3964959483174
169,2024-07-15 15:36:21,60.0,10.0,27.398,9.9465,27.398,0.5425,-22.1535,41.23264,0.0006378883842919871,14.7541,-4.123,-127.604,123.481,0.5,0.99,-128.8929292929293,969998499854.3586,0.0010015877046677514,-82.08896937348283,False,169.0,1222.8027125848887
170,2024-07-15 15:37:20,60.0,10.0,27.669300000000003,9.5848,27.217200000000002,0.9946,-21.9274,40.57436,0.0006457462582123729,14.7541,-3.038,-126.59100000000001,123.553,0.5,0.99,-127.86969696969697,956004872036.5481,0.001001587760341675,-82.44048262806643,False,170.0,1240.7015545510149
171,2024-07-15 15:38:21,60.0,10.0,27.307599999999997,9.765600000000001,27.217200000000002,0.633,-22.0179,39.77503,0.0006555020497072295,14.7541,-3.689,-127.025,123.336,0.5,0.99,-128.3080808080808,942432669766.149,0.001001587760341675,-83.97288115322652,False,171.0,1258.569199631425
172,2024-07-15 15:39:21,60.0,10.0,27.398,9.765600000000001,26.9459,0.4521,-21.837,39.18909,0.0006628068778170522,14.76671,-2.604,-3.1830000000000003,0.579,0.5,0.99,-3.2151515151515153,36889861481119.48,0.001001587843883681,-2.1276461675126184,False,172.0,32.15291639323918
173,2024-07-15 15:40:20,60.0,10.0,27.307599999999997,9.6752,26.8555,0.7234,-21.656200000000002,38.63932,0.0006697820924700902,14.7541,-3.689,-3.472,-0.217,0.5,0.99,-3.507070707070707,33189957824849.38,0.001001587871720808,-2.3452492017366917,False,173.0,35.73721320329089
174,2024-07-15 15:41:21,60.0,10.0,27.7597,9.6752,26.4938,0.7234,-21.2945,38.0353,0.0006775843084875225,14.7541,-3.689,-3.1830000000000003,-0.506,0.5,0.99,-3.2151515151515153,35188857286045.83,0.001001587983100588,-2.175082222265203,False,174.0,33.70716069161131
175,2024-07-15 15:42:21,60.0,10.0,27.1267,9.5848,26.765,0.7234,-21.611,37.44575,0.0006853432496494109,14.72888,-3.689,-3.1830000000000003,-0.506,0.5,0.99,-3.2151515151515153,35307566078594.93,0.0010015878995888049,-2.1999890258396606,False,175.0,33.59383547855666
176,2024-07-15 15:43:21,60.0,10.0,27.217200000000002,9.765600000000001,26.765,0.9042,-21.4301,36.95385,0.000691928188586188,14.71627,-2.604,-3.328,0.723,0.5,0.99,-3.3616161616161615,33167867635236.13,0.0010015878995888049,-2.322309387307941,False,176.0,35.76101361223795
177,2024-07-15 15:44:21,60.0,10.0,27.217200000000002,9.9465,26.4938,0.2713,-21.384900000000002,36.46556,0.000698567075550499,14.71627,-3.038,-2.8939999999999997,-0.145,0.5,0.99,-2.9232323232323227,37699733437234.08,0.001001587983100588,-2.038836217736462,False,177.0,31.462197712078726
178,2024-07-15 15:45:20,60.0,10.0,27.1267,9.6752,26.3129,0.2713,-21.3397,36.04962,0.0007043043045964806,14.71627,-3.689,-3.1830000000000003,-0.506,0.5,0.99,-3.2151515151515153,33925716117692.79,0.00100158803880604,-2.2608547270097983,False,178.0,34.962162538050364
179,2024-07-15 15:46:21,60.0,10.0,27.217200000000002,9.4944,26.2225,0.633,-21.1589,35.66623,0.0007096606549475599,14.7541,-3.689,-3.1830000000000003,-0.506,0.5,0.99,-3.2151515151515153,33384387682657.832,0.001001588066643425,-2.278048836628521,False,179.0,35.5290736327225
180,2024-07-15 15:47:21,60.0,10.0,27.578799999999998,9.5848,26.4938,0.4521,-21.4753,35.19242,0.0007163722217006521,14.7541,-3.689,-3.1830000000000003,-0.506,0.5,0.99,-3.2151515151515153,33566152165780.742,0.001001587983100588,-2.2995935183679186,False,180.0,35.33668265688549
181,2024-07-15 15:48:20,60.0,10.0,27.217200000000002,9.765600000000001,26.2225,0.1808,-21.249299999999998,34.79818,0.0007220355298028621,14.71627,-3.255,-2.749,-0.506,0.5,0.99,-2.776767676767677,38154785355151.42,0.001001588066643425,-2.00174601456008,False,181.0,31.086962149568524
182,2024-07-15 15:49:21,60.0,10.0,27.398,9.9465,26.3129,0.0904,-21.2945,34.52329,0.0007260274992713401,14.72888,-3.038,-3.1830000000000003,0.145,0.5,0.99,-3.2151515151515153,32840928965585.117,0.00100158803880604,-2.3305873511693913,False,182.0,36.117017346540145
