index,datetime,time span [s],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],initial feed concentration [g/L],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,time [m],flux at 20° TMP=330 [L/m^2h],is_outlier,file_idx,TMP group
490,2024-07-16 13:41:30,60.0,10.0,26.6746,462.6013,27.5788,205.7111,306.57730000000004,42.55281,0.0006225917570432,14.81715,1701.606,24.197,1677.409,0.125,0.99,24.44141414141414,72529185361598.6,0.0010015876489939,15.19290197938122,True,503.9,16.353649318445306,False,3,16.0
491,2024-07-16 13:42:30,60.0,10.0,26.4034,468.6596,27.669300000000003,205.7111,309.5161,42.63599,0.0006216480603102,14.84237,1701.389,23.98,1677.409,0.125,0.99,24.22222222222222,73999226169679.84,0.0010015876211263,15.03382943562704,True,504.9,16.02877431499338,False,3,16.0
492,2024-07-16 13:43:30,60.0,10.0,26.765,465.314,28.7543,208.695,308.2502,42.61429,0.0006218941931598,14.77932,1703.776,24.523,1679.2530000000002,0.125,0.99,24.770707070707072,72036227771367.53,0.0010015872870258,15.380345864293902,True,505.9,16.465566397741146,False,3,16.0
493,2024-07-16 13:44:30,60.0,10.0,26.4938,467.1224,28.3022,207.9716,309.2448,42.69748,0.0006209520278883,14.79193,1695.964,23.98,1671.983,0.125,0.99,24.22222222222222,74017237559822.06,0.0010015874262388,15.016999629611428,True,506.9,16.024876983450557,False,3,16.0
494,2024-07-16 13:45:30,60.0,10.0,26.4938,463.5055,27.669300000000003,205.3494,306.7582,42.79876,0.0006198081137448,14.82976,1706.814,23.329,1683.485,0.125,0.99,23.564646464646465,75610218974142.23,0.0010015876211263,14.582407737717949,True,507.9,15.6872564562151,False,3,16.0
495,2024-07-16 13:46:30,60.0,10.0,26.765,459.0748,26.9459,207.2483,306.2156,42.81322,0.0006196449786895,14.81715,1703.559,23.546,1680.013,0.125,0.99,23.783838383838383,74800574388248.72,0.0010015878438836,14.714172220146038,True,508.9,15.857052457968152,False,3,16.0
496,2024-07-16 13:47:30,60.0,10.0,26.4938,464.5905,27.7597,208.4238,308.7475,42.85301,0.0006191968627002,14.81715,1715.061,24.197,1690.864,0.125,0.99,24.44141414141414,73443078590140.34,0.0010015875932895,15.110058329113144,True,509.9,16.150152628304156,False,3,16.0
497,2024-07-16 13:48:30,60.0,10.0,26.765,456.8142,28.573500000000003,202.9984,301.24240000000003,42.99768,0.0006175717156861,14.84237,1708.333,24.197,1684.136,0.125,0.99,24.44141414141414,71846376931452.08,0.0010015873426986,15.070404169085116,True,510.9,16.509075003379632,False,3,16.0
498,2024-07-16 13:49:30,60.0,10.0,26.4938,461.6066,27.5788,204.3547,305.40180000000004,42.99407,0.0006176120341505,14.79193,1703.776,24.523,1679.2530000000002,0.125,0.99,24.770707070707072,71865415360015.62,0.0010015876489939,15.274436337802053,True,511.9,16.50469640805875,False,3,16.0
499,2024-07-16 13:50:30,60.0,10.0,26.3129,462.963,28.9352,209.4184,307.2555,43.03385,0.0006171665142057,14.82976,1704.21,23.98,1680.2299999999998,0.125,0.99,24.22222222222222,73992180844487.45,0.0010015872313224,14.925454306629694,True,512.9,16.03030676810602,False,3,16.0
500,2024-07-16 13:51:30,60.0,10.0,26.6746,561.0713,27.3076,303.6386,405.0473,43.33406,0.0006138193381403,14.84237,984.809,34.397,950.412,0.125,0.99,34.74444444444444,68372632877331.95,0.0010015877325047,21.29300429789485,True,513.9,17.347829298714743,False,3,17.0
501,2024-07-16 13:52:30,60.0,10.0,26.8555,558.5395,27.8501,303.6386,403.2389,43.46788,0.0006123370610781,14.79193,981.554,34.505,947.049,0.125,0.99,34.85353535353536,68018576622799.9,0.0010015875654528,21.30828311243981,True,514.9,17.438132648177387,False,3,17.0
502,2024-07-16 13:53:30,60.0,10.0,26.4938,561.2522,27.8501,309.42560000000003,407.4888,43.55469,0.0006113785679949,14.82976,978.082,34.397,943.685,0.125,0.99,34.74444444444444,69059367284555.76,0.0010015875654528,21.20833906381566,True,515.9,17.175323324369085,False,3,17.0
503,2024-07-16 13:54:30,60.0,10.0,26.6746,556.8214,28.573500000000003,302.1918,400.9331,43.71383,0.0006096279303694,14.82976,981.554,33.095,948.459,0.125,0.99,33.42929292929293,70824312215806.42,0.0010015873426986,20.347132789528303,True,516.9,16.74731724705279,False,3,17.0
504,2024-07-16 13:55:30,60.0,10.0,26.4034,563.9648,28.3022,303.8194,405.5899,43.73191,0.0006094295014347,14.81715,981.554,33.312000000000005,948.242,0.125,0.99,33.648484848484856,71203385805814.06,0.0010015874262388,20.473878573189268,True,517.9,16.658156253773722,False,3,17.0
505,2024-07-16 13:56:30,60.0,10.0,26.765,561.7947,27.7597,304.0907,405.183,43.89468,0.0006076481360898,14.79193,973.524,34.397,939.128,0.125,0.99,34.74444444444444,69090156199912.31,0.0010015875932895,21.078932134934604,True,518.9,17.167668941017812,False,3,17.0
506,2024-07-16 13:57:30,60.0,10.0,26.6746,562.5181,28.6639,307.1651,406.1777,43.91999,0.0006073720656487,14.81715,985.894,33.637,952.257,0.125,0.99,33.97676767676768,70856827288722.4,0.0010015873148622,20.603834794717468,True,519.9,16.739632634329173,False,3,17.0
507,2024-07-16 13:58:30,60.0,10.0,26.9459,556.731,27.2172,300.293,401.2949,44.03935,0.0006060719808209,14.82976,985.46,34.397,951.063,0.125,0.99,34.74444444444444,68605125423137.53,0.0010015877603416,21.02425279217272,True,520.9,17.289039610064812,False,3,17.0
508,2024-07-16 13:59:30,60.0,10.0,27.1267,565.3212,28.031,308.431,408.8451,44.15147,0.0006048552446401,14.84237,987.63,34.288,953.342,0.125,0.99,34.63434343434343,70259149464126.09,0.0010015875097486,20.91556061455572,True,521.9,16.882029411147123,False,3,17.0
509,2024-07-16 14:00:30,60.0,10.0,26.765,556.3694,28.573500000000003,303.8194,401.5209,44.15509,0.000604816110829,14.79193,981.554,34.397,947.157,0.125,0.99,34.74444444444444,68786297534239.75,0.0010015873426986,20.98069620686968,True,522.9,17.243510233880713,False,3,17.0
510,2024-07-16 14:01:30,60.0,10.0,26.8555,560.3479,28.573500000000003,301.7397,402.4703,44.34317,0.0006027839973482,14.82976,991.319,34.18,957.14,0.125,0.99,34.525252525252526,69620599753514.64,0.0010015873426986,20.77828746373261,True,523.9,17.036871697195455,False,3,17.0
511,2024-07-16 14:02:30,60.0,10.0,26.6746,556.0981,28.7543,301.1972,399.8933,44.33594,0.000602861937233,14.81715,979.818,34.939,944.878,0.125,0.99,35.29191919191919,67663348729081.48,0.0010015872870258,21.242436928180524,True,524.9,17.529686509625375,False,3,17.0
512,2024-07-16 14:03:30,60.0,10.0,26.765,561.1618,28.4831,303.9099,404.0527,44.52763,0.0006008018061004,14.84237,983.29,35.482,947.808,0.125,0.99,35.84040404040404,67551716260587.53,0.001001587370535,21.498852833320367,True,525.9,17.55865369788575,False,3,17.0
513,2024-07-16 14:04:30,60.0,10.0,26.4938,562.066,29.3873,306.5321,404.9118,44.52402,0.0006008406461689,14.8802,988.498,35.373000000000005,953.125,0.125,0.99,35.730303030303034,67899555310999.6,0.0010015870921107,21.43420031032584,True,526.9,17.468708253025792,False,3,17.0
514,2024-07-16 14:05:30,60.0,10.0,26.765,554.0184,28.6639,300.9259,398.8082,44.67954,0.0005991774304872,14.82976,984.375,34.397,949.978,0.125,0.99,34.74444444444444,68964527035021.336,0.0010015873148622,20.78509445658607,True,527.9,17.19894718983562,False,3,17.0
515,2024-07-16 14:06:30,60.0,10.0,26.6746,560.1671,28.573500000000003,305.2662,404.1431,44.70486,0.0005989073619574,14.82976,984.158,34.505,949.653,0.125,0.99,34.85353535353536,69699743592061.21,0.0010015873426986,20.840957172276607,True,528.9,17.017526383232276,False,3,17.0
516,2024-07-16 14:07:30,60.0,10.0,26.9459,561.6138000000001,28.2118,305.2662,405.2282,44.83145,0.000597560122756,14.82976,976.997,34.505,942.491,0.125,0.99,34.85353535353536,70044447871175.06,0.0010015874540753,20.794073228051342,True,529.9,16.93377747465982,False,3,17.0
517,2024-07-16 14:08:30,60.0,10.0,27.1267,563.784,28.4831,307.9789,407.3984,44.87847,0.0005970610412819,14.84237,997.613,34.397,963.216,0.125,0.99,34.74444444444444,70699723279730.31,0.001001587370535,20.711677072847483,True,530.9,16.776829349451713,False,3,17.0
518,2024-07-16 14:09:30,60.0,10.0,26.9459,561.7043,28.7543,306.713,405.4543,44.98698,0.0005959118315848,14.84237,981.988,34.288,947.7,0.125,0.99,34.63434343434343,70722148210955.3,0.0010015872870258,20.60630690809469,True,531.9,16.77151106714431,False,3,17.0
519,2024-07-16 14:10:30,60.0,10.0,26.9459,564.4168999999999,27.8501,308.8831,408.7999,45.04123,0.0005953384602603,14.8802,981.554,34.288,947.266,0.125,0.99,34.63434343434343,71374385575504.58,0.0010015875654528,20.58647431690731,True,532.9,16.61824409589976,False,3,17.0
520,2024-07-16 14:11:30,60.0,10.0,26.8555,556.2789,28.1214,304.9949,402.9677,45.17867,0.0005938903161725,14.81715,978.95,35.265,943.685,0.125,0.99,35.621212121212125,68573734223747.46,0.001001587481912,21.12156283017085,True,533.9,17.29695887277412,False,3,17.0
521,2024-07-16 14:12:30,60.0,10.0,26.8555,554.4705,27.398,301.2876,400.481,45.16059,0.0005940803701244,14.84237,991.102,34.397,956.706,0.125,0.99,34.74444444444444,69847978769162.86,0.0010015877046677,20.60827256477857,True,534.9,16.981404726758395,False,3,17.0
522,2024-07-16 14:13:30,60.0,10.0,26.765,558.9916,28.1214,302.5535,402.6512,45.33059,0.0005922962506607,14.84237,987.63,34.288,953.342,0.125,0.99,34.63434343434343,70661939876383.86,0.001001587481912,20.481278101735917,True,535.9,16.785798163703102,False,3,17.0
523,2024-07-16 14:14:30,60.0,10.0,26.8555,563.784,27.1267,306.2608,407.8957,45.31973,0.0005924097989437,14.84237,986.979,35.59,951.389,0.125,0.99,35.94949494949495,68950369983076.1,0.0010015877882094,21.263071820424575,True,536.9,17.202470388239227,False,3,17.0
524,2024-07-16 14:15:30,60.0,10.0,27.2172,564.0553,28.3022,307.07460000000003,407.2627,45.46441,0.0005908979307362,14.82976,981.988,35.59,946.398,0.125,0.99,35.94949494949495,69019510422850.89,0.0010015874262388,21.208814747646517,True,537.9,17.185243988028734,False,3,17.0
525,2024-07-16 14:16:30,60.0,10.0,26.8555,562.1564000000001,27.398,305.2662,406.3133,45.46803,0.0005908600223787,14.85498,988.932,35.265,953.668,0.125,0.99,35.621212121212125,69497669124763.17,0.0010015877046677,21.013786504176387,True,538.9,17.067001120510227,False,3,17.0
526,2024-07-16 14:17:30,60.0,10.0,26.8555,559.9863,28.4831,304.2716,403.6458,45.6344,0.0005891294332021,14.84237,982.205,33.854,948.351,0.125,0.99,34.19595959595959,72130247533536.6,0.001001587370535,20.11391805370852,True,539.9,16.444102620970693,False,3,17.0
527,2024-07-16 14:18:30,60.0,10.0,26.9459,557.9969,28.1214,305.4471,403.6006,45.60909,0.0005893921388796,14.81715,975.043,35.373000000000005,939.67,0.125,0.99,35.730303030303034,68994308363436.94,0.001001587481912,21.025781677747677,True,540.9,17.19152041314292,False,3,17.0
528,2024-07-16 14:19:30,60.0,10.0,26.8555,561.7043,28.2118,306.3513,405.816,45.75376,0.0005878927716738,14.85498,990.885,35.59,955.295,0.125,0.99,35.94949494949495,69125892683279.23,0.0010015874540753,21.10095143478322,True,541.9,17.158796039284955,False,3,17.0
529,2024-07-16 14:20:30,60.0,10.0,27.1267,632.505,28.4831,379.5934,477.5662,45.8261,0.0005871454176403,14.85498,193.142,46.441,146.701,0.125,0.99,46.910101010101016,62420039429095.59,0.001001587370535,27.49939911324187,True,542.9,19.002185890395545,False,3,18.0
530,2024-07-16 14:21:30,60.0,10.0,27.398,638.2017000000001,28.1214,385.2901,483.6245,46.74117,0.0005778238618331,14.84237,94.618,50.022,44.596,0.125,0.99,50.52727272727272,59633385353371.41,0.001001587481912,29.149589409240797,True,543.9,19.89015135719853,False,3,18.0
531,2024-07-16 14:22:30,60.0,10.0,27.1267,637.207,27.8501,384.2954,482.9011,47.7322,0.0005679992458347,14.85498,82.682,47.96,34.722,0.125,0.99,48.44444444444444,63178448499840.24,0.0010015875654528,27.472793052184283,True,544.9,18.774075493348043,False,3,18.0
532,2024-07-16 14:23:30,60.0,10.0,27.1267,645.6163,28.9352,392.8856,490.3157,48.37601,0.0005617630348015,14.85498,89.41,50.998000000000005,38.411,0.125,0.99,51.51313131313132,60996819713035.81,0.0010015872313224,28.89231419253156,True,545.9,19.44556065313718,False,3,18.0
533,2024-07-16 14:24:30,60.0,10.0,27.3076,644.0791,28.1214,387.4602,487.64830000000006,49.12833,0.0005546166836471,14.85498,88.108,52.083,36.024,0.125,0.99,52.60909090909091,60166602518651.84,0.001001587481912,29.13163358830098,True,546.9,19.71387798160954,False,3,18.0
534,2024-07-16 14:25:30,60.0,10.0,27.2172,637.207,28.031,384.0241,482.5846,49.64916,0.0005497564615805,14.84237,87.023,50.022,37.001,0.125,0.99,50.52727272727272,62543151286417.805,0.0010015875097486,27.733667200814693,True,547.9,18.96477876888083,False,3,18.0
535,2024-07-16 14:26:30,60.0,10.0,26.9459,641.0952,28.4831,389.0878,486.6085,50.08319,0.0005457596193605,14.82976,97.656,55.664,41.992,0.125,0.99,56.22626262626263,57087572432185.89,0.001001587370535,30.63739079755016,True,548.9,20.77715239908788,False,3,18.0
536,2024-07-16 14:27:30,60.0,10.0,27.3076,648.7810999999999,28.4831,393.4281,492.6216,50.57508,0.0005412873724552,14.85498,80.295,55.881,24.414,0.125,0.99,56.44545454545455,58044233545353.49,0.001001587370535,30.50478937412037,True,549.9,20.43471194413668,False,3,18.0
537,2024-07-16 14:28:30,60.0,10.0,27.398,635.6699,28.031,388.5453,484.0766,50.92954,0.0005381018267718,14.8802,86.806,56.966,29.839,0.125,0.99,57.541414141414144,56282268412312.66,0.0010015875097486,30.91406368705805,True,550.9,21.074435361529883,False,3,18.0
538,2024-07-16 14:29:30,60.0,10.0,27.669300000000003,641.276,29.116,391.5292,487.2866,51.15017,0.000536134862023,14.84237,75.955,51.866,24.089,0.125,0.99,52.38989898989899,62454733629080.19,0.0010015871756499,28.043541240557616,True,551.9,18.991633690284143,False,3,18.0
539,2024-07-16 14:30:30,60.0,10.0,27.669300000000003,633.5901,28.1214,382.9391,480.1432,51.39974,0.0005339236791329,14.84237,80.295,54.796,25.499,0.125,0.99,55.34949494949495,58489840762110.52,0.001001587481912,29.505566428572617,True,552.9,20.279027009919048,False,3,18.0
540,2024-07-16 14:31:30,60.0,10.0,27.398,633.9518,28.6639,386.3751,481.4996,51.68909,0.000531379157855,14.85498,82.899,55.881,27.018,0.125,0.99,56.44545454545455,57791629567177.91,0.0010015873148622,29.94640372939641,True,553.9,20.52403206711037,False,3,18.0
541,2024-07-16 14:32:30,60.0,10.0,27.1267,642.9036,27.7597,392.976,490.1801,51.96036,0.0005290114478935,14.84237,93.75,55.556,38.194,0.125,0.99,56.11717171717172,59442536327252.445,0.0010015875932895,29.63957067827488,True,554.9,19.954009401505104,False,3,18.0
542,2024-07-16 14:33:30,60.0,10.0,27.7597,640.7334999999999,28.9352,387.2794,485.0712,52.19546,0.0005269738950225,14.84237,87.457,55.881,31.576,0.125,0.99,56.44545454545455,58707003566754.15,0.0010015872313224,29.698143215008407,True,555.9,20.204018010042184,False,3,18.0
543,2024-07-16 14:34:30,60.0,10.0,27.8501,631.6913,29.3873,379.5934,476.2551,52.39077,0.0005252909139836,14.8802,78.342,55.122,23.22,0.125,0.99,55.67878787878788,58620899638611.54,0.0010015870921107,29.201216354251677,True,556.9,20.233697018474032,False,3,18.0
544,2024-07-16 14:35:30,60.0,10.0,27.5788,642.0898,29.5681,393.4281,488.6881,52.60055,0.0005234930428804,14.85498,85.286,55.664,29.622,0.125,0.99,56.22626262626263,59770120760129.61,0.0010015870364386,29.387418408168404,True,557.9,19.84465771664089,False,3,18.0
545,2024-07-16 14:36:30,60.0,10.0,27.7597,637.7496,29.116,387.7315,483.6245,52.74161,0.0005222897030546,14.89281,94.401,56.641,37.760000000000005,0.125,0.99,57.21313131313131,58264444882896.23,0.0010015871756499,29.83447680924214,True,558.9,20.35748260696037,False,3,18.0
546,2024-07-16 10:30:23,60.0,10.0,25.5896,382.1253,26.765,119.3576,223.9764,33.65886,0.000738817005577,14.46406,2030.8160000000005,22.569,2008.247,0.25,0.99,22.796969696969697,47873012324380.24,0.0010015878995888,16.816086630699832,True,559.9,24.776309415326544,False,4,19.0
547,2024-07-16 10:31:23,60.0,10.0,25.5896,379.7743,26.8555,115.1078,220.5856,33.98799,0.0007339046765812,14.46406,1972.656,21.412,1951.244,0.25,0.99,21.628282828282828,50028555503000.4,0.0010015878717208,15.847933428772969,True,560.9,23.70879165047528,False,4,19.0
548,2024-07-16 10:32:23,60.0,10.0,25.5896,369.8278,26.9459,104.4379,210.187,34.31713,0.0007290449499484,14.50189,1917.535,22.569,1894.965,0.25,0.99,22.796969696969697,45527827215555.73,0.0010015878438836,16.59366747828955,True,561.9,26.052563992233356,False,4,19.0
549,2024-07-16 10:33:23,60.0,10.0,25.7704,371.6363,26.9459,114.6557,216.2001,34.62095,0.0007246052220999,14.46406,1989.583,22.425,1967.159,0.25,0.99,22.651515151515152,47419795261777.23,0.0010015878438836,16.3873855573362,True,562.9,25.013111621691877,False,4,19.0
550,2024-07-16 10:34:23,60.0,10.0,25.951200000000004,376.6999,27.3076,113.2993,217.692,34.932,0.0007201051303408,14.47667,1970.486,20.978,1949.508,0.25,0.99,21.189898989898992,51359428042994.58,0.0010015877325047,15.23476624046868,True,563.9,23.09443093616056,False,4,19.0
551,2024-07-16 10:35:23,60.0,10.0,25.7704,375.8861,27.3076,111.7622,216.5166,35.19242,0.0007163722764237,14.47667,1948.785,22.135,1926.649,0.25,0.99,22.358585858585855,48664313070041.37,0.0010015877325047,15.991680538135624,True,564.9,24.373441009071616,False,4,19.0
552,2024-07-16 10:36:23,60.0,10.0,25.7704,374.9819,27.3076,111.943,216.1549,35.45284,0.0007126707266056,14.46406,1979.818,21.267,1958.55,0.25,0.99,21.48181818181818,50828539276684.35,0.0010015877325047,15.285194172818755,True,565.9,23.33564530357716,False,4,19.0
553,2024-07-16 10:37:23,60.0,10.0,25.8608,371.365,26.3129,104.6188,211.679,35.7024,0.00070915250762,14.46406,1914.714,20.978,1893.736,0.25,0.99,21.189898989898992,50712117676628.11,0.001001588038806,15.003044587888011,True,566.9,23.38921061608872,False,4,19.0
554,2024-07-16 10:39:23,60.0,10.0,25.951200000000004,461.3354,27.7597,200.9187,303.3673,36.15813,0.0007028003356247,14.47667,1686.415,32.986000000000004,1653.429,0.25,0.99,33.31919191919192,46638529289166.83,0.0010015875932895,23.37962193265984,True,568.9,25.43212547225013,False,4,20.0
555,2024-07-16 10:40:22,60.0,10.0,25.951200000000004,462.0587,27.2172,200.8283,304.2264,36.43301,0.0006990133708555,14.5145,1692.057,32.986000000000004,1659.071,0.25,0.99,33.31919191919192,47023987790597.95,0.0010015877603416,23.25363945109773,True,569.9,25.22365257867907,False,4,20.0
556,2024-07-16 10:41:22,60.0,10.0,25.8608,466.2182,26.8555,203.72180000000003,308.1145,36.7513,0.0006946696216804,14.47667,1687.934,31.973000000000003,1655.961,0.25,0.99,32.2959595959596,49441101430725.62,0.0010015878717208,22.39945457385321,True,570.9,23.990497069665857,False,4,20.0
557,2024-07-16 10:42:22,60.0,10.0,26.0417,463.8672,27.2172,206.6153,308.0241,36.92853,0.0006922699622454,14.50189,1684.245,34.288,1649.957,0.25,0.99,34.63434343434343,46249256036522.38,0.0010015877603416,23.938307326669623,True,571.9,25.64617969113773,False,4,20.0
558,2024-07-16 10:43:22,60.0,10.0,25.8608,459.6173,27.1267,202.7271,304.0455,37.15639,0.0006892044690476,14.53972,1688.3680000000002,34.433,1653.935,0.25,0.99,34.78080808080808,45661831589383.09,0.0010015877882094,23.933087691929,True,572.9,25.97610863616324,False,4,20.0
559,2024-07-16 10:44:22,60.0,10.0,25.8608,460.4311,27.2172,206.2536,306.1252,37.47468,0.0006849591892067,14.5145,1686.849,40.22,1646.629,0.25,0.99,40.62626262626262,39603175884935.984,0.0010015877603416,27.783218815984284,True,573.9,29.950040732598342,False,4,20.0
560,2024-07-16 10:45:22,60.0,10.0,26.2225,460.7024,28.031,202.9984,303.8194,37.60127,0.0006832826404066,14.56494,1686.6319999999998,36.314,1650.318,0.25,0.99,36.680808080808085,43639394968744.56,0.0010015875097486,25.02363413456873,True,574.9,27.17996041203321,False,4,20.0
561,2024-07-16 10:46:22,60.0,10.0,25.951200000000004,462.5108,27.5788,201.2804,304.3167,37.90509,0.0006792857489805,14.52711,1691.189,35.735,1655.454,0.25,0.99,36.0959595959596,44680414282373.67,0.0010015876489939,24.480604342458168,True,575.9,26.54668453295924,False,4,20.0
562,2024-07-16 10:47:22,60.0,10.0,26.2225,456.0004,27.3076,200.7378,301.0616,38.04977,0.0006773957554049,14.53972,1691.189,37.326,1653.863,0.25,0.99,37.7030303030303,42436458983976.49,0.0010015877325047,25.49938648839968,True,576.9,27.950417925009017,False,4,20.0
563,2024-07-16 10:48:22,60.0,10.0,26.3129,457.26630000000006,27.398,198.6581,300.5642,38.36444,0.0006733146137095,14.57755,1687.717,41.667,1646.05,0.25,0.99,42.08787878787879,38182527479581.96,0.0010015877046677,28.293462185936693,True,577.9,31.064386648040948,False,4,20.0
564,2024-07-16 10:49:22,60.0,10.0,26.2225,463.4151,27.398,202.5463,305.5827,38.4838,0.0006717770131822,14.53972,1685.764,36.603,1649.161,0.25,0.99,36.97272727272727,44291933402630.02,0.0010015877046677,24.79805630672409,True,578.9,26.77952181592397,False,4,20.0
565,2024-07-16 10:50:22,60.0,10.0,25.8608,460.3407,27.7597,201.9133,303.3673,38.74783,0.0006683960336498,14.56494,1699.436,35.735,1663.701,0.25,0.99,36.0959595959596,45266697513688.33,0.0010015875932895,24.08815403302344,True,579.9,26.20285980360353,False,4,20.0
566,2024-07-16 10:51:22,60.0,10.0,26.3129,456.4526,27.5788,200.9187,301.1068,38.93591,0.0006660044205469,14.57755,1687.717,36.314,1651.403,0.25,0.99,36.680808080808085,44371801124318.03,0.0010015876489939,24.390856212723712,True,580.9,26.731321080091263,False,4,20.0
567,2024-07-16 10:52:22,60.0,10.0,26.0417,462.33,27.398,203.1792,305.3566,39.1059,0.0006638547952505,14.53972,1697.7,39.062,1658.637,0.25,0.99,39.45656565656565,41967918931218.84,0.0010015877046677,26.15190880754322,True,581.9,28.26246397323412,False,4,20.0
568,2024-07-16 10:53:22,60.0,10.0,26.3129,461.7875,26.8555,203.26970000000003,305.67310000000003,39.37355,0.0006604929819939,14.56494,1693.1419999999998,38.484,1654.659,0.25,0.99,38.87272727272727,42859441096054.66,0.0010015878717208,25.634459321566297,True,582.9,27.674569911833515,False,4,20.0
569,2024-07-16 10:54:22,60.0,10.0,26.2225,457.9897,27.669300000000003,201.7325,302.1919,39.5544,0.0006582372207252,14.59016,1687.5,37.326,1650.174,0.25,0.99,37.7030303030303,43835566818852.99,0.0010015876211263,24.778199486607484,True,583.9,27.05832231300862,False,4,20.0
570,2024-07-16 10:55:22,60.0,10.0,26.2225,461.2449,27.398,201.6421,304.0455,39.65929,0.0006569345698376,14.59016,1701.389,38.484,1662.905,0.25,0.99,38.87272727272727,42862150128762.89,0.0010015877046677,25.496357683221607,True,584.9,27.67282540101113,False,4,20.0
571,2024-07-16 10:56:22,60.0,10.0,26.0417,456.4526,27.2172,203.26970000000003,302.644,39.87992,0.0006542082298459,14.59016,1687.5,38.484,1649.016,0.25,0.99,38.87272727272727,42842376603471.59,0.0010015877603416,25.390543999558314,True,585.9,27.68559601331678,False,4,20.0
572,2024-07-16 10:57:22,60.0,10.0,25.951200000000004,462.2396,28.2118,201.2804,303.5482,40.12949,0.0006511465752819,14.56494,1689.887,35.735,1654.152,0.25,0.99,36.0959595959596,46493560946644.71,0.0010015874540753,23.466508467921585,True,586.9,25.511427161861352,False,4,20.0
573,2024-07-16 10:58:22,60.0,10.0,26.3129,458.44180000000006,28.1214,202.9984,302.5987,40.31033,0.000648942538297,14.60277,1685.5469999999998,37.760000000000005,1647.786,0.25,0.99,38.14141414141415,44011535878284.27,0.001001587481912,24.712355689505507,True,587.9,26.95014016100141,False,4,20.0
574,2024-07-16 10:59:22,60.0,10.0,26.3129,455.2771,27.669300000000003,202.3654,301.152,40.45862,0.0006471442199767,14.59016,1688.3680000000002,38.773,1649.595,0.25,0.99,39.16464646464647,42775290273786.67,0.0010015876211263,25.30499983468944,True,588.9,27.729020379899566,False,4,20.0
575,2024-07-16 11:00:22,60.0,10.0,26.3129,457.7185,28.031,200.9187,301.2876,40.6033,0.0006453975981774,14.59016,1690.755,38.628,1652.127,0.25,0.99,39.018181818181816,43071439404129.086,0.0010015875097486,25.14232714126694,True,589.9,27.53836519198961,False,4,20.0
576,2024-07-16 11:01:22,60.0,10.0,26.3129,455.3675,28.4831,201.7325,300.0669,40.75521,0.0006435719589944,14.59016,1682.943,39.062,1643.88,0.25,0.99,39.45656565656565,42540657504417.88,0.001001587370535,25.35289481657996,True,590.9,27.88196661968177,False,4,20.0
577,2024-07-16 11:02:22,60.0,10.0,26.0417,460.5216,27.7597,203.9026,304.4524,40.95052,0.0006412369098143,14.57755,1693.1419999999998,38.484,1654.659,0.25,0.99,38.87272727272727,43970193699642.79,0.0010015875932895,24.88711689264537,True,591.9,26.97547654271397,False,4,20.0
578,2024-07-16 11:03:22,60.0,10.0,26.3129,462.2396,28.1214,202.1846,304.0907,41.13498,0.0006390443746446,14.60277,1686.198,43.113,1643.084,0.25,0.99,43.54848484848485,39337030578797.74,0.001001587481912,27.785305596664934,True,592.9,30.15268420540131,False,4,20.0
579,2024-07-16 11:04:22,60.0,10.0,26.4034,457.9897,27.2172,200.3762,301.9658,41.29412,0.0006371624375262,14.59016,1681.424,40.509,1640.914,0.25,0.99,40.91818181818182,41695939745164.83,0.0010015877603416,26.030198749155424,True,593.9,28.44681612030664,False,4,20.0
580,2024-07-16 11:05:22,60.0,10.0,26.3129,460.5216,28.1214,203.26970000000003,303.7742,41.47135,0.000635077452917,14.62799,1696.615,36.892,1659.722,0.25,0.99,37.26464646464647,46209331625511.05,0.001001587481912,23.62842706005521,True,594.9,25.668344875299542,False,4,20.0
581,2024-07-16 11:06:22,60.0,10.0,26.4034,454.3728,27.8501,201.3708,300.0217,41.64135,0.0006330878038277,14.59016,1686.6319999999998,41.667,1644.965,0.25,0.99,42.08787878787879,40535373887212.734,0.0010015875654528,26.603088605179597,True,595.9,29.261280899712474,False,4,20.0
582,2024-07-16 11:07:22,60.0,10.0,26.2225,458.0801,27.8501,200.557,301.4685,41.76794,0.0006316128421182,14.59016,1687.934,38.484,1649.45,0.25,0.99,38.87272727272727,44202667429125.445,0.0010015875654528,24.51359681418644,True,596.9,26.833605994263166,False,4,20.0
583,2024-07-16 11:08:22,60.0,10.0,26.6746,457.3568,28.6639,198.5677,299.29830000000004,41.89453,0.0006301435960411,14.62799,1687.5,38.773,1648.727,0.25,0.99,39.16464646464647,43658922512779.76,0.0010015873148622,24.64023934279578,True,597.9,27.16780878181602,False,4,20.0
584,2024-07-16 11:09:22,60.0,10.0,26.3129,457.8089000000001,28.1214,202.7271,302.14660000000003,42.02112,0.0006286797250125,14.62799,1684.028,38.773,1645.255,0.25,0.99,39.16464646464647,44177033268770.26,0.001001587481912,24.582994111111223,True,598.9,26.849178698905444,False,4,20.0
