datetime,time span [s],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],initial feed concentration [g/L],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,time [m],flux at 20° TMP=330 [L/m^2h]
2024-07-11 11:25:45,60.0,10.0,24.685299999999998,9.4944,2.8031,8.6806,6.2844,27.33652,0.0008445967928643193,14.66583,-1.519,-1.736,0.217,0.0,0.99,-1.7535353535353535,-15275743820760.588,0.0010015952796166364,-1.478671441360056,True,17.0,-77.64648584571614
2024-07-11 11:26:45,60.0,10.0,24.8662,9.3135,2.8031,9.1327,6.419999999999999,27.36907,0.0008439905824527312,14.6406,-1.519,-2.025,0.506,0.0,0.99,-2.0454545454545454,-13387827109590.793,0.0010015952796166364,-1.7235947576146045,True,18.0,-88.59599221383482
2024-07-11 11:27:45,60.0,10.0,25.047000000000004,9.765600000000001,2.351,8.770999999999999,6.9173,27.398,0.0008434524156000762,14.6406,-1.736,-1.736,0.0,0.0,0.99,-1.7535353535353535,-16836972377319.006,0.0010015954188850153,-1.476667726202252,True,19.0,-70.44661206637606
2024-07-11 11:28:45,60.0,10.0,24.8662,9.4944,2.8031,9.042200000000001,6.4652,27.43779,0.0008427130493027937,14.70366,-1.085,-1.736,0.651,0.0,0.99,-1.7535353535353535,-15750350392025.92,0.0010015952796166364,-1.4753734915799868,True,20.0,-75.3067580618381
2024-07-11 11:29:45,60.0,10.0,24.8662,9.4944,2.8031,9.1327,6.5104,27.48843,0.0008417736291271942,14.69105,-1.519,-1.736,0.217,0.0,0.99,-1.7535353535353535,-15878165739184.816,0.0010015952796166364,-1.4737288088191332,True,21.0,-74.70055709485038
2024-07-11 11:30:45,60.0,10.0,24.9566,9.3135,2.8935,8.770999999999999,6.1487,27.5246,0.0008411036699685086,14.70366,-1.736,-1.4469999999999998,-0.289,0.0,0.99,-1.4616161616161614,-18005406898613.445,0.0010015952517692334,-1.2274126853627336,True,22.0,-65.87509329934818
2024-07-11 11:31:45,60.0,10.0,24.9566,9.6752,2.9839,8.8614,6.2844,27.568,0.0008403009310090707,14.69105,-2.17,-1.736,-0.434,0.0,0.99,-1.7535353535353535,-15353837849659.68,0.0010015952239218909,-1.471150575542269,True,23.0,-77.25155781442123
2024-07-11 11:32:45,60.0,10.0,25.047000000000004,9.3135,2.8031,9.042200000000001,6.3748,27.61863,0.0008393660480679782,14.70366,-0.868,-1.881,1.013,0.0,0.99,-1.9000000000000001,-14390108402471.879,0.0010015952796166364,-1.5922553987470585,True,24.0,-82.4252182949315
2024-07-11 11:33:45,60.0,10.0,24.8662,9.4944,2.7127,8.8614,6.4652,27.60417,0.0008396328907548978,14.65322,-1.519,-2.17,0.651,0.0,0.99,-2.191919191919192,-12646503921034.432,0.0010015953074640801,-1.8374761080619906,True,25.0,-93.7893824878514
2024-07-11 11:34:45,60.0,10.0,24.4141,9.6752,3.1648,8.6806,6.0131,27.57161,0.0008402342025091328,14.62799,-1.519,-1.4469999999999998,-0.07200000000000001,0.0,0.99,-1.4616161616161614,-17626546649420.832,0.001001595168196518,-1.2261439840423187,True,26.0,-67.29100043803781
2024-07-11 11:35:45,60.0,10.0,24.685299999999998,9.4944,2.4414000000000002,8.770999999999999,6.6913,27.58246,0.0008400337913249957,14.69105,-1.519,-2.025,0.506,0.0,0.99,-2.0454545454545454,-14019302701412.146,0.0010015953910374358,-1.7155140211072575,True,27.0,-84.60532736021325
2024-07-11 11:36:45,60.0,10.0,24.9566,9.5848,2.7127,9.042200000000001,6.6008,27.6548,0.000838699194808487,14.69105,-1.953,-1.881,-0.07200000000000001,0.0,0.99,-1.9000000000000001,-14912115123973.957,0.0010015953074640801,-1.590990351353332,True,28.0,-79.53987637053078
2024-07-11 11:37:45,60.0,10.0,25.047000000000004,9.5848,2.351,8.8614,6.8721000000000005,27.71629,0.0008375675030868669,14.6406,-1.736,-1.736,0.0,0.0,0.99,-1.7535353535353535,-16844480688827.752,0.0010015954188850153,-1.4663647616021713,True,29.0,-70.41521097316927
2024-07-11 11:38:45,60.0,10.0,24.8662,9.4944,2.8935,9.042200000000001,6.3748,27.72714,0.0008373680283469526,14.65322,-1.736,-1.736,0.0,0.0,0.99,-1.7535353535353535,-15629250914770.852,0.0010015952517692334,-1.4660157773640115,True,30.0,-75.89025640492625
2024-07-11 11:39:45,60.0,10.0,25.047000000000004,9.5848,2.8935,8.8614,6.3296,27.69459,0.0008379665694598915,14.66583,-1.736,-1.881,0.145,0.0,0.99,-1.9000000000000001,-14311938868300.525,0.0010015952517692334,-1.5896006686946842,True,31.0,-82.87541403394303
2024-07-11 11:40:45,60.0,10.0,24.8662,9.5848,2.9839,8.770999999999999,6.1939,27.68736,0.0008380996047781455,14.69105,-1.085,-2.025,0.94,0.0,0.99,-2.0454545454545454,-13007122229684.965,0.0010015952239218909,-1.7115643177935167,True,32.0,-91.18910942570278
2024-07-11 11:41:45,60.0,10.0,24.8662,9.4944,2.8031,9.1327,6.5104,27.76693,0.0008366372996479216,14.70366,-1.736,-2.17,0.434,0.0,0.99,-2.191919191919192,-12780516674340.348,0.0010015952796166364,-1.8309205235827744,True,33.0,-92.8059370825626
2024-07-11 11:42:45,60.0,10.0,24.8662,9.765600000000001,2.7127,8.8614,6.6008,27.79948,0.0008360402978536438,14.66583,-1.085,-1.881,0.796,0.0,0.99,-1.9000000000000001,-14959540801414.621,0.0010015953074640801,-1.585946493642983,True,34.0,-79.28771405014307
2024-07-11 11:43:45,60.0,10.0,24.685299999999998,9.6752,2.5318,9.042200000000001,6.826899999999999,27.78501,0.0008363056231719012,14.66583,-1.736,-1.736,0.0,0.0,0.99,-1.7535353535353535,-16758938181562.906,0.0010015953631898468,-1.464155616617385,True,35.0,-70.77463467807307
2024-07-11 11:44:45,60.0,10.0,25.047000000000004,9.5848,2.5318,9.042200000000001,6.7817,27.74884,0.0008369694095959691,14.69105,-1.085,-1.736,0.651,0.0,0.99,-1.7535353535353535,-16634776239489.121,0.0010015953631898468,-1.465317735577374,True,36.0,-71.30289643312642
2024-07-11 11:45:45,60.0,10.0,24.9566,9.1327,2.7127,9.042200000000001,6.3748,27.81395,0.0008357751208509462,14.65322,-1.953,-1.736,-0.217,0.0,0.99,-1.7535353535353535,-15659038773152.848,0.0010015953074640801,-1.463226925182031,True,37.0,-75.74588776276435
2024-07-11 11:46:45,60.0,10.0,24.9566,9.223099999999999,2.8031,8.6806,6.1487,27.87182,0.0008347159477339691,14.70366,-1.953,-2.025,0.07200000000000001,0.0,0.99,-2.0454545454545454,-12964544440989.846,0.0010015952796166364,-1.7046541294696878,True,38.0,-91.48858502203669
2024-07-11 11:47:45,60.0,10.0,25.047000000000004,9.223099999999999,3.1648,9.1327,6.0131,27.83203,0.0008354439477140103,14.70366,-1.736,-2.025,0.289,0.0,0.99,-2.0454545454545454,-12667583539216.441,0.001001595168196518,-1.7061410384008806,True,39.0,-93.6333243538758
2024-07-11 11:48:45,60.0,10.0,24.9566,9.765600000000001,2.8935,8.8614,6.419999999999999,27.81395,0.0008357751086573932,14.66583,-2.17,-1.881,-0.289,0.0,0.99,-1.9000000000000001,-14554406323318.996,0.0010015952517692334,-1.585443524860993,True,40.0,-81.49476062369591
2024-07-11 11:49:45,60.0,10.0,24.9566,9.3135,2.8031,9.1327,6.419999999999999,27.9116,0.000833989130818293,14.69105,-1.736,-2.025,0.289,0.0,0.99,-2.0454545454545454,-13548378009331.436,0.0010015952796166364,-1.7031698263842618,True,41.0,-87.54611257115366
2024-07-11 11:50:45,60.0,10.0,24.685299999999998,9.765600000000001,2.9839,9.042200000000001,6.419999999999999,27.92245,0.0008337910571870534,14.70366,-1.953,-2.4589999999999996,0.506,0.0,0.99,-2.4838383838383833,-11159814143861.79,0.0010015952239218909,-2.067703781406903,True,42.0,-106.28383923119597
2024-07-11 11:53:18,153.0,10.0,24.9566,10.1273,2.8031,9.6752,7.0982,27.96224,0.0008330653704737899,14.69105,-1.953,-2.025,0.07200000000000001,0.0,0.99,-2.0454545454545454,-14996220516158.227,0.0010015952796166364,-1.701283326084163,True,44.55,-79.09378400267305
2024-07-11 11:54:18,60.0,10.0,25.047000000000004,10.0369,2.8031,9.765600000000001,7.0982,27.95139,0.0008332631538195262,14.69105,-1.953,-1.881,-0.07200000000000001,0.0,0.99,-1.9000000000000001,-16140424535733.762,0.0010015952796166364,-1.5806783682757317,True,45.55,-73.4867799626654
2024-07-11 11:55:18,60.0,10.0,24.9566,10.488999999999999,2.8935,9.5848,7.1434,27.90437,0.0008341211475409234,14.71627,-1.519,-2.025,0.506,0.0,0.99,-2.0454545454545454,-15072611499018.703,0.0010015952517692334,-1.703439477856511,True,46.55,-78.69292321480648
2024-07-11 11:56:18,60.0,10.0,24.8662,10.2177,2.8031,9.765600000000001,7.188600000000001,27.9333,0.0008335930830443569,14.72888,-1.736,-2.17,0.434,0.0,0.99,-2.191919191919192,-14163421432349.629,0.0010015952796166364,-1.8242584746159836,True,47.55,-83.74444211992245
2024-07-11 11:57:18,60.0,10.0,24.9566,10.1273,2.8031,9.3135,6.9173,27.99841,0.0008324065796430405,14.71627,-2.17,-2.025,-0.145,0.0,0.99,-2.0454545454545454,-14625602797638.562,0.0010015952796166364,-1.6999379456428976,True,48.55,-81.09804722393943
2024-07-11 11:58:18,60.0,10.0,24.9566,10.1273,2.8935,9.6752,7.0077,27.96224,0.0008330653646860612,14.70366,-1.519,-2.17,0.651,0.0,0.99,-2.191919191919192,-13815747398763.348,0.0010015952517692334,-1.8231036516527435,True,49.55,-85.85187794075165
2024-07-11 11:59:18,60.0,10.0,24.8662,9.9465,2.8935,9.4944,6.826899999999999,27.92969,0.0008336589423982116,14.71627,-1.953,-2.4589999999999996,0.506,0.0,0.99,-2.4838383838383833,-11869004511861.818,0.0010015952517692334,-2.0673760947859114,True,50.55,-99.9332217081473
2024-07-11 12:00:18,60.0,10.0,24.8662,698.3326,19.6217,661.4402,660.2648,28.35648,0.0008259290311268178,14.70366,460.72,-2.025,462.746,0.0,0.99,-2.0454545454545454,-1406980508258184.5,0.0010015900993711644,-1.6867182413263535,True,51.55,-0.8430208904634877
2024-07-11 12:01:18,60.0,10.0,24.9566,749.8734,21.520500000000002,710.0875,708.8216,28.24797,0.0008278829398493054,14.70366,446.615,592.014,-145.399,0.0,0.99,597.9939393939394,5154347899410.579,0.0010015895146113663,494.2833100141,True,52.55,230.1192462315666
2024-07-11 12:02:18,60.0,10.0,24.9566,388.907,18.627,316.74989999999997,334.2014,26.38527,0.0008626267793379967,14.70366,2388.8889999999997,327.257,2061.632,0.0,0.99,330.5626262626263,4219238536909.242,0.0010015904057085034,284.6993861335251,True,53.55,281.1202987900807
2024-07-11 12:03:18,60.0,10.0,24.685299999999998,132.921,17.4515,65.28500000000001,81.6515,26.46846,0.0008610252960629968,14.60277,2679.688,71.181,2608.507,0.0,0.99,71.89999999999999,4748121975091.425,0.001001590767732798,61.80939439673934,True,54.55,249.80680270324467
2024-07-11 12:04:18,60.0,10.0,24.685299999999998,175.8717,17.6324,106.87930000000001,123.7431,26.87717,0.000853225957938482,14.70366,2800.1299999999997,107.35,2692.7799999999997,0.0,0.99,108.43434343434343,4814958836678.461,0.0010015907120197423,92.37205920533175,True,55.55,246.33922649230124
2024-07-11 12:05:18,60.0,10.0,24.8662,179.1269,17.4515,108.5069,126.36540000000001,27.18461,0.0008474340803816806,14.69105,2817.0570000000002,108.652,2708.406,0.0,0.99,109.74949494949495,4891276583421.803,0.001001590767732798,92.85774721686624,True,56.55,242.49562444756126
2024-07-11 12:06:18,60.0,10.0,24.9566,178.4035,17.4515,111.2196,127.36000000000001,27.51736,0.0008412366200101436,14.69105,2834.201,111.834,2722.367,0.0,0.99,112.96363636363637,4824793354389.312,0.001001590767732798,94.87821843017632,True,57.55,245.8370923520586
2024-07-11 12:07:18,60.0,10.0,24.8662,181.8395,17.6324,109.6824,128.1286,27.89713,0.0008342524212171427,14.69105,2834.419,112.413,2722.0049999999997,0.0,0.99,113.54848484848485,4869336213228.836,0.0010015907120197423,94.57765260159415,True,58.55,243.5882805129071
2024-07-11 12:08:18,60.0,10.0,24.5949,185.5469,17.7228,112.12379999999999,131.11260000000001,28.19734,0.0008287974493189096,14.70366,2853.9500000000003,114.728,2739.2219999999998,0.0,0.99,115.88686868686868,4914329775426.974,0.0010015906841786776,95.89420378444538,True,59.55,241.35809410283198
2024-07-11 12:09:18,60.0,10.0,24.5045,183.73839999999998,17.6324,112.57589999999999,130.5248,28.46861,0.0008239177503884722,14.72888,2863.498,123.84299999999999,2739.6549999999997,0.0,0.99,125.09393939393938,4559061057224.24,0.0010015907120197423,102.90342741382656,True,60.55,260.1661220439546
2024-07-11 12:10:18,60.0,10.0,24.685299999999998,184.9139,17.9036,116.4641,132.7854,28.69285,0.0008199189895453692,14.69105,2878.2549999999997,119.647,2758.608,0.0,0.99,120.85555555555557,4824088460209.844,0.001001590628496648,98.93439712069647,True,61.55,245.87304816515848
2024-07-11 12:11:18,60.0,10.0,25.3183,191.6956,17.180300000000003,115.1078,136.22140000000002,29.04369,0.0008137253192628084,14.71627,2883.029,117.911,2765.1189999999997,0.0,0.99,119.1020202020202,5060004263125.8,0.0010015908512565133,96.76239483632574,True,62.55,234.40950023995856
2024-07-11 12:12:18,60.0,10.0,24.9566,189.16379999999998,17.6324,115.5599,134.7295,29.32219,0.000808862360960695,14.71627,2887.3700000000003,119.792,2767.578,0.0,0.99,121.0020202020202,4955619473944.291,0.0010015907120197423,97.71853768916597,True,63.55,239.34711727887932
2024-07-11 12:13:18,60.0,10.0,24.9566,187.1745,17.9036,115.7407,133.554,29.49942,0.0008057921273800443,14.71627,2919.922,122.685,2797.237,0.0,0.99,123.92424242424242,4814820577931.395,0.001001590628496648,99.6985955098968,True,64.55,246.34632072619272
2024-07-11 12:14:18,60.0,10.0,24.9566,185.999,17.7228,121.16610000000001,135.8597,29.75984,0.0008013148466081185,14.7541,2910.373,123.987,2786.386,0.0,0.99,125.23939393939393,4873590166613.375,0.0010015906841786776,100.19680427252881,True,65.55,243.37566923770999
2024-07-11 12:15:18,60.0,10.0,25.047000000000004,190.52009999999999,17.813200000000002,120.53309999999999,137.7134,30.04557,0.0007964485373026287,14.71627,2917.101,125.86800000000001,2791.233,0.0,0.99,127.13939393939395,4895993646929.084,0.001001590656337706,101.09917030059754,True,66.55,242.2620180693904
2024-07-11 12:16:18,60.0,10.0,25.3183,185.0043,17.7228,119.4481,134.5034,30.20472,0.0007937587287959818,14.71627,2912.9770000000003,124.566,2788.411,0.0,0.99,125.82424242424243,4848226767494.061,0.0010015906841786776,99.7154748901071,True,67.55,244.64888407085132
2024-07-11 12:17:18,60.0,10.0,25.1374,188.5308,17.7228,114.02270000000001,134.0965,30.4362,0.0007898726139025744,14.71627,2913.629,126.59100000000001,2787.0370000000003,0.0,0.99,127.86969696969697,4779640704435.05,0.0010015906841786776,100.84036660864824,True,68.55,248.1595043931342
2024-07-11 12:18:18,60.0,10.0,25.1374,187.8074,17.4515,117.0971,135.0007,30.69661,0.0007855374926878066,14.70366,2930.7729999999997,122.685,2808.087,0.0,0.99,123.92424242424242,4992468464961.175,0.001001590767732798,97.1925279398595,True,69.55,237.5805030651962
2024-07-11 12:19:18,60.0,10.0,25.1374,188.0787,17.7228,119.5385,136.08579999999998,30.81597,0.0007835633237559545,14.7541,2925.998,128.906,2797.092,0.0,0.99,130.2080808080808,4801791229008.683,0.0010015906841786776,101.86424273856649,True,70.55,247.01475175019692
2024-07-11 12:20:18,60.0,10.0,24.9566,191.3339,17.7228,119.35759999999999,137.62300000000002,31.10532,0.0007788107788815411,14.7541,2923.3940000000002,129.051,2794.343,0.0,0.99,130.35454545454544,4880174914907.083,0.0010015906841786776,101.36029286200208,True,71.55,243.04728602385273
2024-07-11 12:21:18,60.0,10.0,25.1374,190.33929999999998,18.084500000000002,112.3047,133.4183,31.23191,0.0007767462070809154,14.7541,2928.6020000000003,121.672,2806.93,0.0,0.99,122.9010101010101,5031335869679.474,0.0010015905727840048,95.31129389229949,True,72.55,235.7452237396132
2024-07-11 12:22:18,60.0,10.0,25.3183,186.3607,17.9036,121.16610000000001,135.8597,31.47425,0.0007728184849012224,14.71627,2945.096,128.906,2816.189,0.0,0.99,130.2080808080808,4860463800811.844,0.001001590628496648,100.4674054139612,True,73.55,244.03295301408141
2024-07-11 12:23:18,60.0,10.0,25.5896,193.3232,18.084500000000002,116.7354,136.9448,31.59361,0.0007708957667849297,14.72888,2928.6020000000003,127.31500000000001,2801.288,0.0,0.99,128.6010101010101,4972880306714.984,0.0010015905727840048,98.98053854038619,True,74.55,238.51637826574972
2024-07-11 12:24:18,60.0,10.0,25.3183,188.0787,18.1749,116.1929,134.413,31.83232,0.0007670736480727272,14.71627,2945.312,130.208,2815.104,0.0,0.99,131.52323232323232,4796276792317.695,0.0010015905449431146,100.72779354184955,True,75.55,247.2987870876355
2024-07-11 12:25:18,60.0,10.0,25.1374,188.9829,17.6324,115.7407,134.14170000000001,31.94444,0.0007652890037458514,14.72888,2935.7639999999997,127.45899999999999,2808.304,0.0,0.99,128.74646464646463,4901234945678.181,0.0010015907120197423,98.37177250416767,True,76.55,242.00293366175714
2024-07-11 12:26:18,60.0,10.0,25.499100000000002,189.0733,17.813200000000002,118.7247,136.08579999999998,32.19401,0.0007613406096847354,14.72888,2947.483,131.366,2816.117,0.0,0.99,132.6929292929293,4849405875990.175,0.001001590656337706,100.86407560762017,True,77.55,244.58940573163886
2024-07-11 12:27:18,60.0,10.0,25.1374,187.6266,18.084500000000002,123.6075,137.5326,32.26635,0.0007602023044347141,14.7541,2966.146,132.523,2833.6229999999996,0.0,0.99,133.86161616161615,4865448815468.622,0.0010015905727840048,101.60030639921062,True,78.55,243.78293664003667
2024-07-11 12:28:18,60.0,10.0,25.499100000000002,188.16910000000001,17.6324,118.996,135.9502,32.50506,0.0007564655476256091,14.72888,2962.674,134.259,2828.4139999999998,0.0,0.99,135.6151515151515,4770731608395.413,0.0010015907120197423,102.4252607638168,True,79.55,248.62292260003696
2024-07-11 12:29:18,60.0,10.0,25.499100000000002,193.50400000000002,17.7228,124.4213,140.7426,32.64974,0.0007542152017496076,14.71627,2951.823,133.247,2818.5769999999998,0.0,0.99,134.5929292929293,4991264024818.764,0.0010015906841786776,101.35081618094227,True,80.55,237.6378533557782
2024-07-11 12:30:18,60.0,10.0,25.499100000000002,186.99360000000001,17.9036,115.4695,133.3279,32.74378,0.0007527583220659403,14.71627,2964.627,133.97,2830.657,0.0,0.99,135.32323232323233,4711895077699.845,0.001001590628496648,101.70391615292223,True,81.55,251.72745037208517
2024-07-11 12:31:18,60.0,10.0,25.1374,188.8021,17.9036,118.9055,135.95010000000002,32.93547,0.0007498027092766651,14.7541,2976.562,134.983,2841.58,0.0,0.99,136.34646464646465,4787305528594.261,0.001001590628496648,102.07059219959183,True,82.55,247.76219676090935
2024-07-11 12:32:18,60.0,10.0,25.3183,192.7807,18.1749,116.8258,136.6283,33.09824,0.0007473077503575577,14.76671,2966.146,133.39100000000002,2832.755,0.0,0.99,134.73838383838387,4884862518685.084,0.0010015905449431146,100.53113921796707,True,83.55,242.81408713955406
2024-07-11 12:33:18,60.0,10.0,25.4087,195.855,18.084500000000002,123.065,141.37550000000002,33.20674,0.0007456521040862664,14.76671,2973.741,133.39100000000002,2840.35,0.0,0.99,134.73838383838387,5065812055778.195,0.0010015905727840048,100.30841158080673,True,84.55,234.1408222900447
2024-07-11 12:34:18,60.0,10.0,25.499100000000002,196.39759999999998,18.084500000000002,117.2779,138.7533,33.27908,0.0007445515409649025,14.7541,2960.721,134.83800000000002,2825.8830000000003,0.0,0.99,136.20000000000002,4925767934042.532,0.0010015905727840048,101.24687934866233,True,85.55,240.7976616416227
2024-07-11 12:35:18,60.0,10.0,25.499100000000002,187.717,17.813200000000002,120.98519999999999,136.53789999999998,33.42376,0.0007423582869689604,14.76671,2965.061,132.812,2832.248,0.0,0.99,134.15353535353537,4935600921705.223,0.001001590656337706,99.43182683036298,True,86.55,240.3179106608479
2024-07-11 12:36:18,60.0,10.0,25.4087,198.7486,18.1749,116.7354,139.5671,33.57566,0.0007400668575176136,14.7541,2962.891,132.812,2830.078,0.0,0.99,134.15353535353537,5060721961559.278,0.0010015905449431146,99.12492268944867,True,87.55,234.37632857255085
2024-07-11 12:37:18,60.0,10.0,25.3183,241.9705,18.5366,172.0739,188.4856,33.73119,0.0007377325284212539,14.76671,2891.276,178.81900000000002,2712.4570000000003,0.0,0.99,180.62525252525253,5092174490158.796,0.0010015904335492314,133.04153052858828,True,88.55,232.92869627406088
2024-07-11 12:38:18,60.0,10.0,25.5896,247.7575,18.7174,181.38739999999999,195.855,33.85778,0.0007358413513662425,14.7541,2848.524,188.079,2660.446,0.0,0.99,189.9787878787879,5043683914531.308,0.0010015903778678814,139.57227534596794,True,89.55,235.16811347256603
2024-07-11 12:39:18,60.0,10.0,25.4087,248.2096,18.5366,183.3767,198.5225,33.95182,0.0007344415198799667,14.77932,2850.694,188.802,2661.892,0.0,0.99,190.7090909090909,5102507124882.347,0.0010015904335492314,139.8422647527362,True,90.55,232.4570130257424
2024-07-11 12:40:18,60.0,10.0,25.499100000000002,259.2412,19.0791,183.73839999999998,202.4107,34.03863,0.0007331531746557048,14.77932,2911.892,196.47,2715.423,0.0,0.99,198.45454545454547,5008183090574.58,0.0010015902664748655,145.26656747268427,True,91.55,236.8351439226573
2024-07-11 12:41:18,60.0,10.0,25.499100000000002,248.0288,18.8079,180.8449,195.62900000000002,34.12543,0.0007318685978811085,14.76671,2865.669,190.683,2674.986,0.0,0.99,192.6090909090909,4996039241550.014,0.0010015903499964402,140.74071830194083,True,92.55,237.4107981927039
2024-07-11 12:42:18,60.0,10.0,25.4087,257.3423,18.627,186.99360000000001,203.5409,34.22671,0.0007303743423275656,14.81715,2903.863,195.023,2708.8399999999997,0.0,0.99,196.9929292929293,5092816693168.464,0.0010015904057085034,143.65011920589163,True,93.55,232.89933049300774
2024-07-11 12:43:18,60.0,10.0,25.4087,262.67719999999997,18.8079,188.35,206.7057,34.32436,0.0007289383412153674,14.81715,2908.203,197.049,2711.154,0.0,0.99,199.03939393939396,5128910476314.017,0.0010015903499964402,144.85707221041972,True,94.55,231.26035629128035
2024-07-11 12:44:18,60.0,10.0,25.7704,255.62429999999998,19.1696,186.0894,201.6873,34.41478,0.0007276127518724051,14.79193,2885.2000000000003,193.576,2691.623,0.0,0.99,195.5313131313131,5103456698332.561,0.0010015902386036318,142.04519107838658,True,95.55,232.4138062033037
2024-07-11 12:45:18,60.0,10.0,25.5896,257.52320000000003,18.8079,189.9776,204.9425,34.47989,0.0007266606012216941,14.77932,2908.203,196.759,2711.4440000000004,0.0,0.99,198.74646464646463,5108618885439.252,0.0010015903499964402,144.1919098873102,True,96.55,232.17892951833986
2024-07-11 12:46:18,60.0,10.0,25.5896,255.17219999999998,18.9887,188.35,202.7724,34.58116,0.00072518370989758,14.7541,2898.872,194.01,2704.8610000000003,0.0,0.99,195.96969696969697,5136583843015.522,0.001001590294315351,141.8883875798069,True,97.55,230.9148972016718
2024-07-11 12:47:18,60.0,10.0,25.3183,259.2412,19.4408,186.7224,203.5409,34.6752,0.0007238166318004805,14.81715,2903.646,192.13,2711.516,0.0,0.99,194.07070707070707,5216337047416.516,0.0010015901550824897,140.24858851721422,True,98.55,227.3844431791384
2024-07-11 12:48:18,60.0,10.0,25.5896,255.26260000000002,19.259999999999998,186.0894,201.416,34.73307,0.0007229774138732636,14.76671,2881.51,192.419,2689.091,0.0,0.99,194.36262626262626,5160110228837.101,0.0010015902107632013,140.29668758632795,True,99.55,229.8621107731671
2024-07-11 12:49:18,60.0,10.0,25.7704,255.8955,19.1696,185.81810000000002,201.6873,34.76201,0.0007225583242457437,14.77932,2901.476,193.432,2708.0440000000003,0.0,0.99,195.38585858585859,5142982144204.139,0.0010015902386036318,140.95352881826892,True,100.55,230.62763252831857
2024-07-11 12:50:18,60.0,10.0,25.5896,258.8795,19.1696,183.1055,201.82289999999998,34.81988,0.0007217214819529567,14.79193,2875.868,190.394,2685.475,0.0,0.99,192.31717171717173,5234621050939.918,0.0010015902386036318,138.57906040520706,True,101.55,226.59019335129133
