datetime,time span [s],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],initial feed concentration [g/L],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,time [m],flux at 20° TMP=330 [L/m^2h]
2024-07-16 10:28:23,60.0,10.0,25.7704,513.3283,26.9459,252.73080000000002,356.0836,33.20312,0.0007457075769074383,14.46406,1368.7069999999999,35.589999999999996,1333.116,0.25,0.99,35.94949494949495,47818188922852.3,0.001001587843883681,26.765311633462062,True,18.0,24.804716754836452
2024-07-16 10:29:23,60.0,10.0,25.4087,509.2593,26.9459,247.1246,351.246,33.47439,0.0007415936251768409,14.46406,1370.66,37.182,1333.4779999999998,0.25,0.99,37.55757575757576,45399424551532.25,0.001001587843883681,27.808303514263777,True,19.0,26.126248155728597
2024-07-16 10:30:23,60.0,10.0,25.5896,382.1253,26.765,119.35759999999999,223.9764,33.65886,0.0007388170055770555,14.46406,2030.8160000000003,22.569,2008.2469999999998,0.25,0.99,22.796969696969697,47873012324380.234,0.0010015878995888049,16.816086630699832,True,20.0,24.776309415326544
2024-07-16 10:31:23,60.0,10.0,25.5896,379.7743,26.8555,115.1078,220.58559999999997,33.98799,0.0007339046765812062,14.46406,1972.656,21.412,1951.244,0.25,0.99,21.628282828282828,50028555503000.4,0.001001587871720808,15.847933428772967,True,21.0,23.708791650475277
2024-07-16 10:32:23,60.0,10.0,25.5896,369.8278,26.9459,104.4379,210.18699999999998,34.31713,0.0007290449499484142,14.50189,1917.535,22.569,1894.965,0.25,0.99,22.796969696969697,45527827215555.734,0.001001587843883681,16.59366747828955,True,22.0,26.052563992233353
2024-07-16 10:33:23,60.0,10.0,25.7704,371.6363,26.9459,114.65570000000001,216.20010000000002,34.62095,0.0007246052220999023,14.46406,1989.583,22.425,1967.159,0.25,0.99,22.651515151515152,47419795261777.23,0.001001587843883681,16.3873855573362,True,23.0,25.013111621691873
2024-07-16 10:34:23,60.0,10.0,25.951200000000004,376.6999,27.307599999999997,113.29929999999999,217.692,34.932,0.0007201051303408299,14.47667,1970.4859999999999,20.978,1949.508,0.25,0.99,21.189898989898992,51359428042994.58,0.0010015877325047036,15.23476624046868,True,24.0,23.09443093616056
2024-07-16 10:35:23,60.0,10.0,25.7704,375.8861,27.307599999999997,111.76219999999999,216.5166,35.19242,0.0007163722764237429,14.47667,1948.785,22.134999999999998,1926.6490000000001,0.25,0.99,22.358585858585858,48664313070041.37,0.0010015877325047036,15.991680538135624,True,25.0,24.373441009071616
2024-07-16 10:36:23,60.0,10.0,25.7704,374.9819,27.307599999999997,111.943,216.1549,35.45284,0.0007126707266056883,14.46406,1979.818,21.267,1958.55,0.25,0.99,21.48181818181818,50828539276684.35,0.0010015877325047036,15.285194172818757,True,26.0,23.335645303577156
2024-07-16 10:37:23,60.0,10.0,25.8608,371.365,26.3129,104.6188,211.679,35.7024,0.000709152507620045,14.46406,1914.714,20.978,1893.736,0.25,0.99,21.189898989898992,50712117676628.11,0.00100158803880604,15.003044587888013,True,27.0,23.389210616088718
2024-07-16 10:38:23,60.0,10.0,25.8608,424.71430000000004,26.9459,167.4624,269.1424,35.94473,0.0007057632365223722,14.50189,1837.4569999999999,27.199,1810.2579999999998,0.25,0.99,27.473737373737375,49969827137366.45,0.001001587843883681,19.35921439807969,True,28.0,23.73665669685006
2024-07-16 10:39:23,60.0,10.0,25.951200000000004,461.3354,27.7597,200.91869999999997,303.3673,36.15813,0.000702800335624734,14.47667,1686.415,32.986000000000004,1653.429,0.25,0.99,33.31919191919192,46638529289166.83,0.0010015875932895782,23.37962193265984,True,29.0,25.43212547225013
2024-07-16 10:40:22,60.0,10.0,25.951200000000004,462.05870000000004,27.217200000000002,200.8283,304.2264,36.43301,0.0006990133708555632,14.5145,1692.057,32.986000000000004,1659.071,0.25,0.99,33.31919191919192,47023987790597.95,0.001001587760341675,23.253639451097726,True,30.0,25.22365257867907
2024-07-16 10:41:22,60.0,10.0,25.8608,466.21819999999997,26.8555,203.72180000000003,308.11449999999996,36.7513,0.0006946696216804561,14.47667,1687.934,31.973000000000003,1655.961,0.25,0.99,32.2959595959596,49441101430725.62,0.001001587871720808,22.39945457385321,True,31.0,23.990497069665857
2024-07-16 10:42:22,60.0,10.0,26.041700000000002,463.86719999999997,27.217200000000002,206.6153,308.0241,36.92853,0.000692269962245475,14.50189,1684.245,34.288,1649.9569999999999,0.25,0.99,34.63434343434343,46249256036522.38,0.001001587760341675,23.938307326669626,True,32.0,25.646179691137732
2024-07-16 10:43:22,60.0,10.0,25.8608,459.6173,27.1267,202.72709999999998,304.0455,37.15639,0.0006892044690476912,14.53972,1688.3680000000002,34.433,1653.935,0.25,0.99,34.78080808080808,45661831589383.09,0.001001587788209492,23.933087691929,True,33.0,25.976108636163236
2024-07-16 10:44:22,60.0,10.0,25.8608,460.4311,27.217200000000002,206.2536,306.1252,37.47468,0.0006849591892067265,14.5145,1686.849,40.22,1646.629,0.25,0.99,40.62626262626262,39603175884935.984,0.001001587760341675,27.783218815984284,True,34.0,29.950040732598342
2024-07-16 10:45:22,60.0,10.0,26.2225,460.7024,28.031,202.99839999999998,303.8194,37.60127,0.000683282640406646,14.56494,1686.6319999999998,36.314,1650.318,0.25,0.99,36.680808080808085,43639394968744.555,0.001001587509748649,25.02363413456873,True,35.0,27.17996041203321
2024-07-16 10:46:22,60.0,10.0,25.951200000000004,462.5108,27.578799999999998,201.28040000000001,304.31669999999997,37.90509,0.0006792857489805903,14.52711,1691.189,35.735,1655.454,0.25,0.99,36.0959595959596,44680414282373.67,0.001001587648993982,24.480604342458168,True,36.0,26.546684532959237
2024-07-16 10:47:22,60.0,10.0,26.2225,456.0004,27.307599999999997,200.73780000000002,301.0616,38.04977,0.00067739575540496,14.53972,1691.189,37.326,1653.863,0.25,0.99,37.7030303030303,42436458983976.49,0.0010015877325047036,25.49938648839968,True,37.0,27.950417925009017
2024-07-16 10:48:22,60.0,10.0,26.3129,457.26630000000006,27.398,198.6581,300.56419999999997,38.36444,0.000673314613709578,14.57755,1687.7169999999999,41.667,1646.05,0.25,0.99,42.08787878787879,38182527479581.96,0.0010015877046677514,28.293462185936693,True,38.0,31.064386648040948
2024-07-16 10:49:22,60.0,10.0,26.2225,463.4151,27.398,202.54629999999997,305.5827,38.4838,0.0006717770131822175,14.53972,1685.7640000000001,36.602999999999994,1649.161,0.25,0.99,36.97272727272727,44291933402630.02,0.0010015877046677514,24.79805630672409,True,39.0,26.77952181592397
2024-07-16 10:50:22,60.0,10.0,25.8608,460.34069999999997,27.7597,201.9133,303.3673,38.74783,0.0006683960336498487,14.56494,1699.436,35.735,1663.701,0.25,0.99,36.0959595959596,45266697513688.33,0.0010015875932895782,24.088154033023436,True,40.0,26.202859803603534
2024-07-16 10:51:22,60.0,10.0,26.3129,456.45259999999996,27.578799999999998,200.91869999999997,301.10679999999996,38.93591,0.0006660044205469427,14.57755,1687.7169999999999,36.314,1651.403,0.25,0.99,36.680808080808085,44371801124318.03,0.001001587648993982,24.390856212723712,True,41.0,26.731321080091266
2024-07-16 10:52:22,60.0,10.0,26.041700000000002,462.33000000000004,27.398,203.17919999999998,305.3566,39.1059,0.0006638547952505067,14.53972,1697.7,39.062,1658.637,0.25,0.99,39.45656565656565,41967918931218.836,0.0010015877046677514,26.15190880754322,True,42.0,28.262463973234116
2024-07-16 10:53:22,60.0,10.0,26.3129,461.78749999999997,26.8555,203.26970000000003,305.67310000000003,39.37355,0.0006604929819939508,14.56494,1693.1419999999998,38.483999999999995,1654.659,0.25,0.99,38.87272727272727,42859441096054.664,0.001001587871720808,25.634459321566297,True,43.0,27.674569911833515
2024-07-16 10:54:22,60.0,10.0,26.2225,457.98969999999997,27.669300000000003,201.73250000000002,302.1919,39.5544,0.0006582372207252311,14.59016,1687.5,37.326,1650.174,0.25,0.99,37.7030303030303,43835566818852.99,0.00100158762112637,24.778199486607484,True,44.0,27.05832231300862
2024-07-16 10:55:22,60.0,10.0,26.2225,461.2449,27.398,201.64209999999997,304.0455,39.65929,0.000656934569837664,14.59016,1701.3890000000001,38.483999999999995,1662.905,0.25,0.99,38.87272727272727,42862150128762.89,0.0010015877046677514,25.496357683221607,True,45.0,27.67282540101113
2024-07-16 10:56:22,60.0,10.0,26.041700000000002,456.45259999999996,27.217200000000002,203.26970000000003,302.644,39.87992,0.0006542082298459263,14.59016,1687.5,38.483999999999995,1649.016,0.25,0.99,38.87272727272727,42842376603471.586,0.001001587760341675,25.390543999558314,True,46.0,27.68559601331678
2024-07-16 10:57:22,60.0,10.0,25.951200000000004,462.2396,28.211799999999997,201.28040000000001,303.5482,40.12949,0.0006511465752819392,14.56494,1689.887,35.735,1654.152,0.25,0.99,36.0959595959596,46493560946644.71,0.0010015874540753977,23.466508467921585,True,47.0,25.511427161861352
2024-07-16 10:58:22,60.0,10.0,26.3129,458.44180000000006,28.1214,202.99839999999998,302.5987,40.31033,0.0006489425382970025,14.60277,1685.5469999999998,37.760000000000005,1647.786,0.25,0.99,38.141414141414145,44011535878284.27,0.0010015874819120393,24.712355689505507,True,48.0,26.95014016100141
2024-07-16 10:59:22,60.0,10.0,26.3129,455.2771,27.669300000000003,202.3654,301.152,40.45862,0.0006471442199767745,14.59016,1688.3680000000002,38.773,1649.595,0.25,0.99,39.16464646464647,42775290273786.67,0.00100158762112637,25.304999834689436,True,49.0,27.729020379899566
2024-07-16 11:00:22,60.0,10.0,26.3129,457.7185,28.031,200.91869999999997,301.2876,40.6033,0.0006453975981774969,14.59016,1690.755,38.628,1652.127,0.25,0.99,39.018181818181816,43071439404129.086,0.001001587509748649,25.14232714126694,True,50.0,27.538365191989612
2024-07-16 11:01:22,60.0,10.0,26.3129,455.3675,28.4831,201.73250000000002,300.0669,40.75521,0.0006435719589944669,14.59016,1682.943,39.062,1643.88,0.25,0.99,39.45656565656565,42540657504417.875,0.0010015873705350395,25.352894816579962,True,51.0,27.88196661968177
2024-07-16 11:02:22,60.0,10.0,26.041700000000002,460.52160000000003,27.7597,203.90259999999998,304.4524,40.95052,0.0006412369098143871,14.57755,1693.1419999999998,38.483999999999995,1654.659,0.25,0.99,38.87272727272727,43970193699642.79,0.0010015875932895782,24.88711689264537,True,52.0,26.97547654271397
2024-07-16 11:03:22,60.0,10.0,26.3129,462.2396,28.1214,202.1846,304.09069999999997,41.13498,0.0006390443746446066,14.60277,1686.198,43.113,1643.084,0.25,0.99,43.54848484848485,39337030578797.74,0.0010015874819120393,27.785305596664934,True,53.0,30.15268420540131
2024-07-16 11:04:22,60.0,10.0,26.403399999999998,457.98969999999997,27.217200000000002,200.3762,301.9658,41.29412,0.0006371624375262558,14.59016,1681.424,40.509,1640.914,0.25,0.99,40.91818181818182,41695939745164.83,0.001001587760341675,26.030198749155424,True,54.0,28.446816120306636
2024-07-16 11:05:22,60.0,10.0,26.3129,460.52160000000003,28.1214,203.26970000000003,303.7742,41.47135,0.0006350774529170756,14.62799,1696.615,36.892,1659.722,0.25,0.99,37.26464646464647,46209331625511.05,0.0010015874819120393,23.62842706005521,True,55.0,25.668344875299542
2024-07-16 11:06:22,60.0,10.0,26.403399999999998,454.3728,27.8501,201.37079999999997,300.0217,41.64135,0.0006330878038277773,14.59016,1686.6319999999998,41.667,1644.965,0.25,0.99,42.08787878787879,40535373887212.734,0.0010015875654528347,26.603088605179593,True,56.0,29.261280899712474
2024-07-16 11:07:22,60.0,10.0,26.2225,458.0801,27.8501,200.55700000000002,301.4685,41.76794,0.000631612842118211,14.59016,1687.934,38.483999999999995,1649.45,0.25,0.99,38.87272727272727,44202667429125.445,0.0010015875654528347,24.513596814186442,True,57.0,26.833605994263166
2024-07-16 11:08:22,60.0,10.0,26.674599999999998,457.35679999999996,28.663899999999998,198.5677,299.29830000000004,41.89453,0.00063014359604117,14.62799,1687.5,38.773,1648.727,0.25,0.99,39.16464646464647,43658922512779.76,0.0010015873148622265,24.64023934279578,True,58.0,27.16780878181602
2024-07-16 11:09:22,60.0,10.0,26.3129,457.80890000000005,28.1214,202.72709999999998,302.14660000000003,42.02112,0.0006286797250125169,14.62799,1684.028,38.773,1645.2549999999999,0.25,0.99,39.16464646464647,44177033268770.26,0.0010015874819120393,24.582994111111226,True,59.0,26.849178698905444
2024-07-16 11:10:22,60.0,10.0,26.403399999999998,456.18129999999996,28.1214,197.6635,298.801,42.16218,0.0006270551378586429,14.62799,1682.075,39.786,1642.2890000000002,0.25,0.99,40.18787878787879,42685830254883.67,0.0010015874819120393,25.160074710071967,True,60.0,27.787138109724363
2024-07-16 11:11:22,60.0,10.0,26.4938,544.524,28.1214,288.53810000000004,388.0932,42.36111,0.0006247756798419448,14.65322,1054.905,56.134,998.7700000000001,0.25,0.99,56.701010101010105,39438793675331.85,0.0010015874819120393,35.369264066635644,True,61.0,30.0748818634023
2024-07-16 11:12:22,60.0,10.0,26.674599999999998,547.5984000000001,27.398,287.54339999999996,390.1729,42.70833,0.0006208291907100118,14.6406,1065.538,50.058,1015.4799999999999,0.25,0.99,50.56363636363636,44745480301682.945,0.0010015877046677514,31.34162020629526,True,62.0,26.508080566532005
2024-07-16 11:13:22,60.0,10.0,26.4938,543.0772000000001,27.217200000000002,287.9955,388.3192,42.93982,0.0006182206895687853,14.6406,1053.819,50.781,1003.0380000000001,0.25,0.99,51.2939393939394,44084079357098.484,0.001001587760341675,31.66070497107814,True,63.0,26.905784314697254
2024-07-16 11:14:22,60.0,10.0,26.674599999999998,546.1515999999999,28.031,287.6338,388.8618,43.15683,0.0006157917223820489,14.6406,1054.2530000000002,50.202999999999996,1004.051,0.25,0.99,50.710101010101006,44830074497797.98,0.001001587509748649,31.177366070603494,True,64.0,26.45806505884392
2024-07-16 11:15:22,60.0,10.0,26.674599999999998,548.0504999999999,28.3022,290.9795,391.2127,43.3015,0.0006141810569180086,14.65322,1056.2069999999999,50.058,1006.149,0.25,0.99,50.56363636363636,45350358950103.7,0.0010015874262388322,31.006007872977033,True,65.0,26.15452565339116
2024-07-16 11:16:22,60.0,10.0,26.674599999999998,546.6037,27.217200000000002,288.6285,390.3989,43.4281,0.0006127770043661068,14.65322,1059.028,50.347,1008.6809999999999,0.25,0.99,50.855555555555554,45099343904140.73,0.001001587760341675,31.11371386774602,True,66.0,26.300088387431895
2024-07-16 11:17:22,60.0,10.0,26.4938,545.2474,27.398,288.8997,389.6755,43.63787,0.0006104623812291766,14.66583,1059.028,51.794,1007.2339999999999,0.25,0.99,52.31717171717172,43924056128992.51,0.0010015877046677514,31.8870380265249,True,67.0,27.003808422015794
2024-07-16 11:18:22,60.0,10.0,26.4938,545.7899,27.669300000000003,291.1603,390.8058,43.89468,0.0006076481215438181,14.65322,1067.2740000000001,51.794,1015.4799999999999,0.25,0.99,52.31717171717172,44255482876562.914,0.00100158762112637,31.74003996043176,True,68.0,26.801580700548662
2024-07-16 11:19:22,60.0,10.0,26.674599999999998,543.7102,28.573500000000003,291.2507,388.907,44.0285,0.000606190170924792,14.66583,1067.925,55.7,1012.2249999999999,0.25,0.99,56.26262626262626,41050586854873.016,0.001001587342698617,34.05179915605397,True,69.0,28.894038218643043
2024-07-16 11:20:22,60.0,10.0,26.9459,547.3271000000001,27.578799999999998,291.6124,391.89090000000004,44.14424,0.0006049335195333261,14.65322,1050.998,54.977,996.0219999999999,0.25,0.99,55.53232323232323,41996605367830.195,0.001001587648993982,33.540113812838584,True,70.0,28.243160426120465
2024-07-16 11:21:22,60.0,10.0,26.8555,543.7102,28.573500000000003,291.7933,389.1782,44.33232,0.0006029009226614573,14.6406,1054.2530000000002,53.096,1001.157,0.25,0.99,53.63232323232323,43328978184008.33,0.001001587342698617,32.28373181526411,True,71.0,27.374687223069422
2024-07-16 11:22:22,60.0,10.0,26.765,546.3325,28.211799999999997,290.4369,390.1729,44.53487,0.000600724178789462,14.65322,1054.2530000000002,54.398,999.855,0.25,0.99,54.94747474747475,42553643594885.23,0.0010015874540753977,32.955960570315476,True,72.0,27.87345555830276
2024-07-16 11:23:22,60.0,10.0,26.674599999999998,540.3646,28.211799999999997,288.71889999999996,386.3299,44.6072,0.0005999500047203465,14.6406,1066.84,51.649,1015.1909999999999,0.25,0.99,52.170707070707074,44434371182039.89,0.0010015874540753977,31.250207683789867,True,73.0,26.69368468671634
2024-07-16 11:24:22,60.0,10.0,26.8555,542.9868,28.031,289.5327,388.2288,44.81699,0.0005977137256117883,14.65322,1069.2269999999999,51.794,1017.434,0.25,0.99,52.31717171717172,44694364197620.47,0.001001587509748649,31.22112777583443,True,74.0,26.53840252455604
2024-07-16 11:25:22,60.0,10.0,26.8555,545.7899,28.031,291.3411,390.5345,45.03762,0.0005953766070332037,14.69105,1061.6319999999998,51.794,1009.838,0.25,0.99,52.31717171717172,45136292357048.36,0.001001587509748649,31.09905014127019,True,75.0,26.27856577746438
2024-07-16 11:26:22,60.0,10.0,27.1267,540.9976,28.3022,288.0859,386.23949999999996,45.07378,0.0005949950392631914,14.69105,1056.8580000000002,52.083,1004.774,0.25,0.99,52.60909090909091,44420663881176.7,0.0010015874262388322,31.252537013769622,True,76.0,26.70192254946471
2024-07-16 11:27:22,60.0,10.0,26.9459,546.3325,28.031,292.2454,391.25800000000004,45.31973,0.0005924099542987652,14.69105,1065.755,56.858,1008.898,0.25,0.99,57.43232323232323,41398728195140.83,0.001001587509748649,33.96955298481188,True,77.0,28.65104990821381
2024-07-16 11:28:22,60.0,10.0,27.1267,539.6412,27.7597,287.6338,385.8778,45.42824,0.0005912752617143652,14.70366,1054.2530000000002,52.517,1001.736,0.25,0.99,53.04747474747475,44289203590742.55,0.0010015875932895782,31.31594253437492,True,78.0,26.78117537817341
2024-07-16 11:29:22,60.0,10.0,26.8555,547.2367,28.031,288.71889999999996,389.9468,45.591,0.0005895800513584787,14.66583,1059.245,53.096,1006.149,0.25,0.99,53.63232323232323,44395450865383.75,0.001001587509748649,31.570429521153788,True,79.0,26.717084848447914
2024-07-16 11:30:22,60.0,10.0,26.9459,540.7263,28.031,288.71889999999996,386.6916,45.77185,0.0005877056918820942,14.69105,1063.3680000000002,54.543,1008.825,0.25,0.99,55.093939393939394,42993570648533.875,0.001001587509748649,32.32770122917259,True,80.0,27.58824191067754
2024-07-16 11:31:22,60.0,10.0,26.8555,542.0826,28.211799999999997,285.2828,385.47090000000003,45.85503,0.0005868469070037407,14.70366,1054.905,53.096,1001.809,0.25,0.99,53.63232323232323,44090260886746.48,0.0010015874540753977,31.424078722480132,True,81.0,26.90202030404485
2024-07-16 11:32:22,60.0,10.0,26.8555,543.7102,27.8501,291.6124,389.8112,46.0612,0.0005847270207293266,14.66583,1058.377,54.543,1003.834,0.25,0.99,55.093939393939394,43561198847422.2,0.0010015875654528347,32.16385282049239,True,82.0,27.22874927852891
2024-07-16 11:33:22,60.0,10.0,26.9459,548.2313,28.573500000000003,293.873,392.4787,46.14439,0.0005838753468751774,14.70366,1074.653,53.096,1021.557,0.25,0.99,53.63232323232323,45120286101307.84,0.001001587342698617,31.264963120063204,True,83.0,26.287892386569915
2024-07-16 11:34:22,60.0,10.0,26.9459,542.3539,28.3022,290.0752,387.91229999999996,46.33247,0.0005819569814749665,14.66583,1056.424,53.096,1003.328,0.25,0.99,53.63232323232323,44742326085172.24,0.0010015874262388322,31.162237184804678,True,84.0,26.50995668604874
2024-07-16 11:35:22,60.0,10.0,26.8555,548.8643,28.4831,290.889,391.3936,46.4265,0.0005810018272680624,14.66583,1064.887,54.543,1010.3439999999999,0.25,0.99,55.093939393939394,44018465158099.016,0.0010015873705350395,31.958948765673206,True,85.0,26.94590073182637
2024-07-16 11:36:22,60.0,10.0,26.8555,548.8643,27.669300000000003,294.958,394.2419,46.57479,0.0005795005166239243,14.69105,1066.84,53.096,1013.744,0.25,0.99,53.63232323232323,45665145151795.38,0.00100158762112637,31.030694035456,True,86.0,25.974228086107747
2024-07-16 11:37:22,60.0,10.0,27.1267,549.0451,28.663899999999998,294.5963,393.1568,46.71224,0.0005781149379205081,14.71627,1065.755,54.398,1011.3570000000001,0.25,0.99,54.94747474747475,44556017206448.77,0.0010015873148622265,31.71561328818808,True,87.0,26.620809776409992
2024-07-16 11:38:22,60.0,10.0,27.1267,541.3592,28.3022,289.804,387.2794,46.81351,0.0005770973499794905,14.69105,1059.462,54.977,1004.4850000000001,0.25,0.99,55.53232323232323,43504278920984.93,0.0010015874262388322,31.99676407273145,True,88.0,27.264378492637043
2024-07-16 11:39:22,60.0,10.0,26.9459,541.6305,28.3022,290.0752,387.55060000000003,47.01244,0.000575107107935908,14.70366,1065.755,54.543,1011.212,0.25,0.99,55.093939393939394,44033007801273.484,0.0010015874262388322,31.63469839934801,True,89.0,26.936999895716436
2024-07-16 11:40:22,60.0,10.0,27.1267,547.3271000000001,28.4831,289.44230000000005,389.90160000000003,47.03776,0.0005748546289565627,14.66583,1059.245,53.096,1006.149,0.25,0.99,53.63232323232323,45527402741001.93,0.0010015873705350395,30.7819269479467,True,90.0,26.05281920572373
2024-07-16 11:41:22,60.0,10.0,26.9459,546.6941,28.4831,291.3411,390.5346,47.24754,0.0005727695044982125,14.70366,1067.708,54.543,1013.166,0.25,0.99,55.093939393939394,44553138573457.945,0.0010015873705350395,31.506116486536968,True,91.0,26.622528299815684
2024-07-16 11:42:22,60.0,10.0,26.9459,544.9761,28.211799999999997,294.1442,391.34839999999997,47.35604,0.0005716958737278426,14.69105,1054.905,56.134,998.7700000000001,0.25,0.99,56.701010101010105,43462050288763.9,0.0010015874540753977,32.36435658119575,True,92.0,27.290868371493527
