index,datetime,time span [s],prs input [kPa],prs feed_1 [kPa],prs feed_2 [kPa],prs permeate [kPa],prs retentate [kPa],TMP [kPa],temperature [°C],viscosity permeate [Pa s],tank liters [%],flow feed [L/h],flow permeate [L/h],flow retentate [L/h],initial feed concentration [g/L],area tot [m^2],flux [L/m^2h],res tot [1/m],viscosity permeate at 20°C [Pa s],flux at 20° [L/m^2h],is_ON,time [m],flux at 20° TMP=330 [L/m^2h]
29,2024-07-12 10:26:01,60.0,10.0,26.3129,292.6975,27.669300000000003,36.6211,136.98999999999998,40.59245,0.0006455282720937616,14.71627,2361.1110000000003,106.771,2254.34,0.0,0.99,107.84949494949495,7083664488324.239,0.00100158762112637,69.50954330150256,True,35.9,167.44396882616138
30,2024-07-12 10:27:01,60.0,10.0,26.3129,296.7665,28.031,41.4135,141.059,40.94329,0.0006413231355639142,14.71627,2379.5570000000002,109.954,2269.6040000000003,0.0,0.99,111.06464646464646,7129360173115.424,0.001001587509748649,71.11543088120138,True,36.9,166.37075401637935
31,2024-07-12 10:28:01,60.0,10.0,26.2225,296.7665,28.573500000000003,37.615700000000004,138.6176,41.26157,0.0006375467891020825,14.72888,2381.294,108.07300000000001,2273.221,0.0,0.99,109.16464646464647,7170126215164.34,0.001001587342698617,69.48726972675176,True,37.9,165.42487396858755
32,2024-07-12 10:29:01,60.0,10.0,26.3129,290.4369,28.1214,35.4456,134.8199,41.47859,0.0006349925110609372,14.7541,2335.069,107.06,2228.009,0.0,0.99,108.14141414141415,7067988815923.676,0.0010015874819120393,68.56015011713966,True,38.9,167.81535618003045
33,2024-07-12 10:30:01,60.0,10.0,26.403399999999998,294.0538,28.031,37.9774,137.9847,41.81858,0.0006310244061011961,14.7541,2363.498,108.07300000000001,2255.4249999999997,0.0,0.99,109.16464646464647,7211162214311.1455,0.001001587509748649,68.77637303992297,True,39.9,164.48347608955618
34,2024-07-12 10:31:01,60.0,10.0,26.2225,290.7082,27.8501,35.9881,135.49800000000002,42.15495,0.0006271381994000824,14.72888,2341.58,107.06,2234.52,0.0,0.99,108.14141414141415,7192503575993.174,0.0010015875654528347,67.71211433177356,True,40.9,164.91016641932185
35,2024-07-12 10:32:01,60.0,10.0,26.3129,288.53810000000004,27.8501,33.6372,133.2375,42.40813,0.0006242388325952598,14.76671,2335.721,106.771,2228.9500000000003,0.0,0.99,107.84949494949495,7124593307295.2,0.0010015875654528347,67.21713122788506,True,41.9,166.48205876875556
36,2024-07-12 10:33:01,60.0,10.0,26.4938,293.873,27.7597,37.0732,137.7134,42.63238,0.0006216889822969274,14.76671,2317.708,107.06,2210.648,0.0,0.99,108.14141414141415,7374175787865.7705,0.0010015875932895782,67.12376047003283,True,42.9,160.84738997883167
37,2024-07-12 10:34:01,60.0,10.0,26.403399999999998,294.5059,28.031,37.0732,137.7586,42.86024,0.0006191155139763036,14.76671,2342.882,106.771,2236.1110000000003,0.0,0.99,107.84949494949495,7427307742093.695,0.001001587509748649,66.66546342465648,True,43.9,159.69676615570017
38,2024-07-12 10:35:01,60.0,10.0,26.765,294.1442,27.8501,38.6104,138.5272,43.10619,0.0006163571347001691,14.79193,2329.8610000000003,106.771,2223.09,0.0,0.99,107.84949494949495,7502171943580.29,0.0010015875654528347,66.36844144114063,True,44.9,158.1031427443593
